entity;label
Q138064;White Dome Geyser
Q216846;Great Geysir
Q385340;Young Hopeful Geyser
Q543451;Grand Geyser
Q661687;Turban Geyser
Q777439;Aurum Geyser
Q814039;Beehive Geyser
Q858794;Old Faithful
Q863914;Pohutu Geyser
Q884399;Wallender Born
Q1002160;Bufón de Arenillas
Q1049360;Castle Geyser
Q1128186;Strokkur
Q1128808;Riverside Geyser
Q1129264;Giant Geyser
Q1438568;Steamboat Geyser
Q1440831;Waimangu Geyser
Q1544194;Great Fountain Geyser
Q1881913;Spindle Geyser
Q1926253;Narcissus Geyser
Q2029172;Lion Geyser
Q2086791;Labial Geyser
Q2189157;Big Cub Geyser
Q2213524;Clepsydra Geyser
Q2276235;Grotto Geyser
Q2279547;Solitary Geyser
Q2309349;Spasmodic Geyser
Q2311916;Giantess Geyser
Q2376138;Splendid Geyser
Q2421402;Fly Geyser
Q2459857;Bijou Geyser
Q2657752;Fountain Geyser
Q2664688;Daisy Geyser
Q2675935;Pump Geyser
Q2685107;Anemone Geyser
Q2689679;Artemisia Geyser
Q2700834;Jet Geyser
Q2703843;Excelsior Geyser
Q2736302;Comet Geyser
Q2738252;Economic Geyser
Q2778623;A-0 Geyser
Q2845858;Pink Geyser
Q2915913;Baby Daisy Geyser
Q2979048;Cliff Geyser
Q3136183;Vent Geyser
Q3181260;Atomizer Geyser
Q3699213;Cuexcomate
Q3999597;Artesia Geyser
Q4146324;Горячий ключ
Q4399546;Bead Geyser
Q4905474;Big Cone
Q4948823;Botryoidal Spring
Q4951561;Box Spring
Q4996382;Bulger Geyser
Q5191204;Crystal Geyser
Q5276752;Dilemma Geyser
Q5332600;Echinus Geyser
Q5455004;Fishing Cone
Q6189460;Jewel Geyser
Q6470306;Lady Knox Geyser
Q6488827;Lardarello
Q6671433;Lone Star Geyser
Q7164913;Penta Geyser
Q7195981;Pink Cone Geyser
Q7428663;Sawmill Geyser
Q7553193;Soda Springs Geyser
Q7573979;Spasm Geyser
Q7636532;Sulphur Spring
Q7986703;West Triplet Geyser
Q12019526;Herľany Geyser
Q14714804;Morning Geyser
Q25933938;Little Cub Geyser
Q25983660;North Goggles Geyser
Q27014316;Grýla
Q36698486;Lioness Geyser
Q41800230;Steady Geyser
Q41801011;Gray Bulger Geyser
Q49722490;Heart Lake Geyser Basin - Rustic Group
Q49725559;Kidney Geyser
Q49736521;Steamboat Geyser
Q65258433;Q65258433
