entity;label
Q4076;Little Sandy Desert
Q6583;Sahara
Q25322;Arctic
Q34757;Alashan
Q41285;North Saharan steppe and woodlands
Q42070;Gobi Desert
Q47141;Atacama Desert
Q47700;Kalahari Desert
Q117750;Błędów Desert
Q118388;Death Valley
Q131377;Namib
Q132956;Taklamakan
Q141513;Danakil Desert
Q145165;Great Victoria Desert
Q162843;Negev
Q172691;Thar Desert
Q172702;Karakum Desert
Q181528;Libyan Desert
Q184355;Mojave Desert
Q184364;Kyzyl Kum
Q189429;Sonoran Desert
Q196047;Monegros Desert
Q204199;Zin Desert
Q208299;Arabian Desert
Q211839;Simpson Desert
Q229269;Rub' al Khali
Q267267;Colorado Desert
Q272514;Dasht-e Kavir
Q272521;Ténéré
Q272577;Gibson Desert
Q273446;Great Basin Desert
Q280158;Aralkum
Q307143;Grand Erg Oriental
Q326896;Great Sandy Desert
Q339162;Syrian Desert
Q398398;Arctic desert
Q449583;Alvord Desert
Q464909;Nubian Desert
Q533861;Tatacoa Desert
Q596768;Petregan playa
Q620724;Lop Desert
Q624170;Eastern Desert
Q626682;Arabah
Q633504;Sakhir
Q637508;La Guajira Desert
Q638681;Desert of Maine
Q641891;San Lucan xeric scrub
Q643844;Panamint Valley
Q646625;Sayhad
Q674262;Tanami Desert
Q695111;Makran
Q749205;An Nafud
Q767128;Dasht-e Lut
Q797491;Cholistan Desert
Q804072;Baja California Desert
Q835957;Mu Us Desert
Q855658;Chihuahuan Desert
Q862591;Thal desert
Q880529;Black Rock Desert
Q936252;Painted Desert
Q939033;Badain Jaran Desert
Q939811;Tabernas Desert
Q939994;Sechura Desert
Q948790;Rangipo Desert
Q973450;Kumtag Desert
Q1059406;Coastal desert of Peru
Q1061324;Patagonian Desert
Q1062302;Channeled Scablands
Q1107362;Maranjab Desert
Q1191726;Golodnaya Steppe
Q1244809;Médanos de Coro National Park
Q1324442;Tengger Desert
Q1350167;Strzelecki Desert
Q1358976;Ryn Desert
Q1359850;Betpak-Dala
Q1366782;Escalante Desert
Q1382079;Salvador Dalí Desert
Q1384782;Tanezrouft
Q1419579;Tirari Desert
Q1430151;Sturt Stony Desert
Q1445041;Owyhee Desert
Q1500264;Mýrdalssandur
Q1517727;Painted Desert
Q1537020;Grand Erg Occidental
Q1548386;Great Salt Lake Desert
Q1628858;Q1628858
Q1641514;Pedirka Desert
Q1642556;Jornada del Muerto
Q1665419;Lieberose Desert
Q1670841;Ordos Desert
Q1737641;Kaʻū Desert
Q1737677;Kebira Crater
Q1759314;Monte Desert
Q1774690;Chalbi Desert
Q1798743;Aral Karakum
Q1810329;Wahiba Sands
Q1813864;Saryesik-Atyrau Desert
Q1892075;Bolsón de Mapimí
Q1931586;Q1931586
Q1969338;Yuma Desert
Q1970778;Gran Desierto de Altar
Q1973934;ad-Dahna Desert
Q2064799;El Djouf
Q2088454;Registan Desert
Q2090735;Talak
Q2135927;Red Centre
Q2327426;Accona Desert
Q2338833;Algerian Desert
Q2356478;Dasht-e Margo
Q2379303;Yuha Desert
Q2624332;Antelope Valley
Q2629765;Lechuguilla Desert
Q2630050;Tehuacán Valley matorral
Q2731170;Indus Valley desert
Q2997385;Oleshky Sands
Q3045060;Lompoul desert
Q3045062;Tin-Toumma desert
Q3089476;Egyptian Sand Sea
Q3100197;Geitland
Q3126296;Hammada du Guir
Q3279679;Nyiri Desert
Q3297533;Tule Desert
Q3297553;Amargosa Desert
Q3297566;Carcross Desert
Q3307761;Tamaulipan mezquital
Q3326866;Murzuq Desert
Q3493220;Smoke Creek Desert
Q3493223;Tule Desert
Q3560790;Юго-Восточные Каракумы
Q3560799;Центральные Каракумы
Q3564119;Заунгузские Каракумы
Q3648230;Red Desert
Q3705943;Pacific desert
Q3889166;Kaokoveld
Q4070967;Archedinsko-Donskiye Peski
Q4143453;Goravan State Nature Reservation
Q4213932;Каракум (пустыня в Алматинской области)
Q4299931;Muyunkum Desert
Q4505702;Tsimlyanskiye Peski
Q4518763;Чёрные Земли (пустыня)
Q4704225;Al Khatim Desert
Q5046926;Carson Desert
Q5060373;Central Asian northern desert
Q5061426;Central Mexican matorral
Q5253094;Delamar Flat
Q5263909;Desert Discovery Center
Q5391305;Kazakh semi-desert
Q5598634;Great American Desert
Q5617565;Gulf of California xeric scrub
Q5755310;High Desert
Q6692840;Low Desert
Q6841121;Hulun Buir Shadi
Q7158739;Peckerwood Garden
Q7199614;Piute Valley
Q7458034;Sevier Desert
Q7641186;Sunset Country
Q7680961;Tamaulipan matorral
Q7809139;Tirari-Sturt stony desert
Q7821625;Tonopah Desert
Q8059440;Y P Desert
Q8770950;Maspalomas Dunes
Q10265560;Moçâmedes Desert
Q11294590;Ramlat al-Sab`atayn
Q11909480;Biyabanak
Q12079020;Q12079020
Q14212402;Eastern Desert
Q14218670;Regenfeld
Q14220014;Black Desert
Q14314106;Western Desert
Q15298213;Мойынкум
Q15805321;Desierto de Calanda
Q17082574;Tharparkar Desert
Q19360721;Айгыркум
Q19891208;Cold Desert
Q20155858;Q20155858
Q20536289;Q20536289
Q20536376;Q20536376
Q20909266;Q20909266
Q20911353;Q20911353
Q20913105;Q20913105
Q20913106;Q20913106
Q20913107;Q20913107
Q20914186;Q20914186
Q20914199;Q20914199
Q20914200;Q20914200
Q20914201;Q20914201
Q20914202;Q20914202
Q20914795;Q20914795
Q20914894;Q20914894
Q20915243;Q20915243
Q21042291;Dasht-i-Leili
Q21414738;Q21414738
Q21468496;Q21468496
Q21589666;Q21589666
Q21593493;Q21593493
Q21594719;Arid Diagonal
Q21732644;Qushāsh
Q21732650;Sayḩ Rab‘
Q21732653;Naqā Raghwah
Q21732659;Raigha
Q21732661;Sayḩ ar Rajībah
Q21732663;Naqā Rākah
Q21732665;Ramaq
Q21732668;Ḩabl Ramrām
Q21732669;Ḩabl Ramrām
Q21732672;Sayḩ ar Raqq
Q21732677;Rasan
Q21732680;Nadd Rāshid
Q21732681;Ra's Qal‘ah
Q21732685;Wādī Rayj
Q21732686;Riḩyāt
Q21732691;Ramlat ar Ruhayl
Q21732696;Ruq‘at al ‘Arād
Q21732700;Rafadah
