entity;label
Q12977;Lloret de Mar
Q151356;Fernsehturm Berlin
Q197129;Zhaili yao
Q197823;Zhongchenhao yao
Q203479;Pavlov's House
Q222967;O Eume
Q258908;Salzburg Cathedral
Q272635;Q272635
Q279171;Skelë Castle
Q279689;Banjska monastery
Q301500;Aarley-Kreuz
Q374790;Hermitage of St. Peter Koriški
Q401059;Ahmed Bey Mosque
Q454510;Amantia
Q473371;Pallati i Brigadave
Q495241;Gyeongju Historic Areas
Q505703;Apollonia
Q513756;Sultan Mehmet Fatih Mosque
Q522170;Santa Cueva de Covadonga
Q581641;Divriği Great Mosque
Q583900;Church of Nosso Senhor do Bonfim
Q612222;Q612222
Q623534;Sant Llorenç del Munt
Q636638;Gjirokastër Castle
Q657513;Fort Mosque
Q657601;Allajbegi's Mosque
Q672913;Arkansas Post
Q674536;Novo Brdo Fortress
Q685448;Prora
Q688614;Pestsäule (Vienna)
Q695229;Great Living Chola Temples
Q700785;Deutsches Eck
Q705909;Miyaradunchi
Q706692;National Taiwan Museum
Q713275;Shureimon
Q714431;Fort Provintia
Q723262;White Mosque
Q732922;Piratini palace
Q769963;Terezije Bridge
Q779868;Roman amphitheatre of Durrës
Q794349;Beylerbeyi Palace
Q798610;Et'hem Bey Mosque
Q803919;Bayrakli Mosque, Samokov
Q814236;Liberation Monument
Q816104;Belmont Courthouse State Historic Park
Q847290;Shizutani School
Q849517;Visoki Dečani
Q850519;Yusif ibn Kuseyir Mausoleum
Q856462;National Library of Kosovo
Q863532;Binbirkilise
Q865913;Edo Castle
Q886458;Akeldama
Q889893;Pentagon Memorial
Q890652;Our Lady of Promise
Q921380;Great Mosque of Sofia
Q932746;Mosque of Pasha Qasim
Q944336;Independence Rock
Q954697;Tomb of Sultan Murat
Q969047;Patriarchate of Peja
Q976050;Union Covered Bridge State Historic Site
Q987958;Eger minaret
Q995736;Nekresi
Q998003;Old State Capitol State Historic Site
Q1014194;Siurana
Q1021796;Porto Palermo Castle
Q1029128;Casa de José de Alencar
Q1046524;Casa de Campo
Q1053962;Sonohyan-utaki
Q1063133;Shrines and Temples of Nikkō
Q1102519;Gëlle Fra
Q1104231;Coal Mines Historic Site
Q1106373;Fortress of Justinian
Q1115637;Cathedral of Saint Mother Teresa in Pristina
Q1137661;Graçanica monastery
Q1159523;Dangberg Home Ranch Historic Park
Q1180643;Q1180643
Q1196073;Kashmiri Gate
Q1200606;Denkmal für Deserteure und Opfer der NS-Militärjustiz
Q1304132;Q1304132
Q1310496;Museu Érico Veríssimo
Q1328348;Elevador Lacerda
Q1365288;Q1365288
Q1365953;Monastery of the Holy Archangels
Q1371133;Kilmalkedar
Q1398068;Q1398068
Q1398072;Fatih Mosque, Durrës
Q1419492;First Missouri State Capitol State Historic Site
Q1486421;Prishtina Clock Tower
Q1512876;Ulpiana
Q1543828;Grauholzdenkmal
Q1574050;Minaret in Érd
Q1577575;Q1577575
Q1580877;Palace of Culture of Tirana
Q1586213;Mirahori Mosque
Q1591823;Q1591823
Q1613690;Herndon Monument
Q1630016;Tanners' Bridge
Q1713447;Bachelors' Mosque
Q1716887;Tarikhaneh Temple
Q1727201;Kämpfende Wisente
Q1755969;Q1755969
Q1760591;Yushima Seidō
Q1787325;Liébana
Q1811020;Ahvenkoski
Q1816972;Momine Khatun Mausoleum
Q1883895;Magdeburger Reiter
Q1920750;Q1920750
Q1947452;Q1947452
Q1953480;Muradie Mosque
Q1968108;National Art Gallery of Albania
Q2006052;Tombul Mosque
Q2019951;St. Mary's Church
Q2053974;Turvo State Park
Q2070549;Church of Virgin Hodegetria
Q2097655;Sinan Pasha Mosque
Q2104675;Agave Landscape and Ancient Industrial Facilities of Tequila
Q2109162;Prussia Columns
Q2157562;Sinchon Museum of American War Atrocities
Q2225271;Q2225271
Q2299609;Monument to the Conquerors of Space
Q2346184;Q2346184
Q2378654;Suzaku Avenue
Q2390720;Letzi
Q2392815;Tanjung Simpang Mengayau
Q2402336;Q2402336
Q2429589;Mangalia Mosque
Q2454775;Bulls of Guisando
Q2470666;Kızıl Kule
Q2474224;Clock Tower of Tirana
Q2487907;John Brown Farm State Historic Site
Q2522848;Victoriaborg, Accra
Q2606802;Valle del Jerte
Q2680493;Beijing Liao and Jin City Wall Museum
Q2749521;Fossar de les Moreres
Q2750202;Fort Crailo
Q2820356;Church and Monastery of Saint Benedict
Q2884047;San Marcos de Apalache Historic State Park
Q2896261;Historic Monuments and Sites of Hiraizumi
Q2896339;Bennett Place State Historic Site
Q2907541;Boathouse Row
Q2968210;Elbasan Castle
Q2969175;Durrës Castle
Q2970665;Q2970665
Q3054946;Enshō-ji
Q3065266;Church of St. Nicholas, Prizren
Q3065751;Vojinovića Tower
Q3077777;Fort Belle Fontaine
Q3078258;São Marcelo Fort
Q3078443;Fortress of Prizren
Q3080218;Kanjizaiō-in
Q3087076;Sefa-utaki
Q3112714;Adam-ondi-Ahman
Q3119451;Ktuts monastery
Q3132366;Church of Holy Salvation
Q3141015;Hosshō-ji
Q3145361;Edificações Centenárias do Hospital Psiquiátrico São Pedro
Q3146358;Hōjō-ji
Q3191239;Jōshō-ji
Q3238265;Cartier-Brébeuf National Historic Site
Q3272450;Cathedral of Salvador
Q3279443;São Francisco Church and Convent
Q3299266;Kaninë Castle
Q3301192;Margëlliç Castle
Q3302227;Libohovë Castle
Q3303067;Paleochristian Church
Q3306194;St. Mary's Church
Q3306201;Palace of Congresses
Q3306262;Mercado Modelo
Q3320221;Church of St. Nicholas, Kuršumlija
Q3320287;Gorioč Monastery
Q3320342;Монастырь Соколица
Q3324856;Bajrakli Mosque, Peć
Q3324861;Hadum Mosque
Q3325000;Sanctuary of El Rocío
Q3353078;Qidong Street Japanese Houses
Q3360946;Archbishop's Palace of Salvador
Q3396793;Vojinovića Bridge
Q3396952;Ibrahim Pasha Mosque
Q3403669;Višegrad
Q3409197;Dzhumaya Mosque
Q3413024;Matsushiro Underground Imperial Headquarters
Q3457636;Muniellos Nature Reserve
Q3485462;Page-Ladson prehistory site
Q3527536;Teatro Prezewodowski
Q3578021;Imperial College of Engineering
Q3581599;Q3581599
Q3582084;Q3582084
Q3582113;Q3582113
Q3582236;Q3582236
Q3583351;Q3583351
Q3583367;Q3583367
Q3583399;Q3583399
Q3583429;Q3583429
Q3583430;Church of St. Nicholas, Đurakovac
Q3585838;Church of St. Paraskeva, Drsnik
Q3585860;Монастырь Будисавци
Q3608523;Naniwa Nagara-Toyosaki Palace
Q3658797;Lincoln's New Salem
Q3696965;Gdov Kremlin
Q3748659;Old Fort of Zanzibar
Q3776871;São Pedro Theatre
Q3879488;Apostolic Nunciature to Albania
Q3955654;Tomb of Priscilla
Q4022684;Mosque of Muderis Ali Efendi
Q4135100;Zemra e Krishtit Catholic Church of Tirana
Q4198341;Fortress of Izborsk
Q4228449;Monument to the Magdeburg Rights (Kiev)
Q4281727;Atkinson Clock Tower
Q4400354;Ruskeala
Q4504297;T︠S︡entralʹnyĭ dom literatorov
Q4562233;Evangelical church
Q4662621;Aaronic Priesthood Restoration Site
Q4720112;Alexander Smith House
Q4752979;Ancient temple, Livadhja
Q4769761;Annunciation Church, Mjekës
Q4769762;Annunciation Church, Kozarë
Q4774753;Antigo Public Library and Deleglise Cabin
Q4807291;Aslan Pasha Mosque
Q4817379;Municipium Dardanorum
Q4841150;Badshahi Ashurkhana
Q4867351;Basilica of Ballsh
Q4867373;Basilica of Saint Michael
Q4867417;Basilica on Tepe's Hill
Q4868347;Bastion Bunglow
Q4869108;Bathurst Correctional Complex
Q4873235;Battleship Memorial Park
Q4920603;Black Creek Pioneer Village
Q4923145;Blackman House
Q4923748;Bladensburg Dueling Grounds
Q4931724;Bob Baker Marionette Theater
Q4938102;Bohemian Flats
Q4966100;Bride's Tomb
Q4972583;Broatch Building
Q5004692;Byzantine Church, Lin
Q5005317;Büyükada Greek Orthodox Orphanage
Q5006112;C.H. Cook Memorial Church
Q5020265;California Beet Sugar Company
Q5053011;Catherineberg Sugar Mill Ruins
Q5066042;Chacabuco
Q5116873;Church of Gjuricë
Q5118092;Church ruins, Dashajt
Q5118093;Church ruins, Krujë
Q5118094;Church ruins, Mazrek
Q5150196;Column of Pedro IV
Q5164147;Constitution Square State Historic Site
Q5166182;Convent of Mercy
Q5180484;Cradle of Forestry in America
Q5189082;Crow Flies High State Recreation Area
Q5192637;Cueva de Chinguaro
Q5209888;Dajti Castle
Q5231824;David Brown House
Q5263283;Dervish Ali's Tower
Q5298085;Dormition Church, Sopik
Q5302050;Douglas Union School
Q5307806;Drisht Castle Church
Q5315105;Dungavel Immigration Removal Centre
Q5329249;East Ridge, Accra
Q5353673;Elbasan Inn
Q5374183;Empire and the Carson River mills
Q5375456;Encino Oak Tree
Q5404473;Q5404473
Q5454208;First long-distance telephone line
Q5455700;Fitzroy Iron Works
Q5469843;Forks of the Wabash
Q5471010;Fort D.A. Russell
Q5471461;Fort Largs
Q5471692;Fort Mitchell Historic Site
Q5471744;Fort Negley
Q5471853;Fort Pleasant
Q5472307;Fort Wellington
Q5472986;Forty Saints Monastery
Q5482714;Q5482714
Q5487086;Q5487086
Q5529123;Gazi Mehmet Pasha's Mosque
Q5572706;Historic Centre of Salvador de Bahia
Q5590737;Grabovë Church
Q5608057;Grey's Spring
Q5611331;Q5611331
Q5643755;Halveti Teqe, Berat
Q5672539;Izaña Icehouses
Q5747793;Ancient Roman quarries of Cartagena
Q5748380;Capilla de la Cuadra de San Isidro
Q5774207;Historical buildings and structures of Grand Teton National Park
Q5774422;Park of the Greater Colombia
Q5784016;Council of Wise Men of the plain of Murcia
Q5886334;Holy Transfiguration Monastery Church, Çatistë
Q5886774;Holy Trinity Monastery Church, Pepel
Q5935542;Hulaville Forest
Q5997405;Ile Maroia Laji
Q5998217;Ilik River Fortification II
Q6002964;Q6002964
Q6007692;Q6007692
Q6013556;Q6013556
Q6020927;Barranco Grande Windmill
Q6020938;Cuevas Blancas Windmill
Q6020959;Q6020959
Q6022363;Tombs of the Kings of Pontus
Q6027466;Myndos Gate
Q6029137;Kordoleon
Q6041896;Giresun Castle
Q6043868;Q6043868
Q6059242;Q6059242
Q6061849;Buruciye Medresesi
Q6074552;Rami Barracks
Q6077117;Isaac Shelby Cemetery State Historic Site
Q6080750;Ishëm Castle
Q6098185;Hasan Paşa Hanı
Q6099232;Q6099232
Q6144506;Monopoly Bureau
Q6146177;Jamestown/Usshertown, Accra
Q6169594;Q6169594
Q6169598;Q6169598
Q6169604;Q6169604
Q6170210;Jean Baptiste Point Du Sable Homesite
Q6175458;Jefferson Davis Memorial Historic Site
Q6202332;Jingjiang Princes' City
Q6202674;Jinnah Tower
Q6321736;Júlio de Castilhos Museum
Q6326709;KCET Studios
Q6356864;Kamenica Tumulus
Q6366870;Kapllan Pasha Tomb
Q6369137;Kardhiq Castle
Q6382356;Keauhou Bay
Q6416517;Kisha e ancitit
Q6425899;Kohala Historical Sites State Monument
Q6467143;Labone, Accra
Q6720636;Ma-Cho Temple
Q6727966;Madison Elementary School
Q6737142;Maitland Art Center
Q6741178;Malakoff Diggins State Historic Park
Q6742728;Malcolm X House
Q6743703;Bilu'im bor (pit)
Q6764171;Marine Mill
Q6766295;Marjorie Kinnan Rawlings Historic State Park
Q6770077;Mark Twain Birthplace State Historic Site
Q6772143;Marmiroi church
Q6783683;Masonic Hall
Q6783684;Masonic Hall
Q6787986;Matsieng Footprints
Q6815561;Memorial of Tao xingzhi
Q6826635;Mezhan Church
Q6902187;Monroe Elementary School
Q6915880;Moses Merrill Mission
Q6924574;Mount Whitney Fish Hatchery
Q6935259;Mumba Cave
Q6961350;Namazgjah, Elbasan
Q7056483;North Ridge, Accra
Q7084483;Old Masonic Hall
Q7084583;Old Mulkey Meetinghouse State Historic Site
Q7084584;Old Municipal Building and Masonic Hall
Q7098159;Opinga
Q7103267;Orleans Hotel
Q7103873;Orote Field
Q7126269;Palace of the Dukes of Palmela
Q7126669;Palamu Fort
Q7127141;Paleochristian Basilica, Goricë
Q7127143;Paleochristian Monastery Church, Nepravishtë
Q7128028;Palm Court
Q7129819;Panagia Monastery Church, Dhërmi
Q7137071;Parihaka
Q7161170;Pelahatchie City Hall and Masonic Hall
Q7173298;Peter Claver Building
Q7198958;Piti Guns
Q7199572;Pitzer Woods
Q7203678;Plaza de España
Q7232142;Porto Alegre Public Market
Q7259599;Pulpit Rocks
Q7265813;Qafthanë Cave Church
Q7265815;Qafthanë Church
Q7269588;Quatro de Setembro Theater
Q7290235;Ramsey Mill and Old Mill Park
Q7335252;Rio Grande do Sul Museum of Art
Q7336804;Historic RittenhouseTown
Q7376119;Rubik Monastery Church
Q7386768;Rüfai Teqe, Berat
Q7410332;Samseonghyeol
Q7415689;Sanctuary, Shkodër
Q7427738;Savage Mill
Q7442435;Sebastian Indian Reservation
Q7455147;Serpon Sugar Mill
Q7455190;Serra Springs
Q7461890;Shahr-e Zuhak, Bamyan
Q7492828;Sheh Dyrri Teqe
Q7521764;Sinan Pasha Mosque
Q7538905;Slater Mill Historic Site
Q7564030;Sotto Mayor Palace
Q7569014;South Yuba Canal Office
Q7574167;Spaç Prison
Q7586773;St. Alexander's Church, Bokion
Q7586829;St. Andrew's Church, Himarë
Q7587083;St. Anthony Church, Durrës
Q7587127;St. Athanasius' Monastery Church, Leshnicë e Poshtme
Q7587128;St. Athanasius' Church, Moscopole
Q7587734;St. Demetrius' Church, Boboshticë
Q7587735;St. Demetrius' Church, Bezmisht
Q7587736;St. Demetrius' Church, Poliçan
Q7587737;St. Demetrius' Monastery Church, Qeparo
Q7587747;St. Demetrius' Church, Drobonik
Q7587825;St. Elijah's Church, Stegopull
Q7587827;St. Elijah's Monastery Church, Jorgucat
Q7588109;St. George's Church, Dardhë
Q7588608;St. John's Church, Boboshticë
Q7588611;St. John's Church
Q7588617;St. John's Church, Linaj
Q7588939;St. John the Baptist's Monastery, Moscopole
Q7588997;St. John the Theologian's Monastery Tower
Q7589900;St. Marina's Monastery
Q7589915;St. Mark's Church, Vau i Dejës
Q7590136;St. Mary's Cave
Q7590177;St. Mary's Church, Mbreshtan
Q7590180;St. Mary's Church, Moscopole
Q7590191;St. Mary's Church, Surrel
Q7590362;St. Mary's Monastery, Goranxi
Q7590365;St. Mary's Monastery Church, Dhivër
Q7590368;St. Mary's Monastery Church, Koshovicë
Q7590369;St. Mary's Monastery Church, Lubonjë
Q7590371;St. Mary's Monastery Church, Tranoshisht
Q7590479;St. Mary Church, Krujë
Q7590661;St. Michael's Church, Menshat
Q7590662;St. Michael's Church, Moscopole
Q7590710;St. Michael's Monastery Church, Nivan
Q7590798;St. Nicholas' Church, Armen
Q7590802;St. Nicholas' Church, Perondi
Q7590807;St. Nicholas' Monastery Church, Dhivër
