entity;label
Q271198;Årstaviken
Q965700;Seurasaarenselkä
Q1104713;Bollstafjärden
Q1538240;Tvären
Q1782637;Kihti
Q1935743;Bärtnäsfjärden
Q2572941;Brändöfjärden
Q2656766;Rånefjärden
Q2712423;Germandöfjärden
Q3115516;Vanhankaupunginselkä
Q3219716;Lauttasaarenselkä
Q3354845;Lilla Värtan
Q3354850;Stora Värtan
Q3742312;Airisto
Q4024935;Kallaxfjärden
Q5350532;Ekoln
Q5519368;Galten
Q6363015;Kanholmsfjärden
Q7350300;Vårbyfjärden
Q10419838;Askrikefjärden
Q10424681;Baggensfjärden
Q10430568;Björkfjärden
Q10430609;Björkskärsfjärden
Q10434720;Brandfjärden
Q10466785;Danziger gatt
Q10467860;Teili
Q10488451;Erstaviken
Q10489193;Essingefjärden
Q10501050;Föglöfjärden
Q10502298;Galtfjärden
Q10508074;Granfjärden
Q10508937;Grisslingefjärden
Q10509802;Gräsköfjärden
Q10510667;Gullkrona fjärd
Q10512571;Gåsfjärden
Q10516424;Hallsfjärden
Q10518659;Havssvalget
Q10524190;Himmerfjärden
Q10526447;Horsfjärden
Q10532296;Höggarnsfjärden
Q10535447;Ingaröfjärden
Q10541369;Jungfrufjärden
Q10541802;Järnafjärden
Q10544157;Q10544157
Q10546854;Kobbfjärden
Q10548434;Krabbfjärden
Q10549427;Kruunuvuorenselkä
Q10586854;Mjölefjärden
Q10592813;Mysingen
Q10593492;Möja söderfjärd
Q10593493;Möja västerfjärd
Q10603054;Norstensfjärden
Q10605053;Nämdöfjärden
Q10605837;Obbnäsfjärden
Q10609584;Ominaisfjärden
Q10612105;Q10612105
Q10612106;Orren
Q10615744;Pampusfjärden
Q10622687;Pemarfjärden
Q10637714;Q10637714
Q10648538;Raggaröfjärden
Q10658934;Rödkobbsfjärden
Q10658954;Rödstensfjärden
Q10661283;Q10661283
Q10662190;Saxarfjärden
Q10667224;Sibbofjärden
Q10667706;Sigtunafjärden
Q10668313;Singöfjärden
Q10684507;Svartlögafjärden
Q10705582;Trälhavet
Q10708434;Uddjupet
Q10708798;Ullångersfjärden
Q10712778;Vapparn
Q10717907;Västerfjärden
Q10725639;Älgöfjärden
Q10725919;Ängsfjärden
Q10727847;Österfjärden
Q10728227;Östhammarsfjärden
Q11888038;Q11888038
Q12912894;Vidingefjärden
Q14955086;Linnanaukko
Q17154052;Q17154052
Q18288571;Draget
Q18291248;Klingerfjärden
Q18333095;Sundsvall Bay
Q18333169;Svartviksfjärden
Q18660748;Mannervesi
Q18662824;Q18662824
Q19977804;Q19977804
Q19977958;Q19977958
Q19978763;Svärdsfjärden
Q21974018;Lappvesi
Q21974063;Onningbyfjarden
Q21974546;Straket
Q21974680;Vastra fjärden
Q21975162;Norrstrommen
Q21975263;Hässlö Fjärden
Q21975396;Inre Djupet
Q21975417;Brunnsfjarden
Q21975641;Vitfagelskars fjärden
Q21975761;Ledfjärden
Q21975767;Sundskarsfjarden
Q21975778;Rödhamnsfjärden
Q21975780;Kvarngrundsfjarden
Q21975848;Ängskärsfjärden
Q21975859;Bergö Fjärden
Q21975873;Boxofjarden
Q21976671;Bergofjarden
Q21976681;Pantsarnasfjarden
Q21976761;Tallholmsfjarden
Q21976941;Soderfjarden
Q21976954;Torpfjärden
Q21977090;Kyrkfjarden
Q21977091;Bäröfjärden
Q24305640;Velhovesi
Q24305716;Q24305716
Q24305864;Viurilanlahti
Q24306038;Q24306038
Q24306040;Q24306040
Q24306042;Q24306042
Q24307308;Q24307308
Q24307339;Kråkfjärden
Q24308133;Q24308133
Q24308920;Teijonlahti
Q24309800;Q24309800
Q24310902;Söderfjärden
Q24310929;Q24310929
Q24311056;Q24311056
Q24312565;Q24312565
Q24312631;Skallerfjärden
Q24313700;Ruotsinvesi
Q24314070;Salskär Bay
Q24316513;Q24316513
Q24317925;Q24317925
Q24318087;Q24318087
Q24318258;Q24318258
Q24319192;Q24319192
Q24319204;Q24319204
Q24319205;Q24319205
Q24319222;Q24319222
Q24319373;Q24319373
Q24319591;Q24319591
Q24320375;Q24320375
Q24320627;Norra Gloppet
Q24320639;Pohjoinen Kaupunginselkä
Q24320643;Q24320643
Q24320645;Q24320645
Q24320649;Q24320649
Q24321086;Q24321086
Q24322228;Karlöfjärden
Q24322276;Q24322276
Q24322295;Q24322295
Q24322495;Mynälahti
Q24324932;Q24324932
Q24326153;Kvarnbotten
Q24326158;Q24326158
Q24326209;Q24326209
Q24326210;Q24326210
Q24326335;Q24326335
Q24326534;Q24326534
Q24327451;Klobbfjärden
Q24327452;Q24327452
Q24327552;Q24327552
Q24327586;Kolmikulma
Q24328354;Q24328354
Q24328435;Q24328435
Q24328577;Q24328577
Q24329498;Jurmo Bay
Q24329757;Q24329757
Q24330937;Q24330937
Q24331328;Q24331328
Q24331498;Q24331498
Q24331763;Q24331763
Q24331917;Q24331917
Q24333322;Q24333322
Q24333330;Q24333330
Q24333341;Q24333341
Q24333466;Q24333466
Q24337946;Q24337946
Q24337952;Dragsviksfjärden
Q24337966;Q24337966
Q24338030;Q24338030
Q24338033;Q24338033
Q24338034;Q24338034
Q24338098;Q24338098
Q24339001;Q24339001
Q24339005;Q24339005
Q24339205;Q24339205
Q24339207;Barskärs fjärden
Q24339236;Q24339236
Q24339258;Q24339258
Q24339260;Q24339260
Q24339286;Q24339286
Q24339337;Q24339337
