entity;label
Q49405;Franconian Lake District
Q87982;African Great Lakes
Q135524;Gokyo Lakes
Q164981;Q164981
Q181613;Lakes of Killarney
Q248816;Lacs de Clairvaux
Q280135;Arrow Lakes
Q316084;Elk Lakes
Q316116;Frog Lakes
Q316968;Elfin Lakes
Q547375;Lakes of Ounianga
Q589035;Q589035
Q689688;Kawartha lakes
Q877303;Langbathseen
Q887052;Blåsjø
Q893994;Q893994
Q895525;Osterseen
Q928644;Ugashik Lakes
Q952163;Fuji Five Lakes
Q1014780;Burgas Lakes
Q1064560;Kaban Lakes
Q1108272;Lake Musters and Lake Colhue Huapi#Lake Colhué Huapi
Q1129766;Coongie Lakes
Q1144465;Toke
Q1228675;Iowa Great Lakes
Q1286772;Kuyto
Q1297732;Eggstätt-Hemhofer Seenplatte
Q1299170;Uckermark Lakes
Q1318920;Q1318920
Q1332936;Lacs de Maclu
Q1411318;Hönower Weiherkette
Q1416994;Finger Lakes
Q1468395;Mavora Lakes
Q1471925;Northern Italian lakes
Q1511423;Twin Lakes
Q1526535;Gippsland Lakes
Q1552336;Grünsee
Q1616599;Sechs-Seen-Platte
Q1630318;Silberseen
Q1661327;Seven Rila Lakes
Q1679918;Lahngangseen
Q1712021;Julian Lakes
Q1743890;Oberpfälzer Seenland
Q1760544;Mirror Lakes
Q1788546;Q1788546
Q1799816;Lacs des Loups Marins
Q1805467;Langwieder lake district
Q1806454;Cinco Lagunas
Q1883057;Macun-Seen
Q1946350;Montiggler Seen
Q1957945;Q1957945
Q1977249;Камыш-Самарские озёра
Q1978655;Q1978655
Q2034814;Q2034814
Q2045081;Braslau Lakes
Q2151682;Q2151682
Q2314138;Spronser Lakes
Q2329795;Paniai Lakes
Q2388888;Shatsky ozera
Q2407610;Texas Highland Lakes
Q2462287;Twin Lakes
Q2526207;Q2526207
Q2534673;Bödenseen
Q2565077;Westerwald Lakes
Q2565308;Gosaikunda
Q2601268;Quill Lakes
Q2601819;Toshka Lakes
Q2697967;Bordering lakes
Q3090518;Lojsta Lakes
Q3215852;Lacs Amance et du Temple
Q3215853;Lacs Aumond
Q3215855;Q3215855
Q3215856;Chiputneticook Lakes
Q3215858;Lacs Mokoto
Q3215859;Lacs Robert
Q3215861;Myall Lakes
Q3215864;Lacs d'Arrémoulit
Q3215865;Q3215865
Q3215867;Vermilion Lakes
Q3215868;Lacs d'Étival
Q3215869;Badukskiye Lakes
Q3215870;Lacs de Batboucou
Q3215874;Lacs de Carnau
Q3215875;Lacs de Conzieu
Q3215876;Lacs de Crupillouse
Q3215877;Q3215877
Q3215884;Lacs de Morgon
Q3215885;Lacs de Marinet
Q3215886;Q3215886
Q3215888;Q3215888
Q3215889;Lacs des Bresses
Q3215891;Q3215891
Q3215892;Lacs du Domènon
Q3361344;Kagghamraån Lake System
Q3363220;Kremenski Lakes
Q3363980;Banderishki Lakes
Q3363990;Vasilashki Lakes
Q3364176;Samodivski Lakes
Q3422077;Kornsjöarna
Q3515120;Tangle Lakes
Q7371827;Lonely Lakes
Q7373238;Wagner Lakes
Q7553175;Soda Lakes
Q7557300;Soldier Lakes
Q7808837;Tipitski Lakes
Q7851632;Tuggerah Lakes
Q7876694;Uchhali Complex
Q7912865;Valyavishki Lakes
