entity;label
Q510;Mariana Trench
Q118394;Sunda Trench
Q118518;South Sandwich Trench
Q118525;Kuril–Kamchatka Trench
Q118537;Japan Trench
Q118544;Izu-Ogasawara Trench
Q118873;Peru–Chile Trench
Q119167;Cayman Trough
Q119177;Aleutian Trench
Q119196;Kermadec Trench
Q119294;Tonga Trench
Q164040;Middle America Trench
Q594978;Romanche Trench
Q656364;Philippine Trench
Q666090;Puerto Rico Trench
Q702908;Ryukyu Trench
Q1085390;Manila Trench
Q1423293;Yap Trench
Q1606815;Q1606815
Q1754654;Бугенвильский жёлоб
Q1980619;Q1980619
Q3079494;Beaufort's Dyke
Q3373484;Hikurangi Trench
Q4353271;Devil's Hole
Q5434800;Farallon Trench
Q6753204;Manus Trench
Q7262655;Puysegur Trench
Q7687394;Tasman Fracture
Q9325558;Chagos Trench
Q9325582;Timor Trough
Q16919419;Intermontane Trench
Q20919915;Q20919915
Q49467409;Palau Trench
Q56319989;Q56319989
Q56352185;New Guinea trench
Q66614828;Q66614828
Q85286917;Fiordland Trench
