entity;label
Q288880;Étang de Gondrexange
Q288902;Étang de Lacanau
Q288951;Étang de Vaccarès
Q288972;Étang de la Bonde
Q288975;Étang du Stock
Q288983;Étangs de Commelles
Q288985;Étangs de Hollande
Q324415;Lower Pond
Q373070;Estany de la Balmeta
Q585532;Lincoln Memorial Reflecting Pool
Q649798;Étang de Brouquenat
Q798970;Badesee Mitterkirchen
Q798971;Badesee Rechberg
Q1120837;Q1120837
Q1194779;Upper Pond Kaliningrad
Q1242053;Donoperteich
Q1267792;Q1267792
Q1404938;Fischteich
Q1439842;Grosser Teich (Torgau)
Q1551809;Grünauer Teich
Q1555220;Q1555220
Q1643762;Q1643762
Q1689936;Q1689936
Q1699146;Stormsteich
Q1723867;Q1723867
Q1976039;Puyenbroeck
Q2038362;Étang de Leucate
Q2045877;Padeim
Q2290298;Hofvijver
Q2374124;Étang de la Brienne
Q2380993;Q2380993
Q2404666;Q2404666
Q2451386;Q2451386
Q2458029;Clean Ponds
Q2577842;Q2577842
Q2611338;Q2611338
Q2732809;Gautam Kund
Q2905533;Mamilla Pool
Q3023366;Étang de Lers
Q3114853;Grand Étang
Q3114856;Q3114856
Q3246746;Schiessrothried
Q3290354;Q3290354
Q3363920;Tournay-Solvay Park
Q3376363;Pete's Pond
Q3591636;Q3591636
Q3591637;Q3591637
Q3591638;Q3591638
Q3591639;Q3591639
Q3591640;Q3591640
Q3591641;Étang Long
Q3591642;Étang Petit
Q3591643;Q3591643
Q3591644;Q3591644
Q3591645;Étang Saint-Nicolas
Q3591647;Lac au Duc
Q3591648;Q3591648
Q3591649;Étang d'Alate
Q3591650;Q3591650
Q3591651;Q3591651
Q3591652;Q3591652
Q3591653;Étang d'Araing
Q3591654;Q3591654
Q3591655;Étang d'Aureilhan
Q3591656;Q3591656
Q3591657;Q3591657
Q3591658;Q3591658
Q3591661;Q3591661
Q3591662;Lac d'Izourt
Q3591664;Étang de Balbonne
Q3591665;Q3591665
Q3591667;Étang de Barrandon
Q3591668;Étang de Bois Rouge
Q3591670;Lac de Biscarrosse et de Parentis
Q3591671;Q3591671
Q3591672;Étang de Bourg le Vieux
Q3591674;Q3591674
Q3591675;Q3591675
Q3591676;Q3591676
Q3591677;Q3591677
Q3591678;Canet-Saint-Nazaire Lagoon
Q3591679;Q3591679
Q3591682;Étang de Cazaux et de Sanguinet
Q3591683;Q3591683
Q3591684;Q3591684
Q3591685;Q3591685
Q3591686;Etang de Crovani
Q3591687;Q3591687
Q3591688;Q3591688
Q3591689;Q3591689
Q3591690;Q3591690
Q3591691;Lac de Gnioure
Q3591692;Q3591692
Q3591693;Q3591693
Q3591694;Étang de Hanau
Q3591695;Q3591695
Q3591696;Q3591696
Q3591697;Q3591697
Q3591699;Q3591699
Q3591700;Étang de Lavalduc
Q3591701;Étang de Lachamp
Q3591702;Q3591702
Q3591704;Q3591704
Q3591705;Q3591705
Q3591706;Q3591706
Q3591707;Q3591707
Q3591708;étang de Noyalo
Q3591709;Q3591709
Q3591711;Étang de Peyregrand
Q3591712;Q3591712
Q3591713;Q3591713
Q3591714;Q3591714
Q3591716;Saint-Paul Pond
Q3591717;Q3591717
Q3591718;Étang de Saint-Quentin
Q3591720;Étang de Scamandre
Q3591723;Étang de Soulcem
Q3591724;Q3591724
Q3591725;Étang de Vendres
Q3591726;Q3591726
Q3591728;Étang de l'Ayrolle
Q3591731;Q3591731
Q3591732;Étang de l'Or
Q3591733;Q3591733
Q3591734;Q3591734
Q3591736;Q3591736
Q3591737;Q3591737
Q3591740;Q3591740
Q3591741;Q3591741
Q3591742;Q3591742
Q3591744;Q3591744
Q3591745;Q3591745
Q3591746;Étang des Redouneilles des brebis
Q3591749;Étang des Redouneilles des vaches
Q3591751;Étang du Bel-Air (Priziac)
Q3591752;Q3591752
Q3591753;Q3591753
Q3591754;Q3591754
Q3591755;Q3591755
Q3591756;Gol Pond
Q3591758;Q3591758
Q3591759;Q3591759
Q3591760;Q3591760
Q3591762;Q3591762
Q3591763;Q3591763
