entity;label
Q4069;Нордкап
Q4078;Горн
Q4085;Игольный
Q4092;Мыс Доброй Надежды
Q4103;Сан-Висенте
Q4110;Аркона
Q48454;Гальинас
Q49152;Кейп-Код
Q81248;Кассандра
Q123271;Пиай
Q123871;Саут-Ист-Кейп
Q125363;Эр
Q128097;Фарвель
Q169141;Фроуорд
Q169175;Рока
Q169532;Лендс-Энд
Q169998;Нордкин
Q175676;Фреэль
Q185222;Буждур
Q193401;Канаверал
Q203950;Трафальгар
Q216551;Акциум
Q216889;Зелёный Мыс
Q335500;Леон Хэд
Q369193;мыс Принца Уэльского
Q378109;Кейп-Пойнт
Q389239;Соя
Q527902;мыс Баба
Q530021;Бланко
Q588198;Андирион
Q596396;Эспенберг (мыс)
Q619297;Мыс Адэр
Q650495;мыс Дежнёва
Q682644;Пуэнт-дю-Ван
Q686248;Кнившелльодден
Q723302;Фэруэлл
Q772975;Спартель
Q788817;Нун
Q812895;Бичи-Хед
Q835328;Мыс Флигели
Q837325;Челюскин
Q849879;Бон
Q849911;Матапан
Q850202;Марроки
Q857326;Мыс Денисона
Q903967;Корицкий
Q909325;Ла-Манга
Q917353;Моррис-Джесуп
Q946721;Коморин
Q962735;Модин
Q977812;Ложный Горн
Q978032;Хаттерас
Q989356;Эмине
Q1024910;Вела
Q1024914;Нао (мыс)
Q1034193;Креус
Q1034267;Кейп-Энн
Q1034275;Алава
Q1034320;Байрон
Q1034413;Кейп-Фир (коса)
Q1034489;Пальмас
Q1034494;Реинга
Q1057904;Носаппу
Q1083875;мыс Анива
Q1136198;Финистерре
Q1136637;Сунион
Q1145030;Гвардафуй
Q1199044;Лопатка
Q1247633;Сарайбурну
Q1253855;Полуостров Эдуарда VII
Q1257871;Угол трёх императоров
Q1329208;Эль-Хадд
Q1343019;Барроу
Q1352197;Вухимена
Q1368996;Эстака-де-Барес
Q1394226;Байбунг
Q1419057;Мыс Александра
Q1422482;Арктический
Q1462700;Сейшас
Q1471621;Малея
Q1495331;Париньяс
Q1500472;Пуэнт-дю-Ра
Q1536418;Луин (мыс)
Q1538846;Сектор Тарфая
Q2560261;Кользат
Q2581624;Альмади
Q530021;Бланко
Q2603783;Мыс Отто Шмидта
Q2623979;Камау
Q2639368;Айя
Q2639403;мыс Крильон
