entity;label
Q3680;Краснодарский край
Q7788;Хабаровский край
Q5942;Алтайский край
Q6563;Красноярский край
Q7948;Камчатский край
Q5400;Пермский край
Q6838;Забайкальский край
Q4341;Приморский край
Q5207;Ставропольский край
