entity;label
Q870349;Чахлэу
Q1435063;Веркор
Q3066648;Колумбийский массив
Q56017438;Йоко-Довыренский массив
Q15126;Гран-Комбен
Q163758;Массив Винсон
Q211616;Кораб
Q214011;Кебнекайсе
Q216869;Гран-Сассо
Q366665;Адрар-Ифорас
Q867913;Сноудония
Q924257;Махалангур-Химал
Q1067900;Шартрёзские горы
Q1156804;Дахштайн
Q1455256;Портс-де-Тортоса-Бесейт
Q15114831;Ступень Хиллари
Q20518328;Ератмбер
Q22668923;Куба-Таба
Q83788;Центральные Кордильеры
Q656421;Экрен
Q1330811;Скалистый край
Q2956490;Шапшальский хребет
Q26399;Ахаггар
Q419567;Акка (гора)
Q1703862;Вануаз
Q4299234;Моголтау
Q20978866;Мориа
Q21225487;Синие горы
Q170383;Аир
Q277576;Путорана
Q596485;Сарекчокко
Q631216;Арабика
Q671343;Массив Монблан
Q4422404;Скорушинске Врхи
Q20517503;Леджан
Q119206;Юлийские Альпы
Q576079;Нагорье гигантских кратеров
Q1780121;Люберон
Q1969038;Сколевские Бескиды
Q3297693;Питон-де-ла-Фурнез
Q889885;Бодмин-Мур
Q4153091;Гуцульские Альпы
Q2828834;Айскорри
Q4090359;Бойка
Q116693;Есянь
Q152704;Гайльтальские Альпы
Q586512;Морван
Q3297671;массив Канигу
Q15622837;Гуанигуанико
Q1283;Доломитовые Альпы
Q7296;Килиманджаро
Q143330;Шнееберг
Q215471;Хермон
Q605382;Лозер
Q665548;Каркаралинские горы
Q1510436;Муландже
Q3297695;Питон-де-Неж (горный массив)
Q12958348;Царатанана
