entity;label
Q578060;Лонгвуд-Хаус
Q743881;Ханский дворец
Q773726;Храм Вознесения на Елеонской горе
Q2081938;Пожарная каланча
Q2281502;Смольный собор
Q3663712;Никольский собор (Казань)
Q4070757;Архиерейский двор
Q4073208;Ахтынская крепость
Q4087741;Благовещенская церковь (Кола)
Q13668404;Дом печати (Екатеринбург)
Q21876031;Московские (Северные) ворота
Q3458713;Карпин мост
Q3585972;Александровский костёл (Киров)
Q4087739;Благовещенская церковь (Каргополь)
Q4105606;Введенская церковь (Курск)
Q4105613;Введенская церковь в Барашах
Q4108086;Версаль (гостиница)
Q4114103;Водонапорная башня (Троицк)
Q4114805;Возмищенский храм
Q4146496;Гостиный двор (Казань)
Q4165336;Дом Мельникова
Q4165347;Дом Мурузи
Q4165837;Домик келаря (Кирилло-Белозерский монастырь)
Q4166150;Дондыкарское городище
Q4189909;Здание Дворянского собрания (Курск)
Q4202536;Иоанно-Предтеченская церковь (Коломна)
Q4238071;Красная Талка
Q4292378;Мечеть Хусаиния
Q4296770;Митрополичьи палаты (Ярославль)
Q4320760;Николо-Набережная церковь
Q4326889;Новый город (Кирилло-Белозерский монастырь)
Q4338214;Особняк Арсения Морозова
Q4341305;Павильон Венеры
Q4361190;Петровские казармы (Таганрог)
Q4410967;Свиточная башня (Кирилло-Белозерский монастырь)
Q4419995;Синагога (Царицын, 1911)
Q4425952;Собор Петра Митрополита (Высоко-Петровский монастырь)
Q4438813;Сретенская церковь (Серпухов)
Q4456154;Терраса-пристань
Q4478063;Успенский собор (Ростов)
Q4500842;Храм Николая Чудотворца (Валуйки)
Q4500978;Храм Святого Онуфрия Великого (Анапа)
Q4501074;Храм Успения Пресвятой Богородицы в Александрово-Щапово
Q4501111;Храм великомученика Димитрия Солунского
Q4504602;Церковь Богоявления Господня (Пекшево)
Q4504709;Церковь Ильи Пророка (Здемирово)
Q4504737;Церковь Иоанна Предтечи (Староживотинное)
Q4504742;Церковь Казанской иконы Богоматери на Торгу
Q4504790;Церковь Михаила Архангела (Никольское-Архангельское)
Q4504955;Церковь Рождества Христова на Архиерейском дворе (Вологда)
Q4504975;Церковь Святителя Николая в селе Подъячево
Q4505168;Церковь Святой Троицы (Серпухов)
Q4505211;Церковь Сошествия Святого Духа (Каргополь)
Q4505218;Церковь Спаса в Рядах
Q4505220;Церковь Спаса на Сенях (Ростов)
Q4535440;Ютановское городище
Q4105605;Введенская церковь (Каргополь)
Q4114842;Вознесенская церковь (Избище)
Q4114883;Вознесенский собор (Новоселенгинск)
Q4142281;Голубая мечеть (Казань)
Q4151348;Губернаторский дом (Ярославль)
Q4165377;Дом Пороховщикова
Q4165432;Дом Хитрово
Q4168756;Дружба народов
Q4192807;Знаменская церковь (Иркутск)
Q4199743;Ильинско-Засодимская церковь
Q4203298;Иркутская соборная мечеть
Q4224191;Клуб фабрики «Буревестник»
Q4234220;Корпус Бенуа
Q4240965;Кривякино (усадьба)
Q4314782;Националь (гостиница, Москва)
Q4334093;Ольгин павильон
Q4411362;Свято-Георгиевский храм (Новочеркасск)
Q4441176;Старый город
Q4477569;Усадьба Локалова
Q4477575;Усадьба Тарасова
Q4478058;Успенский собор (Кирилло-Белозерский монастырь)
Q4500712;Храм Бориса и Глеба в Дегунине
Q4500917;Храм Рождества Иоанна Предтечи на Пресне
Q4500948;Храм Святителя Николая в Кузнецах
Q4500958;Храм Святителя Николая на Преображенском кладбище (Москва)
Q4501037;Храм Тихвинской иконы Божией Матери в Ногинске
Q4504574;Церковь Алексия, человека Божия (Кострома)
Q4504587;Церковь Благовещения Пресвятой Богородицы (Коленцы)
Q4504616;Церковь Варлаама Хутынского (Вологда)
Q4504625;Церковь Великомученицы Екатерины (Валдай)
Q4504657;Церковь Воскресения Христова (Сусанино)
Q4504706;Церковь Зосимы и Савватия
Q4504710;Церковь Ильи Пророка
Q4504954;Церковь Рождества Христова в Юркине
Q13668697;Храм Спаса Нерукотворного Образа (Долгопрудный)
Q17151850;Дом со слонами
Q270145;Университет Сан-Маркос
Q447441;Горный парк Вильгельмсхёэ
Q3345111;Новый Эрмитаж
Q3360905;Петровский путевой дворец
Q3583328;Церковь Николая Чудотворца в Подкопаях
Q4081645;Белая башня (Екатеринбург)
Q4113266;Владимирские церкви (Вологда)
Q4145398;Городок чекистов
Q4155913;Дворец Юсуповых на Садовой улице
Q4165301;Дом Засецких
Q4165319;Дом Леандера
Q4165385;Дом Рафаиловича
Q4165421;Дом Ушковой
Q4165475;Дом дворянского собрания (Вологда)
Q4165520;Дом купца Хлопонина (Курск)
Q4165552;Дом печати (Казань)
Q4240389;Крестовоздвиженская церковь (Московский Кремль)
Q4292304;Мечеть (Подлипки)
Q4320855;Никольская церковь (Мансурово)
Q4334703;Омская крепость
Q4335165;Опекунский совет (Москва)
Q4426042;Собор Усекновения Главы Иоанна Предтечи (Зарайск)
Q4430830;Спасо-Преображенский кафедральный собор (Пермь)
Q4430843;Спасо-Преображенский храм в Бужарове
Q4430905;Спасская церковь в селе Уборы
Q4462181;Трапезная палата (Кирилло-Белозерский монастырь)
Q4463572;Троицкий храм (Улан-Удэ)
Q4477566;Усадьба Железнова
Q4492028;Форт № 5 — Король Фридрих-Вильгельм III
Q4500814;Храм Казанской иконы Божией Матери (Тамбов)
Q4500955;Храм Святителя Николая в Пыжах
Q4501068;Храм Успения Божией Матери и великомученика Никиты (Курск)
Q4504643;Церковь Воздвижения Святого Креста (Вологда)
Q4504678;Церковь Григория Неокесарийского (Иркутск)
Q4504697;Церковь Епифания (Кирилло-Белозерский монастырь)
Q4504727;Церковь Иоанна Богослова в Ипатьевской слободе
Q4504735;Церковь Иоанна Предтечи (Каргополь)
Q4504736;Церковь Иоанна Предтечи (Кирилло-Белозерский монастырь)
Q4504805;Церковь Никиты Мученика (Великий Новгород)
Q4504860;Церковь Одигитрии (Ростов)
Q4504887;Церковь Покрова Пресвятой Богородицы (Покровское-Рубцово)
Q4504890;Церковь Покрова Пресвятой Богородицы на Лыщиковой горе
Q4505020;Церковь Святого Григориса (Нюгди)
Q9007068;Церковь Святого Филиппа
Q13668651;Ансамбль Казанского университета
Q13668659;Храм Архангела Михаила (Талдом)
Q13668677;Дом науки (Томск)
Q13668694;Церковь Рождества Христова в Рождествено
Q9202;Статуя Свободы
Q390028;Индепенденс-холл
Q1295061;Памятник Шиллеру
Q2465440;Дом культуры имени И. В. Русакова
Q2627416;Московские Триумфальные ворота
Q4165278;Дом Волкова
Q4165442;Дом Шамиля
Q4194481;Зубриловка
Q4203311;Иркутский комсомолец (танк)
Q4211133;Каменная лестница (Таганрог)
Q4248748;Курортный парк (Кисловодск)
Q4251184;Кэшэнэ Бэндэбикэ
Q4320436;Николаевская крепость
Q4369381;Покровский храм (Жестылево)
Q4411351;Свято-Богоявленский Храм (Терновое)
Q4412417;Северный речной вокзал
Q4423069;Славянский базар (ресторан в Томске)
Q4430825;Спасо-Преображенская церковь (Иркутск)
Q4439776;Старая Рязань
Q4441673;Стены Ивановского монастыря (Кирилло-Белозерский монастырь)
Q4478072;Успенско-Николаевский собор (Белгород)
Q4500699;Храм Архангела Михаила (Курск)
Q4500815;Храм Казанской иконы Божией Матери (Ярополец)
Q4500880;Храм Преображения Господня в Богородском
Q4501019;Храм Смоленской иконы Божьей Матери (Муром)
Q4503250;Царский мост (Екатеринбург)
Q4504619;Церковь Введения (Кирилло-Белозерский монастырь)
Q4504623;Церковь Великомученика Дмитрия Солунского (Дмитровск)
Q4504739;Церковь Иоанна Предтечи в Рощенье
Q4504874;Церковь Покрова Богородицы (Коломна)
Q4504886;Церковь Покрова Пресвятой Богородицы (Новосибирск)
Q4505008;Церковь Святого Всеспасителя
Q4505022;Церковь Святого Григория Просветителя (Владикавказ)
Q4505238;Церковь Троицы Живоначальной (Крутченская Байгора)
Q4505244;Церковь Троицы Живоначальной в селе Новлянское
Q11867902;Церковь Знамения Пресвятой Богородицы (Санкт-Петербург, старообрядческая)
Q68671731;Бюст М. А. Шолохова
Q644464;Акерсхус
Q4089813;Богоявленская церковь (Соликамск)
Q4155933;Дворец культуры Нефтехимик (Салават)
Q4165414;Дом Телешова
Q4185881;Замок принцессы Ольденбургской
Q4221357;Кирилло-Белозерская церковь в Рощенье
Q4228276;Колокольня (Кирилло-Белозерский монастырь)
Q4237622;Крапивенское городище
Q4244866;Кузнецкая крепость
Q4320852;Никольская церковь (Каменское)
Q4320929;Никольский собор
Q4334145;Ольгово (усадьба)
Q4342475;Палаты Аверкия Кириллова
Q4343708;памятник истории и культуры Казахстана республиканского значения
Q4411363;Свято-Димитриевский храм (Новочеркасск)
Q4427673;Солдырское I городище
Q4463453;Троицкая церковь (Каргополь)
Q4463556;Троицкий собор (Обоянь)
Q4500916;Храм Рождества Иоанна Предтечи в Сокольниках
Q4500920;Храм Рождества Пресвятой Богородицы (Вослебово)
Q4501054;Храм Троицы Живоначальной на Грязех у Покровских ворот
Q4504584;Церковь Архангела Гавриила (Кирилло-Белозерский монастырь)
Q16645402;Дом Афремова
Q4504600;Церковь Богоявления (Ярославль)
Q4504621;Церковь Введения во храм Пресвятой Богородицы (Воронеж)
Q4504641;Церковь Воздвижения Креста Господня на Преображенском кладбище
Q4504723;Церковь Иоанна Богослова (Саранск)
Q4504754;Церковь Кирилла (Кирилло-Белозерский монастырь)
Q4504759;Церковь Константина и Елены (Вологда)
Q4504789;Церковь Михаила Архангела (Коломна)
Q4504951;Церковь Рождества Христова (Манино)
Q4505194;Церковь Сергия Радонежского (Новосергиево)
Q4505224;Церковь Сретения (Вологда)
Q4505257;Церковь Успения Пресвятой Богородицы (Бобров)
Q4505264;Церковь Успения Пресвятой Богородицы в Вешняках
Q4506045;Цой-Педе
Q4506848;Чайный дом на Мясницкой
Q12167198;Херсонская крепость
Q13668654;Храм Вознесения Господня (Кимры)
Q13668702;Шуховская башня (Краснодар)
Q16714277;Холковское городище
Q917524;Монетный двор в Перте
Q3193585;Карракатта
Q180788;Лондонская национальная галерея
Q862285;Гуаи-Хаанас
Q2506336;Павловский парк
Q3442727;Собор Святых Петра и Павла
Q3583379;Храм Николы на Посаде (Коломна)
Q3585873;Церковь Рождества Пресвятой Богородицы на Кулишках
Q4057154;Агуа
Q4068202;Апраксин двор
Q4068265;Аптека горного ведомства (Екатеринбург)
Q4126179;Воскресенская церковь (Воронеж)
Q4146505;Гостиный двор (Оренбург)
Q4165382;Дом Рабинович
Q4189914;Здание Казанской художественной школы
Q4240729;Кривоборское городище
Q4244666;Кудымкарское городище
Q4289957;Мельница Симанова-Макаровых
Q4320848;Никольская церковь (Воронеж)
Q4321299;Никульчинский могильник
Q4338220;Особняк Курлиной
Q4341959;Павшим борцам за мировой Октябрь
Q4392241;Редут Мельничный
Q4425946;Собор Николая Чудотворца (Зарайск)
Q4426074;Соборная колокольня (Коломна)
Q4430816;Спасо-Всеградский собор
Q4430901;Спасская церковь (Турунтаево)
Q4469307;Кинотеатр Ударник
Q4477558;Усадьба Баташева
Q4478549;Усть-Сысольское духовное училище
Q4500866;Храм Покрова Пресвятой Богородицы (Пехра-Покровское)
Q4500870;Храм Покрова Пресвятой Богородицы (Черкизово)
Q4500883;Храм Преображения Господня на Аптекарском острове
Q4500889;Храм Преподобного Сергия Радонежского в Крапивниках
Q4500952;Храм Святителя Николая в Старом Ваганькове
Q4501076;Храм Успения Пресвятой Богородицы в Гончарах
Q4501156;Храм преподобных Зосимы и Савватия в Гольянове
Q4504597;Церковь Богоявления
Q4504816;Церковь Николая Чудотворца «Золотые Кресты»
Q4504834;Церковь Николая Чудотворца на Берсеневке
Q4504861;Церковь Олега Брянского
Q4504883;Церковь Покрова Пресвятой Богородицы (Ерино)
Q4504896;Церковь Покрова на Торгу
Q4504933;Церковь Рождества Иоанна Предтечи у Варварских ворот
Q4505070;Церковь Святого Михаила Архангела (село Архангельское)
Q4505165;Церковь Святой Троицы (Озёры)
Q4505212;Церковь Спаса Нерукотворного Образа (Воронеж)
Q4505213;Церковь Спаса Всемилостивого в Кускове
Q5016739;Национальный исторический парк Мартина Лютера Кинга-младшего
