entity;label;popularity
Q5855046;Picton Passage;11
Q32227986;Bredskärssund;10
Q32224900;Björköfjorden;10
Q5746676;Murray Strait;9
Q21712558;Nurse Channel;8
Q31519882;Silañgan Pass;8
Q23650717;Canal Chacao;8
Q31212218;Hinatuan Passage;8
Q31211674;Batasan Buliti;7
Q31211702;Batasan Lungus;7
Q31211689;Batasan Dao;7
Q31211680;Batasan Dalayap;7
Q25287175;Žutski kanal;7
Q31211667;Batasan Binasay;7
Q31211733;Batasan Matlao;7
Q25286977;Q25286977;7
Q25286908;Trogirski Kanal;7
Q25272602;Belae Monangusepe;7
Q25222283;Selat Lembeh;7
Q25180520;Muara Godang;7
Q25180495;Muara Sibangku Bangk;7
Q31211716;Batasan Macandule;7
Q31211743;Batasan Mercado;7
Q31211738;Batasan Matua;7
Q25022824;Alur Timur;7
Q31211747;Batasan Milongo;7
Q31211753;Batasan Padiyung;7
Q31211758;Batasan Pamunsuc;7
Q31211766;Batasan Sabitanan;7
Q31211772;Batasan Sinuble;7
Q31211834;Bongao Channel;7
Q31211843;Buad Channel;7
Q31211876;Calaitan Channel;7
Q31211887;Calicoan Pass;7
Q31211927;Carangian Channel;7
Q31211932;Casolgan Pass;7
Q31211970;Cotabato Entrance;7
Q25022874;Selat Kering;7
Q1585466;Harle;7
Q25022781;Sungai Kangurma;7
Q24849572;Selat Paduampat;7
Q23643963;Canal Grande;7
Q23747098;Hjelm Dyb;7
Q23749506;Bogø Letten;7
Q23770115;La Bocana;7
Q23793631;Canal Boca de Maravillas;7
Q24638565;Sound of Shiant;7
Q24818492;Selat Sembilan;7
Q24821905;Aroih Cut;7
Q24822001;Great Channel;7
Q24824473;Aroih Bunta;7
Q24842254;Selat;7
Q24847602;Selat Prepat;7
Q24847722;Puwei;7
Q24849720;Selat Pampang;7
Q25022779;Malmatawat;7
Q24849906;Selat Panjang;7
Q24855447;Selat Morong;7
Q24879745;Sungai Marlasi;7
Q24883428;Kali Kembangkuning;7
Q24959470;Kali Gladaglandung;7
Q24965543;Selat Eki;7
Q1864922;Listerdyb;7
Q24982879;Sungai Danomkorek;7
Q24997310;Sungai Buaya;7
Q25005893;Selat Benoa;7
Q25012402;Selat Bantan;7
Q25020389;Sungai Terusan;7
Q31212017;Daram Channel;7
Q31211988;Dainan Channel;7
Q31212077;Estero de Concordia;7
Q31212035;Diablo Pass;7
Q31521536;Sisangat Channel;7
Q31335033;Tanguingui Channel;7
Q31335112;Tapul Channel;7
Q31335229;Tausan Mariki Channel;7
Q31464440;Patotol Passage;7
Q31499337;Salang Salangan Channel;7
Q31501300;Samputan Pass;7
Q31513385;Sapang Estero;7
Q31513877;Sauang Pass;7
Q31515232;Sebahan Bahan Channel;7
Q31517555;Shibaud Channel;7
Q31518202;Siasi Channel;7
Q31518866;Sicogon Channel;7
Q31519818;Silanga Passage;7
Q31527441;South Channel;7
Q31212042;Dicabaito Channel;7
Q31556849;Tinangisan Channel;7
Q31559044;Tonsandungun Channel;7
Q31563477;Tuluan Cutoff;7
Q31898357;Baie de la Baleine;7
Q31925744;Bras de la Fonderie;7
Q31930531;Passe Vaïare;7
Q32129293;Meiningen;7
Q26759882;Sungai Kaluang;7
Q31211618;Barasan Matua;7
Q31211625;Bas Bas Channel;7
Q31211637;Basbas Channel;7
Q31211644;Basiao Channel;7
Q31211655;Batasan Balas;7
Q31334883;Tambaron Pass;7
Q31334795;Tahang Pass;7
Q31212710;North Channel;7
Q31212675;Nabugtusan Channel;7
Q31212061;Estero Aviles;7
Q21902301;Schouten Passage;7
Q31212101;Estero de Quiapo;7
Q31212120;Estero de San Sebastian;7
Q31212129;Estero de Tanque;7
Q31212136;Estero de Valencia;7
Q31212145;Estero Sunog Apog;7
Q31212162;Gallo Malo Channel;7
Q31212173;Gogo Pass;7
Q31212212;Himba Channel;7
Q31212252;Imorigue Passage;7
Q31212262;Indalacay Channel;7
Q31212270;Isabela Channel;7
Q31212287;Juac Channel;7
Q31212337;Kalupag Channel;7
Q31212369;Kohee Channel;7
Q31212380;Kula Kula Channel;7
Q31212399;Labangan Channel;7
Q31212408;Lahat-Lahat Passage;7
Q31212435;Libas Estero;7
Q31212448;Liloan River;7
Q31212468;Luuk Saul;7
Q31212491;Magcaragit Channel;7
Q31212516;Manalik Channel;7
Q31212542;Maning Channel;7
Q31212568;Marcos Pass;7
Q31212668;Mompog Pass;7
Q21923891;The Gut;7
Q24966557;Muara Garua;7
Q31211662;Batasan Bancal;7
Q21895536;Whalebone Passage;7
Q21895766;Georges Channel;7
Q21790524;Little Scaur;7
Q21867481;South Water Cut;7
Q21790497;Great Scaur;7
Q21790424;Bremen Cut;7
Q21714093;Highbourn Cut;7
Q21888132;Jabiru Passage;7
Q21867214;Northern Bogue;7
Q21895608;Koombana Channel;7
Q2857385;Sibutu Passage;7
Q31211981;Cuyo West Pass;6
Q23655713;Canal Albatross;6
Q23657621;Canal Abandonados;6
Q23657442;Q23657442;6
Q23657430;Paso Aguirre;6
Q23657303;Canal Acevedo;6
Q23656319;Paso Adventure;6
Q23655774;Canal Alejandro;6
Q23655702;Canal Alao;6
Q23657647;Canal Abtao;6
Q23655700;Canal Alanta;6
Q23655625;Q23655625;6
Q23655073;Q23655073;6
Q23654256;Canal Apiao;6
Q23654207;Canal Anita;6
Q23657625;Q23657625;6
Q23657805;Boca Grande;6
Q23654186;Q23654186;6
Q23657807;Boca Chica;6
Q23657882;Brazo del Sur;6
Q23657883;Brazo del South West;6
Q23657889;Q23657889;6
Q23657891;Canal Antonio;6
Q23657992;Canal Skorpios;6
Q23657993;Paso Lautaro;6
Q23659797;Canal Quehui;6
Q23660379;Paso Corvio;6
Q23660380;Paso Pilolcura;6
Q23663455;Chenal de Vase;6
Q23671345;Chenal de Manoka;6
Q23681969;Canal del Sur;6
Q23654188;Q23654188;6
Q23654138;Q23654138;6
Q23683676;Canal Salamanquilla;6
Q23654137;Paso Andrade Taraba;6
Q23806778;Canal del Hacha;6
Q23935512;Canal del Malaspina;6
Q23935600;Canal Principal;6
