entity;label;popularity
Q19313;Barysau;296
Q201243;Slutsk;270
Q241475;Lida;263
Q863576;Slonim;203
Q278743;Navahrudak;196
Q201230;Nyasvizh;184
Q739491;Vawkavysk;164
Q201203;Maladziečna;159
Q955468;Rahachow;158
Q909612;Rechytsa;156
Q955992;Kobryn;149
Q954812;Horki;140
Q744167;Mscislaŭ;129
Q200891;Dzyarzhynsk;126
Q958617;Smarhoń;116
Q837765;Žlobin;113
Q954114;Hlybokaye;112
Q956159;Pruzhany;111
Q201393;Salihorsk;107
Q879406;Byaroza;104
Q730175;Škloŭ;103
Q201173;Marjina Horka;102
Q181632;Vileyka;101
Q954914;Krychaw;98
Q200917;Zaslawye;96
Q539012;Pastavy;95
Q722836;Ashmyany;93
Q200968;Lahojsk;92
Q201458;Chervyen;91
Q954948;Bykhaw;91
Q937344;Kalinkavichy;88
Q954132;Lepiel;88
Q954505;Dubroŭna;87
Q200876;Valozhyn;87
Q956132;Luniniec;86
Q614294;Slawharad;86
Q628623;Braslaw;86
Q954265;Haradok;85
Q200833;Byerazino;81
Q1025883;Dzyatlava;80
Q742161;Asipovichy;80
Q955113;Chavusy;79
Q954519;Syanno;79
Q200937;Kletsk;78
Q200950;Kapyl;77
Q956607;Lyakhavichy;77
Q955126;Cherykaw;74
Q956207;Ivanava;71
Q955474;Dobrush;71
Q201265;Smaliavičy;70
Q955359;Svietlahоrsk;69
Q201421;Stowbtsy;69
Q954618;Dokshytsy;68
Q603249;Klimavichy;68
Q954343;Talachyn;66
Q431779;Ščučyn;66
Q1076109;Svislach;63
Q958685;Masty;63
Q956621;Davyd-Haradok;63
Q954610;Verchniadzvinsk;62
Q956614;Kamyenyets;61
Q956471;Drahichyn;61
Q955588;Hoiniki;60
Q956470;Hantsavichy;59
Q201429;Uzda;58
Q200960;Krupki;58
Q738777;Iwye;57
Q867722;Chachersk;57
Q956565;Stolin;56
Q587173;Ivacevičy;55
Q958847;Skidzyel’;54
Q954421;Chashniki;54
Q266841;Myory;51
Q956460;Byelaazyorsk;51
Q201218;Myadzyel;49
Q518559;Vietka;49
Q955717;Pietrykaŭ;49
Q656579;Malaryta;49
Q200991;Liubań;48
Q955564;Žytkavičy;47
Q956464;Mikashevichy;46
Q956627;Vysokaye;46
Q201403;Staryya Darohi;46
Q286964;Baran;45
Q955013;Kastsyukovichy;43
Q955729;Buda-Kashalyova;40
Q520162;Žabinka;40
Q2630517;Kruhlaje;39
Q955153;Klichaw;37
Q955726;Yel’sk;36
Q799939;Byarozawka;36
Q201439;Fanipaĺ;34
Q955736;Naroulia;33
Q954178;Novolukoml;31
Q955115;Kirawsk;27
