entity;label;popularity
Q157070;County of Flanders;114
Q22880;Electoral Palatinate;57
Q157013;Hohenzollern-Sigmaringen;57
Q641138;Duchy of Cleves;53
Q309460;County of Hainaut;42
Q708821;House of Schwarzburg;40
Q1232887;County of Savoy;40
Q1122980;Comtat Venaissin;38
Q16543832;County of Tyrol;34
Q673865;Hohenzollern-Hechingen;34
Q675363;County of Geneva;33
Q650489;Margraviate of Baden;31
Q707584;County of Loon;30
Q232806;County of Edessa;29
Q1615455;Duchy of Mirandola;28
Q692946;Gorizia and Gradisca;27
Q20525616;comté du Maine;26
Q1297894;County of Ribagorza;25
Q1481436;County of Foix;25
Q1334322;County of Toulouse;25
Q5177890;County of Luxembourg;25
Q700198;County of Mark;25
Q1232459;Catalan counties;24
Q2991433;County of Sobrarbe;24
Q688630;County of Toggenburg;24
Q272033;County of Tripoli;23
Q642314;County of Burgundy;21
Q599613;County of Namur;21
Q1541666;County of Brienne;21
Q778266;County of Artois;21
Q468378;County of Hoya;21
Q1541813;County of Roussillon;21
Q1945565;County of Zeeland;20
Q661110;County of Kladsko;20
Q1154377;Zollern;20
Q1431527;County of Boulogne;19
Q315397;House of Solms;19
Q26385;Vermandois;18
Q2067314;County of Bigorre;17
Q825489;Пирмонт;16
Q956729;Counts of Berga;16
Q707771;County of Bentheim;16
Q1893486;County of Jaffa and Ascalon;16
Q1917014;County of Sicily;16
Q170390;County of Oldenburg;15
Q3821487;Sayn-Wittgenstein-Berleburg;15
Q589251;County of Montbéliard;15
Q3719384;Stadion-Thannhausen;15
Q465653;House of Montfort;14
Q1541869;Zutphen County;14
Q458264;Nassau-Saarbrücken;14
Q452332;County of Katzenelnbogen;14
Q316124;Hohenzollern-Haigerloch;14
Q573290;County of Ravensberg;13
Q2991474;County of Württemberg;13
Q2070440;County of Nevers;13
Q2736783;Quatre-Vallées;13
Q698048;County of Isenburg;13
Q445892;County of Schaumburg;13
Q315663;Limburg;13
Q315818;County of Eberstein;13
Q876644;Эрбахи;13
Q553182;Sayn;13
Q1290932;Q1290932;12
Q881030;County of Tecklenburg;12
Q20103241;Q20103241;12
Q648424;County of Luna;12
Q320335;County of Stolberg;12
Q319250;County of East Frisia;12
Q315840;County of Veldenz;11
Q937346;Earl of Shrewsbury;11
Q819693;Land van den Bergh;11
Q2669605;County of Auxerre;11
Q1541716;Königsegg-Rothenfels;10
Q3817806;Königsegg-Aulendorf;10
Q56005590;Wittgenstein;10
Q1411349;County of Armagnac;10
Q2991244;County of Görz;10
Q315731;Counts of Hohenberg;10
Q1461117;Counts of Dammartin;10
Q322309;Ortenburg-Neuortenburg;10
Q545029;Principality of Anhalt-Aschersleben;10
Q551530;Arenberg;10
Q1957131;Mâconnais;10
Q572222;County of Horne;10
Q2358281;Land of Aalst;9
Q896956;County of Regenstein;9
Q2375120;County of Limpurg;9
Q1541772;Count of Orléans;9
Q883469;Holstein-Pinneberg;9
Q2338948;County of Manresa;9
Q2069303;County of Pallars Sobirà;9
Q3821213;Sayn-Wittgenstein-Hohenstein;9
Q2485101;County of Chiny;9
Q1541799;Шваленберг;9
Q2497612;Q2497612;9
Q2072848;Шароле;9
Q8349573;Count of Lemos;9
Q9294375;Oettingen;9
Q66586798;County of Limbourg;9
Q517940;County of Sponheim;9
Q544579;Sayn-Altenkirchen;9
Q315027;Henneberg county;9
Q319376;Hanau-Münzenberg;9
Q831378;County of Vaduz;9
Q15635387;County of Razès;8
Q2465074;Ban de la Roche;8
Q449723;Порсьен;8
Q2705756;Salm-Reifferscheid-Krautheim;8
