entity;label;popularity
Q159380;Bitola Municipality;497
Q6312454;Prilep Municipality;461
Q1125333;Ohrid Municipality;338
Q2018957;Kičevo Municipality;311
Q749618;Struga Municipality;304
Q2352376;Kumanovo Municipality;285
Q2423082;Štip Municipality;231
Q2364199;Makedonski Brod Municipality;229
Q740591;Resen Municipality;229
Q1323332;Mavrovo and Rostuša Municipality;227
Q2308287;Strumica Municipality;215
Q521112;Gostivar Municipality;214
Q1155055;Kavadarci Municipality;204
Q856278;Demir Hisar Municipality;199
Q3245456;Tetovo Municipality;195
Q2088561;Veles Municipality;186
Q1992691;Dolneni Municipality;182
Q1994547;Čaška Municipality;172
Q1992716;Kratovo Municipality;157
Q2019836;Gazi Baba Municipality;149
Q1422453;Kriva Palanka Municipality;149
Q1323340;Debarca Municipality;143
Q1463152;Centar Municipality;141
Q2018974;Gevgelija Municipality;137
Q2270414;Probištip Municipality;133
Q1992708;Aerodrom Municipality;132
Q1323322;Delčevo Municipality;129
Q1839369;Mogila Municipality;128
Q1419314;Čair Municipality;126
Q2128903;Staro Nagoričane Municipality;125
Q2476159;Kruševo Municipality;125
Q1819289;Kočani Municipality;124
Q1386136;Kisela Voda Municipality;120
Q2738284;Radoviš Municipality;120
Q1463246;Karpoš Municipality;114
Q1309481;Saraj Municipality;108
Q2308277;Sveti Nikole Municipality;105
Q924278;Gjorče Petrov Municipality;103
Q2088022;Novaci Municipality;102
Q3246545;Negotino Municipality;101
Q793727;Berovo Municipality;100
Q1344996;Debar Municipality;99
Q2018965;Valandovo Municipality;98
Q2479526;Vinica Municipality;91
Q2041236;Lipkovo Municipality;88
Q1996410;Želino Municipality;85
Q1346554;Karbinci;85
Q629720;Čučer-Sandevo Municipality;84
Q935620;Butel Municipality;84
Q1996740;Vrapčište Municipality;84
Q9035785;Bogovinje Municipality;80
Q2018980;Vasilevo Municipality;80
Q2088034;Studeničani Municipality;79
Q2282274;Tearce Municipality;78
Q1475001;Rankovce Municipality;72
Q426114;Pehčevo Municipality;71
Q1946579;Novo Selo Municipality;70
Q1018191;Petrovec Municipality;69
Q657754;Ilinden Municipality;69
Q1057563;Brvenica Municipality;69
Q1992728;Konče Municipality;68
Q1779085;Centar Župa Municipality;67
Q431908;Jegunovce Municipality;66
Q1992701;Gradsko Municipality;66
Q1020859;Šuto Orizari Municipality;64
Q1779775;Bosilovo Municipality;63
Q2370973;Demir Kapija Municipality;61
Q281898;Češinovo-Obleševo Municipality;60
Q9050283;Zelenikovo Municipality;59
Q2282240;Sopište Municipality;58
Q2041219;Makedonska Kamenica Municipality;58
Q1996413;Dojran Municipality;57
Q1992752;Bogdanci Municipality;56
Q2029825;Vevčani Municipality;56
Q2018930;Krivogaštani Municipality;54
Q597345;Aračinovo Municipality;51
Q1996470;Lozovo Municipality;45
Q2088585;Rosoman Municipality;45
Q2018921;Plasnica Municipality;37
Q950881;Zrnovci Municipality;31
Q2001785;Oslomej Municipality;28
Q1996439;Drugovo Municipality;28
Q2018939;Zajas Municipality;27
Q1998500;Vraneštica Municipality;23
Q12909316;Labunista;8
Q12909319;Lukovo;8
Q12909313;Q12909313;6
Q26234771;Q26234771;6
Q32824203;Q32824203;6
Q56260290;Q56260290;4
Q16363413;Q16363413;2
