entity;label;popularity
Q701516;Kaiserstuhl;42
Q388368;Solnhofen Plattenkalk;36
Q315371;Hambach surface mine;32
Q155999;Rammelsberg;30
Q538553;Nördlinger Ries;29
Q991975;Bruchhauser Steine;25
Q319172;Externsteine;24
Q639217;Messel pit;22
Q1494979;Teufelsmauer;21
Q2251145;Schulerloch;21
Q267777;Blautopf;20
Q1914186;Maximiliansgrotte;20
Q1684173;Schellenberger Eishöhle;20
Q314737;Крепость Фалькенберг;19
Q1404222;Felsengarten Sanspareil;19
Q453805;Partnach Gorge;19
Q314460;Burg Stolpen;18
Q1588534;Haspelmoor;17
Q15111675;Gletscherschliff bei Fischbach am Inn;16
Q1948646;Morsum-Kliff;16
Q2209005;Saalequelle;16
Q452165;Сааршляйфе;15
Q20170698;Besucherbergwerke Goldkronach;15
Q1644035;Höllental;15
Q57702088;Q57702088;15
Q997967;Buchberger Leite;15
Q1259508;Schwarzes Moor in der Röhn;15
Q57980916;Q57980916;15
Q58485722;Felshang am Fischerholz N von Harburg;15
Q513892;Steinheim crater;15
Q1686516;Walsbrunnen;15
Q58620229;Aufgelassener Steinbruch am westlichen Arzberg;14
Q57585058;Q57585058;14
Q1298180;Hessigheimer Felsengärten;14
Q41394083;Emigrantenstein;14
Q45167253;Schutzfelsen Pentling;14
Q2175486;Q2175486;14
Q54824293;Abschnitt des Ludwig-Donau-Main-Kanals in Burgthann;14
Q2538424;Wachsender Felsen;14
Q42399912;Klettergarten Baierbrunn;14
Q45023264;Mühlsteinbruch Hinterhör;13
Q43379860;Toteisloch Wolfsgrube;13
Q54824962;Düsselbacher Wand;13
Q2407130;Teufelsküche bei Obergünzburg;13
Q1647633;Leutasch Gorge;13
Q57574137;Q57574137;13
Q2302975;Sophienquelle von Grünsberg;13
Q2407088;Teufelskirche von Grünsberg;13
Q84599453;Q84599453;13
Q22694400;Weißenstadt uranium mine;13
Q57586154;Q57586154;13
Q758486;Aubinger Lohe;13
Q830722;Q830722;13
Q57586318;Q57586318;13
Q15843336;Rumpelbachschlucht;13
Q1167034;Darsser Ort;13
Q314607;Devil's Cave;13
Q57586054;Geotop Buschelberg Hainsfarth;13
Q57585591;Q57585591;13
Q65548284;Hetzleser Berg;13
Q41278843;Q41278843;13
Q21707210;Steinbruch bei Kottingwörth;13
Q2302963;Sophienhöhle;12
Q17539861;Ehemaliger Steinbruch südlich von Tannen;12
Q56887221;Q56887221;12
Q21656572;Schichtstufen am Schwanberg;12
Q56886498;Steinbruch Langenaltheimer Haardt;12
Q57278079;Q57278079;12
Q42313769;Ehemaliger Steinbruch im Pingartener Porphyr;12
Q22674889;Felshang an der Lochbachstraße;12
Q15058026;Muschelquelle;12
Q30134215;Rauhe Burg östlich Ebermergen;12
Q35486994;Kieler Bach;12
Q57278784;Q57278784;12
Q14906208;Q14906208;12
Q41407110;Q41407110;12
Q15790440;Burgstall Plankenstein;12
Q1663659;Ruine Hirschstein;12
Q19926348;Steinbruch an der Schanz;12
Q58460089;Kalktuffwand im Klingelbachgraben W von Lengfurt;12
Q58480219;Buntsandstein-Profil WSW von Gambach;12
Q1550152;Grube Wilhelmine in Sommerkahl;12
Q1435053;König-Otto-Tropfsteinhöhle;12
Q1550372;Quackenschloss Cave;12
Q1404266;Felsenmeer;12
Q57585450;Q57585450;12
Q1187089;Dengelstein;12
Q1148650;Mühlbachquelle;12
Q889587;Bodenloses Loch;12
Q58008430;Q58008430;12
Q1616742;Schnittlinger Loch;12
Q58452065;Steinerne Stadt im Wellucker Wald NW von Königstein;12
Q19787598;Wolfsschlucht nördlich von Wallersberg;12
Q820472;Bergwerk Peiting;12
Q57573285;Q57573285;12
Q58423219;Oswaldhöhle, Witzenhöhle und Wundershöhle;12
Q57572706;Großer Lochstein bei Horlach;12
Q612423;Burgstein;12
Q2035236;Easter Cave;12
Q57571464;Diabasbruch am Galgenberg;12
Q58462423;Hartenfels E von Neukirchen;12
Q22662473;Helvetikum-Aufschluss an der Breitachstraße;11
Q58451720;Glaziogene Landschaft SE von Unteralting;11
Q57585339;Q57585339;11
Q19963732;Kaltenbachquelle im Kirchsee-Filz;11
Q63943141;Q63943141;11
Q57390852;Q57390852;11
Q42561603;Impaktgesteine Wengenhausen;11
Q58452315;Ehem. Steinbruch am Schloßberg E von Nordhalben;11
Q57278402;Q57278402;11
Q57572291;Eklogit am Weißenstein;11
Q57267810;Q57267810;11
Q57572600;Bodenmühlwand;11
Q57572947;Q57572947;11
Q57573635;Q57573635;11
Q56453244;Ehemalige Soleleitung am Thumsee;11
Q54824298;Teufelskanzel bei Mittelburg;11
Q58460035;Ehemaliger Steinbruch Osseck a. Wald;11
Q58452781;Felsgruppe in der Groppenhofener Leite N von Ried;11
Q54811159;Huberfelsen in Alfeld;11
Q54759745;Steinbrüche am Schmausenbuck;11
Q50234386;Q50234386;11
Q58459528;Krügerloch SW von Eglasmühle;11
Q57493010;Q57493010;11
Q58460030;Felshänge an der Südseite des Keilberges NE von Regensburg;11
Q43734201;Findling von Steinwies;11
Q148494;Zauberwald;11
Q999466;Buckelwiesen bei Mittenwald;11
Q1552382;Grüntopf;11
Q2690947;Ebnether Keller;11
Q15431045;Q15431045;11
Q2582709;Wimbachklamm;11
Q2557110;Weißer Steinbruch;11
Q15849065;Steinbrüche von Unterrieden;11
Q2282212;Sieben Quellen bei Sulzbach-Rosenberg;11
Q2122737;Quellteich Kösching;11
Q674877;Q674877;11
Q1404264;Felsenmeer;11
Q1313171;Eisenquelle von Wonfurt;11
Q1551875;Gründleinsloch;11
Q57980254;Q57980254;10
Q1734495;Karstquelle Gundlfing;10
Q1788528;Winzerer Höhen;10
Q1796929;Kühles Loch;10
Q58499980;Stollen am Silberberg W von Wallenfels;10
