entity;label;popularity
Q10562;Upper Bavaria;189
Q10559;Lower Bavaria;138
Q7924;Arnsberg Government Region;118
Q10547;Lower Franconia;115
Q10551;Middle Franconia;110
Q10554;Upper Franconia;109
Q10555;Upper Palatinate;108
Q10557;Swabia;101
Q7932;Darmstadt Government Region;82
Q7928;Kassel Government Region;69
Q7931;Giessen Government Region;52
Q24186;Leipzig Government Region;39
Q573203;Trier Government Region;27
Q24198;Chemnitz Government Region;27
Q24174;Dresden Government Region;23
Q517363;Rheinhessen-Pfalz;23
Q450521;Magdeburg Government Region;20
Q2137694;Montabaur Government Region;18
Q827092;Oppeln (region);15
Q2137718;Rheinhessen Government Region;14
Q165861;Dessau Government Region;13
Q896184;Zichenau;11
Q2137712;Q2137712;11
Q316455;Halle Government Region;11
Q742380;South Badenia Government Region;9
Q2137698;Нордбаден;7
Q2137691;Nordwürttemberg Government Region;6
Q2137716;Südwürttemberg-Hohenzollern Government Region;6
Q1485958;Цвикау;5
Q478866;Q478866;2
Q1749818;Q1749818;2
