entity;label;popularity
Q2560452;Werksiedlung Wiedenbrunn;48
Q588417;Sewell;31
Q2392816;Bois-du-Luc;19
Q1437077;Fordlândia;18
Q2153956;Central Aguirre;18
Q1494698;Garden city Crengeldanz;17
Q60742441;Madrid Historic District;16
Q3552543;Useless Loop;15
Q17182238;La Mata de Pinyana;14
Q50376999;Ivoryton Historic District;13
Q11914805;Colònia Sedó;13
Q3558999;Q3558999;12
Q54824981;Cité Toray;12
Q11914808;Colònia la Coromina;12
Q17300838;Mines d'Osor;11
Q17598827;La Colònia dels Arquers;11
Q74565993;Q74565993;11
Q2974694;Q2974694;11
Q11930391;La Colònia la Fàbrica;11
Q17616337;La Plana;10
Q19255622;Can Bros;10
Q19256432;Colònia Dussol;10
Q19256438;Colònia Majem;10
Q15948420;Cité ouvrière de la Combe des Mineurs;10
Q11910360;Ca la Fou;10
Q3231928;Cité ouvrière les Dents de Scie;10
Q15948419;Q15948419;9
Q67926933;Q67926933;9
Q11930388;La Colònia Jorba;9
Q17595579;Cases Bertrand;9
Q66057598;Ombilin Company Town;9
Q19830895;Can Rosés;9
Q38532031;Q38532031;9
Q20794945;Q20794945;9
Q38139923;Q38139923;9
Q21849585;Colònia Valls;8
Q19256430;Colònia Bonmatí;8
Q627237;Q627237;8
Q1645987;Q1645987;8
Q435825;Q435825;7
Q199281;Q199281;7
Q21707382;Colònia Palà de Torroella;7
Q1779620;Q1779620;7
Q4885127;Bemis;7
Q19830961;Colònia Fàbregues;6
Q20105278;Colònia Carme;6
Q432990;Q432990;5
Q3122416;Q3122416;5
Q67087151;Boades;5
Q11930392;Q11930392;2
