entity;label;popularity
Q1046673;Kosovska Mitrovica District;38
Q1048355;Gjilan District;36
Q856426;Pristina District;33
Q868964;Ferizaj;32
Q1059386;Đakovica District;31
Q1048331;Prizren District;28
Q609247;Peć District;27
