entity;label;popularity
Q115497;Pinar del Río Province;2080
Q115438;Matanzas Province;1634
Q215147;Camagüey Province;1549
Q115434;Villa Clara Province;1524
Q274126;Havana Province;1435
Q115302;Holguín Province;1385
Q234200;Santiago de Cuba Province;1244
Q115046;Granma Province;1210
Q220692;Ciego de Ávila Province;943
Q115334;Las Tunas Province;935
Q115319;Guantánamo Province;834
Q115441;Sancti Spíritus Province;820
Q115444;Cienfuegos Province;263
Q12588;Havana Province;73
Q115325;Artemisa Province;67
Q115310;Mayabeque Province;51
Q1500652;Oriente Province;17
Q2392373;Santa Clara Province;5
