entity;label;popularity
Q700462;Parkstadion;417
Q43587278;Palacetes Prates;108
Q876286;White City Stadium;85
Q5195517;Teatro Apolo;61
Q586568;Church of the Holy Apostles;59
Q619512;Miami Orange Bowl;58
Q435;Library of Alexandria;54
Q161156;Palace of the Republic;53
Q51984;Bauakademie;53
Q43244;Lighthouse of Alexandria;52
Q844648;Théâtre de la Gaîté;48
Q3053741;Wall of Philip II Augustus, Paris;47
Q334303;St Augustine's Abbey;46
Q966862;Holyrood Abbey;46
Q695244;Berlin Anhalter Bahnhof;45
Q3906600;Temple in Jerusalem;44
Q391620;Palace of Whitehall;40
Q652981;Port-Royal-des-Champs;40
Q6825160;Metropolitan Opera House;39
Q552312;Düsseldorf-Bilk Observatory;39
Q527260;City Palace;37
Q43018;Temple of Artemis;37
Q833964;Théâtre de l'Ambigu-Comique;36
Q1748506;Abbey of St. Victor;35
Q566365;Großes Schauspielhaus;35
Q3404121;Hawarden Castle;34
Q57803;Tantallon Castle;34
Q512614;Kroll Opera House;34
Q894567;Boston Garden;34
Q48877890;Palacete Santa Helena;33
Q810126;Old St. Peter's Basilica;33
Q677754;Ludendorff Bridge;32
Q525635;Monmouth Castle;31
Q556417;Ankara 19 Mayıs Stadium;31
Q694382;Monbijou Palace;30
Q26821520;Divadlo na Veveří;29
Q546089;Lehrte Station;29
Q440082;Deutsche Bank Building;29
Q571409;Königsberg Castle;27
Q751820;BJK İnönü Stadium;27
Q849786;Trajan's Bridge;27
Q1552859;Couvent des Jacobins de la rue Saint-Honoré;27
Q1325234;Estadi de Sarrià;27
Q645095;Piscine Molitor;27
Q618562;Church of the Tithes;26
Q913434;Les Halles;26
Q46128148;Municipal Theatre of Most;26
Q7089414;Omaha Civic Auditorium;26
Q481794;Amway Arena;25
Q67928095;Theatre Royal, Covent Garden;25
Q585060;Palace of the Soviets;25
Q5508468;Fulton Theatre;25
Q2550254;St. Donatian's Cathedral;25
Q1743567;Kirov Stadium;25
Q73395729;Tucherhaus;24
Q801330;Nádraží Praha-Těšnov;24
Q477341;Château de Chanteloup;24
Q2885674;Q2885674;24
Q934922;Tintagel Castle;24
Q819575;Brown House;24
Q45844168;Hoftheater Stuttgart;23
Q7989344;Weston's Music Hall;23
Q1191717;Estádio Fonte Nova;23
Q439728;Altes Theater;23
Q8082894;Štvanice Stadium;23
Q61557606;Salle Feydeau;23
Q752555;Temple of Antoninus and Faustina;23
Q609947;Herkenrode Abbey;22
Q384167;Nyenschantz;22
Q865093;Maine Road;22
Q549977;San Giovanni in Conca;22
Q36308834;Moghrabi Theatre;22
Q46088598;Teatro del Falcone;22
Q5035943;Capitol Theatre;21
Q4786997;Architects' Building;21
Q1596758;Galerie des Machines;21
Q7799925;Salle du Palais-Royal;21
Q28033071;Colegio de los Manriques;21
Q47068432;Rotunda of Virgin Mary;21
Q4326901;Vyborg Cathedral;21
Q1937108;Tour de Nesle;21
Q29433582;Colegio-Convento de los Mercedarios Calzados;21
Q45407664;Groote Schouwburg;21
Q591977;Moskva Pool;21
Q63000434;Gewandhaus;21
Q956198;New York World Building;21
Q441937;Ringtheater;21
Q596055;Benedictine monastery Ostrov in Davle;21
Q50298904;Theatre of Arts of Rouen;21
Q885098;Rötteln Castle;21
Q896555;Rudelsburg;21
Q5303202;Downing Stadium;21
Q5283799;Divadlo v Kotcích;21
Q657921;Couvent des Célestins;21
Q61526294;Cirque Olympique;20
Q67928449;Theatre Royal, Covent Garden;20
Q490086;Synagoge Neudeggergasse;20
Q436327;Q436327;20
Q1631773;St. Lambert's Cathedral;20
Q61660058;Grupo Mobi Cine Salvador;20
Q79801687;Rudé Právo Building;20
Q618959;Apollo-Theater;20
Q576534;Château de Coucy;20
Q53377054;Pavilion P;20
Q884798;Дворец Блюхера;20
Q53321754;Pavilion R;20
Q3527677;Théâtre de l'Étoile;20
