entity;label;popularity
Q6675329;Looking Glass Rock;22
Q3525243;Balanced Rock;17
Q28792028;ejagham-70.1998.4.1;16
Q9627043;Ara de Trajano;14
Q1444526;Lanzón;13
Q29547012;Stela of the cactus-bearer shaman;13
Q2066335;Pedra Escrita, Serrazes;12
Q73441124;Altar of Choque Chinchay;12
Q29583868;Kilnaruane Pillar Stone;11
Q66943082;Pedra Letreira;11
Q6047919;Tello obelisk;11
Q56550078;Q56550078;10
Q22965647;Q22965647;9
Q64825154;Forbury Square Obelisk;9
Q245203;Twelve Apostles Stone;9
Q252155;Árbol de Piedra;9
Q3387841;Traves holed stone;9
Q3387837;Aroz holed stone;9
Q3321154;Q3321154;9
Q67204671;Francisco Freire Alemão;8
Q67204104;À Dias da Cruz;8
Q67204175;Marco a Abolicão -  Ventre Livre II;8
Q67204644;Heleno da Costa Brandão;8
Q67204648;Comendador Peixoto;8
Q67203985;Mural da Praça do Patriarca;8
Q67203955;À Melvin Jones e Armando Farjado;8
Q67204172;Marco a Abolicão - Ventre Livre I;8
Q67205174;Sérgio Cardoso;8
Q67204869;Paula Freitas;8
Q67204874;Reis e Silva;8
Q67205172;Ao Infante Dom Henrique;8
Q67203773;Almirante Pedro Max;8
Q67205197;Rubén Dario;8
Q67205216;Ao Almirante Crockane;8
Q67205501;Painel do Mapa da Floresta da Tijuca;8
Q67210127;Mural da Fonte dos Amores;8
Q67210175;Marco Baha-i;8
Q67210201;Marco Memorial às Vítimas do Vôo AF 447;8
Q67210319;Piso de Pedra Portuguesa  das Calçadas Musicais;8
Q67210353;José do Patrocínio;8
Q67210356;À Vieira Souto e Paulo de Frontin;8
Q67203889;Barão de Ladário;8
Q67203243;Aos Hahnemannianos - Rodrigues Galhardo, Joaquim Murtinho, Licínio Cardoso,  Braga e Costa e Dias da Cruz;8
Q67203734;Marco Cápsula do Tempo;8
Q67203563;Princesa Isabel na Avenida Treze de Maio;8
Q67203324;Marco da Vitória da Rocha Miranda;8
Q67203304;À Orlando Leite;8
Q67203214;Modestino Kanto;8
Q66038419;Hot Rock;8
Q3387783;Q3387783;8
Q2357708;Q2357708;7
Q67210506;Embocadura do Túnel Novo;7
Q67210507;Embocadura do Túnel do Pasmado;7
Q67210508;Banco do Largo do Boticário;7
Q67210509;Concha Acústica do Parque do Flamengo;7
Q67210504;Marechal Rondon na Vila Militar;7
Q67210505;Amurada da Avenida Lauro Sodré;7
Q21154229;Beacon Rock;7
Q26260836;Apostles’ Stone;7
Q67210510;Chafariz do BNDES;7
Q56192768;Cabbage Rock;7
Q18384796;Derebara Group monoliths;6
Q18384622;Bolosaon Group monoliths;6
Q18384859;Khartong Group of monoliths;6
Q64397806;Q64397806;6
Q18384939;Kobak Group monoliths;6
Q18177145;Kasomari Pathar;5
Q7961870;Walga Rock;5
Q29043842;Huanca (monolith);5
Q5738113;Chavin Tenon-heads;4
Q9034613;Q9034613;4
Q1099557;Phobos monolith;4
Q79270536;Pissouri (Monoliths);4
Q17651433;Ponte del Diavolo;2
