entity;label;popularity
Q2892841;Bear Butte;35
Q642172;Badacsony;17
Q7083059;Olallie Butte;14
Q49033812;Gregory Butte;14
Q57574137;Q57574137;13
Q3526050;Thunder Butte;12
Q49033814;Gregory Butte;12
Q19866300;Bears Ears;12
Q5178508;Courthouse Butte;11
Q28912631;Dawson Butte;11
Q15431045;Q15431045;11
Q16984685;Boars Tusk;10
Q19963730;Kallmünzerfeld am Steinberg bei Rinnenbrunn;10
Q58462591;Burgberg Falkenstein;10
Q18150588;Fairmont Butte;9
Q58459890;Sandheidehügel WNW von Obernzenn;9
Q5431375;Fajada Butte;9
Q49017258;Butte Saint Paul;9
Q24061636;Black Horse Butte;9
Q18378029;Muffin Butte;8
Q58459977;Langer Köchel im Murnauer Moos;8
Q19865866;Condon Butte;8
Q58459842;Serpentinithügel St. Nikolaus bei Floß;8
Q8536581;Newton Butte;8
Q14126231;Hegyestű;8
Q22073367;Steele Butte;7
Q37029747;Dog Butte;7
Q22072820;Lolah Butte;7
Q21196349;Bare Butte;7
Q16740196;East Gros Ventre Butte;7
Q20712516;Tittie Butte;7
Q28456746;Dellenbaugh Butte;6
Q18394750;Tongue Butte;6
Q19866063;Cookie Jar Butte;6
Q2928964;Q2928964;6
Q7155534;Pavant Butte;6
Q49031526;Gilson Butte;6
Q28912667;Bitsihuitsos Butte;6
Q22361418;Butte Qarqakallaguluk;6
Q22072829;Lolo Butte;6
Q25204317;White Butte;6
Q24061707;Hump Butte;6
Q24061663;Deers Ears Butte;6
Q18157934;Negro Butte;6
Q24061517;Grindstone Butte;6
Q24061498;Castle Rock Butte;6
Q22997284;Q22997284;6
Q24061613;Turtle Butte;6
Q20708688;Hosta Butte;5
Q22060724;Rocking Chair Butte;5
Q16534556;Q16534556;5
Q26203270;Q26203270;3
