entity;label;popularity
Q12020885;Hudeč;51
Q11707034;Břve;48
Q12029989;Komárovské Chaloupky;47
Q12020033;Holé Vrchy;46
Q12031924;Kunov;44
Q11831232;Q11831232;41
Q1284650;Znojmo-Hradiště;27
Q1473338;Fukov;23
Q12057433;Svatý Tomáš;21
Q659861;Q659861;20
Q1734314;Q1734314;19
Q12054519;Skryje nad Jihlavou;19
Q12034583;Lázně svaté Markéty;19
Q11770745;Martinova bouda;18
Q29563240;Q29563240;18
Q12981949;Rýchory;18
Q1977912;Neratov v Orlických horách;18
Q12033637;Lipňany u Skryjí;18
Q12024667;Ječmeniště;18
Q12033694;Q12033694;18
Q12019611;Heřmanice u Rouchovan;18
Q12021298;Q12021298;18
Q339238;Q339238;18
Q9396987;Špindlerova bouda;17
Q19602315;Královský vršek;17
Q10815940;Divišova čtvrť;17
Q11066530;Bedřichov;17
Q12044627;Perknov;17
Q12024379;Q12024379;17
Q8311207;Q8311207;17
Q11773752;Q11773752;16
Q12031854;Q12031854;16
Q28974166;Q28974166;16
Q11727381;Chořelice;16
Q11815872;Dolní Hluboká;16
Q11172079;Černá Hora;16
Q10861582;Zvičina (Třebihošť);16
Q41792099;Q41792099;16
Q4023621;Zadov;16
Q18114486;České Křídlovice;16
Q1490647;Gabrielina Huť;16
Q1632618;Hrádeček;16
Q18718616;Q18718616;16
Q41792114;Q41792114;16
Q27645055;Q27645055;15
Q11774503;Debrné (Trutnov);15
Q11738782;Kersko;15
Q41792213;Q41792213;15
Q22670170;Q22670170;15
Q12043374;Q12043374;15
Q15618277;Podobora;15
Q12044580;Pelhřimov;15
Q2428381;Strahov;15
Q2178482;Q2178482;15
Q18915505;Nový Les;15
Q1636224;Hukovice;14
Q1419580;Jelení;14
Q27654861;Q27654861;14
Q12041311;Q12041311;14
Q11835167;Rokliny;14
Q11945009;Vyhnánov;14
Q8311131;Nemanice (České Budějovice);14
Q12058771;Teslíny;14
Q12020218;Q12020218;14
Q12029582;Q12029582;14
Q13407045;Třebotovice;14
Q12047895;Přeborovice (Čejetice);14
Q27645224;Q27645224;13
Q17434603;Q17434603;13
Q12003588;Q12003588;13
Q85219702;Q85219702;13
Q12028979;Kateřinky;13
Q12029282;Kladruby;13
Q365223;Adolfov;13
Q12049861;Q12049861;13
Q21029000;Pohledští Dvořáci;13
Q15534364;Q15534364;13
Q11726332;Choltice;13
Q14566623;Q14566623;13
Q12037405;Q12037405;13
Q1926401;Mezihorská (Jindřichovice);13
Q22332636;Q22332636;13
Q29515128;Q29515128;13
Q22333003;Q22333003;13
Q22670134;Q22670134;13
Q10857313;Q10857313;12
Q12032304;Křovice (Hobšovice);12
Q1398182;Podhůří;12
Q8311524;Pražské sídliště;12
Q41858858;Q41858858;12
Q967927;Q967927;12
Q12054368;Skalička;12
Q14970444;Léštnice;12
Q27644867;Q27644867;12
Q27555473;Q27555473;12
Q12046415;Porostliny;12
Q10817407;Pšovka;12
Q10815948;Q10815948;12
Q12043733;Q12043733;12
Q16957271;Q16957271;12
Q392178;Šmelcovna;12
Q1422545;Javoří Pila;12
Q12019842;Hnidousy;12
Q12050512;Q12050512;12
Q3501763;Černý Kříž;12
Q15132757;Q15132757;12
Q62273802;Q62273802;12
Q41791939;Q41791939;12
Q1566704;Habartice;12
Q41791809;Q41791809;12
Q27914712;Svatý Petr;12
Q27914711;Šidloby;12
Q11228781;Q11228781;12
Q1502301;Gruň;12
Q24877376;Q24877376;12
Q1782626;Mohelnice;12
Q12047038;Q12047038;12
Q12016544;Chaloupky (Babice);12
Q38043205;Rozsíčky;12
Q41857111;Dolní Mokropsy;12
Q12044558;Peklo;11
Q12346644;Dubová;11
Q26197809;Kojkovice;11
Q12049873;Q12049873;11
Q12050067;Q12050067;11
