entity;label;popularity
Q73192712;World Showcase;42
Q85457558;Future World;32
Q4827807;Pandora;28
Q2908501;The Seas with Nemo & Friends;26
Q2192459;Wonders of Life;24
Q2441096;Fantasyland;23
Q732575;Frontierland;21
Q49969740;Fantasyland;20
Q2082163;The Land;20
Q2916668;Mickey's Toontown;19
Q2285806;Imagination!;19
Q50180852;Q50180852;18
Q2129498;Germany Pavilion;17
Q2604149;Italy Pavilion;17
Q2905034;Canada Pavilion;17
Q49981281;Main Street, USA;17
Q49970948;Fantasyland;17
Q1949099;Norway Pavilion;17
Q2778074;Liberty Square;16
Q49982322;Q49982322;16
Q2917588;New Orleans Square;16
Q16932605;Springfield;15
Q50180603;Q50180603;15
Q2214975;Berlin;14
Q66564544;Hogsmeade;14
Q2084927;France Pavilion;14
Q2681898;China Pavilion;14
Q2623650;Hollywood;13
Q4806332;Asia;13
Q66487205;Diagon Alley;13
Q2904061;United Kingdom Pavilion;13
Q66486732;New York;13
Q4985468;Buena Vista Street;13
Q50179900;Frontierland at Disneyland Paris;13
Q3030238;Discoveryland at Disneyland Paris;13
Q76409168;Town Center;12
Q2776572;Morocco Pavilion;12
Q73451455;Rafiki's Planet Watch;12
Q2074173;Adventure Isle;12
Q2916471;Critter Country;12
Q33198014;Marvel Super Hero Island;12
Q2162898;Japan Pavilion;12
Q3038333;Marketplace;12
Q85455912;Africa;12
Q52157554;Q52157554;11
Q52157587;Gaul, Parc Astérix;11
Q66487173;San Francisco;11
Q67466517;Sunset Boulevard;11
Q49982910;Mickey Avenue;10
Q14685824;Antarctica: Empire of the Penguin;10
Q49986414;Tomorrowland;9
Q7134336;Pixar Pier;9
Q5281930;Discovery Island;9
Q7775396;The Wizarding World of Harry Potter;9
Q49982017;Q49982017;9
Q50180004;Q50180004;9
Q4576184;Cardamom Town;9
Q49971570;Fantasyland at Shanghai Disneyland;9
Q3260371;Mystic Point;9
Q1837160;Millennium Village;9
Q49971339;Fantasyland;9
Q49967255;Fantasyland;9
Q17183965;The Wizarding World of Harry Potter;8
Q66487378;Woody Woodpecker’s KidZone;8
Q49982473;Q49982473;8
Q49970784;Fantasyland;8
Q66487103;Production Central;8
Q5609808;Grizzly Peak Airfield;8
Q48734193;Springfield;8
Q50180234;Q50180234;8
Q50180702;Q50180702;8
Q66487311;World Expo;8
Q2542612;Mainstreet;8
Q50179770;Westernland at Tokyo Disneyland;8
Q67099964;Jurassic Park;7
Q67099998;The Lost Continent;7
Q67100021;Seuss Landing;7
Q50179619;Frontierland at Disneyland;7
Q67099942;Skull Island: Reign of Kong;7
Q50179725;Q50179725;7
Q67099916;Toon Lagoon;7
Q52157533;Q52157533;7
Q52157602;Egypt, Parc Astérix;7
Q66677601;Port of Entry;7
Q50180515;Q50180515;7
Q52157580;Q52157580;7
Q17099251;Treasure Cove;7
Q2229100;Toon Studio;7
Q3926510;The Old West;6
Q5882608;Hollywood Boulevard;6
Q66006669;Backlot;6
Q25389543;Gardens of Imagination;6
Q935409;Mermaid Lagoon;6
Q674795;American Waterfront;6
Q5505796;Front Lot;6
Q52157518;Q52157518;6
Q56404669;Q56404669;5
Q85588404;Echo Lake;5
Q6807052;Mediterranean Harbor;5
Q7830061;Town of Gold Rush;5
Q52157569;Q52157569;5
Q85592149;Animation Courtyard;5
Q19376927;Kaptein Sabeltanns verden;5
Q20552984;Q20552984;5
Q28104177;Super Nintendo World;5
Q7247804;Production Courtyard;5
Q5281863;Discovery Arcade;4
Q3238401;Q3238401;4
Q85793841;Commissary Lane;4
Q2034850;Q2034850;3
Q2125310;Q2125310;3
Q2542286;Q2542286;3
Q11339450;Port Discovery;3
Q64865826;DC Super Hero Adventures;3
Q2802808;Q2802808;2
Q67576865;Q67576865;2
Q28584542;Q28584542;2
Q22986011;Q22986011;2
Q4686490;Adventure Alley;2
Q1905378;Q1905378;2
Q28584637;Q28584637;2
