entity;label;popularity
Q1047061;Giant Wild Goose Pagoda;22
Q1194818;Small Wild Goose Pagoda;19
Q2985016;Pagode de Vincennes;18
Q2046262;Songyue Pagoda;17
Q949750;Kuthodaw Pagoda;15
Q1581102;Tiger Hill Pagoda;15
Q488758;Dabotap;15
Q462372;Yellow Crane Tower;14
Q941575;Liaodi Pagoda;14
Q1063425;Porcelain Tower of Nanjing;13
Q1561904;Iron Pagoda;13
Q117697;Pagoda of Fogong Temple;13
Q1195294;Liuhe Pagoda;12
Q41841;pagoda at Xingshengjiao Temple;12
Q1155765;Leifeng Pagoda;11
Q1449853;Hua Pagoda of Guanghui Temple;10
Q22980254;Q22980254;10
Q6121304;Jade Emperor Pagoda;10
Q15059672;Q15059672;10
Q4925986;Shwemawdaw Paya;10
Q977249;Baochu Pagoda;10
Q11076656;Bao'en Dingguang Duobao Pagoda;10
Q51697770;Ci En Pagoda;10
Q793368;Ayuwang Pagoda;10
Q608474;Uppatasanti Pagoda;10
Q1257126;Three Pagodas of the Chongsheng Temple;10
Q11052683;Q11052683;10
Q3511815;Phra That Si Song Rak;10
Q2547801;Q2547801;9
Q5097201;Chigang Pagoda;9
Q1569030;Haibao Pagoda;9
Q19775758;pagode Thiện Minh;9
Q3246658;Q3246658;9
Q2046238;Pagoda of Chengtian Temple;9
Q21153173;Battersea Park Peace Pagoda;9
Q19854145;Longhua Pagoda;9
Q1053649;Lingxiao Pagoda;9
Q11062273;Guangjiao Temple;9
Q10895701;Zen Master Jingzang Stupa;9
Q10888082;Pagoda of Xiuding Temple;9
Q10880272;Q10880272;9
Q10866025;Sanying Pagoda;9
Q22083356;Pagoda of Tianning Temple;9
Q53295;Zhakou White Pagoda;9
Q6668618;Lokatheikpan;9
Q825323;Four Gates Pagoda;9
Q11092604;Q11092604;9
Q11080136;Wentai Pagoda;8
Q3847247;Dragon and Tiger Pagodas;8
Q2600397;Yinshan Pagoda Forest;8
Q10945976;Tianning Temple;8
Q6581448;That Kong Khao Noi;8
Q11076639;Huzhu Pagoda;8
Q19841632;Q19841632;8
Q805988;Manfeilong Pagoda;8
Q43730915;Mahniyadanar Sandawshin Pagoda;8
Q17024772;Juxing Pagoda;8
Q20722985;Pagoda of Huayan Temple (Xi'an);8
Q1402148;Feiying Pagoda;8
Q1192804;Kyaiktiyo Pagoda;8
Q27045005;Che Sui Khor Pagoda;7
Q63343834;Menghuan Pagoda;7
Q66809965;Henry Martin's Pagoda;7
Q20025373;Hoằng Phúc pagoda;7
Q10865627;Q10865627;7
Q117295;Pizhi Pagoda;7
Q9373800;Zhenhai Tower;7
Q1545504;Q1545504;7
Q1010128;Bupaya Pagoda;7
Q16004232;Phra Sri Ratana Chedi;7
Q4848699;Baisigou Square Pagoda;7
Q11110616;Q11110616;7
Q1533463;Q1533463;7
Q17051693;Maoshan Pagoda;7
Q1957960;Q1957960;7
Q17004054;Q17004054;7
Q2046264;Pagoda of Donghuachi;7
Q17370498;Q17370498;6
Q20980310;Chökhor Ling;6
Q15222968;Haotian Pagoda;6
Q2529227;Q2529227;6
Q10748461;Linh Phuoc Pagoda;6
Q1414296;Q1414296;6
Q71945200;Yichang Tianran Pagoda;6
Q79051940;Patterson Park Pagoda;6
Q6581483;Phra Mahathat Kaen Nakhon;6
Q4341983;Seven Days Pagoda;5
Q28666910;Пагода рая;5
Q71943685;Q71943685;5
Q15913821;Tongzhou Randeng Pagoda;5
Q19841882;Q19841882;5
Q19841881;Q19841881;5
Q16267278;Phra That Rueang Rong;5
Q19841880;Q19841880;5
Q16928585;Q16928585;5
Q1091030;Q1091030;5
Q21051518;Q21051518;4
Q16326835;Kuiguang Pagoda;4
Q16092312;Q16092312;3
Q12614955;Q12614955;3
Q12583136;Q12583136;3
Q1674622;Q1674622;2
Q1313144;Q1313144;2
Q1957961;Q1957961;2
Q19841883;Q19841883;2
Q2388957;Q2388957;2
Q2402660;White Pagoda Temple;2
Q1826499;Q1826499;2
Q2046267;Q2046267;1
