entity;label;popularity
Q2864876;Artemis Corona;11
Q3341415;Nightingale Corona;8
Q3079746;Fotla Corona;7
Q9256508;Eve Corona;6
Q24294032;Nzingha Corona;6
Q24294157;Xcacau Corona;6
Q24293880;Ekhe-Burkhan Corona;6
Q21234221;Trotula Corona;6
Q24294154;Verdandi Corona;6
Q8072800;Zisa Corona;6
Q7091716;Onatah Corona;6
Q24294044;Omosi-Mama Corona;5
Q24294043;Omeciuatl Corona;5
Q24294042;Olwen Corona;5
Q24294041;Okhin-Tengri Corona;5
Q24294040;Ohogetsu Corona;5
Q24294038;Oduduwa Corona;5
Q24294037;Obilukha Corona;5
Q24294036;Obiemi Corona;5
Q24294034;Obasi-Nsi Corona;5
Q24294033;Oanuava Coronae;5
Q24294067;Ponmakya Corona;5
Q24294031;Nzambi Corona;5
Q24294029;Nungui Corona;5
Q24294027;Nott Corona;5
Q24294026;Nissaba Corona;5
Q24294025;Nishtigri Corona;5
Q24294024;Nirmali Corona;5
Q24294045;Onenhste Corona;5
Q24294046;Ops Corona;5
Q24294047;Orbona Corona;5
Q24294057;Parvati Corona;5
Q24294065;Pölöznitsa Corona;5
Q24294064;Phra Naret Corona;5
Q24294063;Persephone Corona;5
Q24294061;Perchta Corona;5
Q24294060;Pazar-ana Corona;5
Q24294059;Pavlova Corona;5
Q24294058;Pasu-Ava Corona;5
Q24294055;Partula Corona;5
Q24294048;Otau Corona;5
Q24294054;Parma Corona;5
Q24294066;Pomona Corona;5
Q24294053;Pani Corona;5
Q24294052;Pakoti Corona;5
Q24294021;Ninmah Corona;5
Q24294050;Pachamama Corona;5
Q24294049;Otygen Corona;5
Q24294022;Nintu Corona;5
Q24294016;Neyterkob Corona;5
Q24294020;Ninkarraka Corona;5
Q24294019;Ninhursag Corona;5
Q24293995;Momu Coronae;5
Q24293993;Modron Corona;5
Q24293990;Miti Corona;5
Q24293989;Mirizir Corona;5
Q24293988;Miralaidji Corona;5
Q24293987;Minona Corona;5
Q24293986;Metra Corona;5
Q24293985;Mesca Corona;5
Q24293984;May-Enensi Corona;5
Q24293983;Mayauel Corona;5
Q24293982;Maya Corona;5
Q24293981;Mawu Corona;5
Q24293979;Masateotl Corona;5
Q24293978;Marzyana Corona;5
Q24293976;Mari Corona;5
Q24293975;Maram Corona;5
Q24293974;Mama-Allpa Corona;5
Q24293996;Moombi Corona;5
Q24293997;Mou-nyamy Corona;5
Q24293998;Mukylchin Corona;5
Q24294008;Navolga Corona;5
Q24294018;Nimba Corona;5
Q24294069;Pugos Corona;5
Q24294015;Nepret Corona;5
Q24294013;Nei-Teukez Corona;5
Q24294011;Nehalennia Corona;5
Q24294010;Nefertiti Corona;5
Q24294009;Ndoi Corona;5
Q24294007;Naotsete Corona;5
Q24293999;Muzamuza Corona;5
Q24294006;Nang Pao Corona;5
Q24294005;Nanen Corona;5
Q24294004;Nana-Buluku Coronae;5
Q24294003;Nalwanga Corona;5
Q24294002;Nagavonyi Corona;5
Q24294001;Nabuzana Corona;5
Q24294000;Mykh-Imi Corona;5
Q24294068;Prthivi Corona;5
Q24294075;Rabzhima Corona;5
