entity;label;popularity
Q184427;Ajanta Caves;44
Q273834;Longmen Grottoes;23
Q308805;Yungang Grottoes;23
Q33120991;Blessed Virgin;23
Q1234019;Kizil Caves;17
Q72931239;Q72931239;12
Q1650601;Rosh HaNikra grottoes;12
Q750102;Kumtura Thousand Buddha Caves;11
Q751622;Yulin Caves;11
Q980774;Bezeklik Thousand Buddha Caves;11
Q28360779;Grotto in Alexander Park, Tsarskoe Selo;11
Q1547625;Q1547625;10
Q66814474;Gruta artificial em Ermigeira (época calcolítica);10
Q4150349;Lermontov Grotto;10
Q26778482;Q26778482;10
Q17547252;The Grotto;10
Q1716800;Xumishan grottoes;10
Q20054934;"Grotto ""Echo""";9
Q64759087;Q64759087;9
Q55264733;Camões Grotto;9
Q1319390;Shizhongshan Grottoes;9
Q17542947;Gay's Cave And Diamond;9
Q1739801;Kesselgrotte;9
Q1954060;Q1954060;9
Q1387840;Gongxian Grottoes;9
Q1964730;South Grotto Temple;8
Q17551030;The Grotto;7
Q17537918;Grotto 250 Metres South East Of St Giles House;7
Q26452345;Grotto In The Grounds Of Mahebourg;7
Q26452050;Retaining Wall And Grottos In Gardens At Thornbridge Hall;7
Q17743068;Grotto At Maesfron, A 458 (t) N Side, Trewern;7
Q17743179;Grotto About 30m To The South East Of Dewstow House;7
Q26439306;Grotto To North East Of Old Wardour Castle;7
Q10957976;Xiaonanhai Grottoes;7
Q26489800;Grotto South East Of Oldway Mansion;7
Q197895;Zhongshan Grottoes;7
Q17535907;The Grotto;7
Q26521801;Grotto In The Garden Of Knowle Grange (Flats) Including Rockery, Pool, Vase, Pedestal And Summerhouse;7
Q59115867;Garden Chamber in Walled Garden of Brereton Hall;7
Q26672647;Grotto At High Elms Country Park;7
Q26671094;Grotto;7
Q26613313;Grotto And Surrounding Rock Garden To South East Of Pencarrow House;7
Q26612765;Grotto About 4O Metres West Of Water Meadow;7
Q26642368;Grotto To North East Of Park;7
Q62584607;Grotto in Garden of Churton Lodge;7
Q26619095;Grotto Approximately 40 Metres South South East Of Langton Grove;6
Q26439205;Grottoes On East Side Of Fonthill Lake, South Of The Landing Stage;6
Q26469305;Grotto And Screen Wall, About 100 Metres To The South West Of Farleigh Castle;6
Q26469214;Grotto About 70 Metres North East Of Dancers Hill House;6
Q26465333;Grotto About 10 Metres South West Of Walled Garden;6
Q26462781;Grotto At Lippittshill Lodge;6
Q26605347;Grotto By Lake C250 Metres North East Of Eythrope Pavilion;6
Q26460001;Grotto In Garden Of Barclays Bank;6
Q26455583;Grotto C30 Yards West Of Rode Hall;6
Q26443436;Grotto On North Side Of Reservoir;6
Q26609204;Grotto Or Rock Bridge, 400 Metres South South East Of Encombe House;6
Q26478865;The Grotto;6
Q26444986;Grotto In Garden To Rear Of Leysbourne House;6
Q26617215;Grotto At Dropmore;6
Q26619094;Grotto Approximately 30 Metres South East Of Langton Grove;6
Q26478853;Canal-Head Grotto;6
Q26595620;Grotto;6
Q26486529;Grotto To North End Of Lake In Claremont Landscape Garden;6
Q26524161;Grotto In Grounds Of Rempstone Hall, 90 Metres North North East Of Rempstone Hall;6
Q26525137;Grottos To West Of Warmley House;6
Q26530299;Grotto And Arches On Grotto Hill;6
Q26424979;Grotto Approximately 8 Metres To South West Of Bear Park;6
Q26518597;Grotto Or Well By Drive Entrance To Peacock Vane;6
Q26543302;Grotto, 120 Metres North West Of Skelton Castle;6
Q26550966;Grotto At Grotto Spinney;6
Q26553069;Grotto And Garden Wall Approximately 20 Metres South Of Frontage Of Holdenhurst;6
Q26518557;Grotto And Retaining Walls 60 Metres South Of Wallingwells Hall And East Of The Lake;6
Q26557107;Grotto;6
