entity;label;popularity
Q103686;Norrbotten County;2896
Q104231;Stockholm County;1881
Q103093;Västra Götaland County;1585
Q104877;Västerbotten County;1535
Q103732;Dalarna County;1253
Q103679;Jämtland County;1133
Q103707;Kalmar County;1049
Q104940;Östergötland County;912
Q106789;Värmland County;716
Q103699;Gävleborg County;711
Q104891;Västernorrland County;689
Q104926;Uppsala County;635
Q103691;Halland County;572
Q106915;Södermanland County;545
Q103672;Jönköping County;525
Q102377;Blekinge County;467
Q104257;Örebro County;422
Q104746;Kronoberg County;389
Q103738;Gotland County;375
Q105075;Västmanland County;360
Q103659;Skåne County;359
