entity;label;popularity
Q911953;El Camino Real de Tierra Adentro;141
Q36288;Silk Road;59
Q47087300;Old Spanish Trail – Mormon Road Historic District;17
Q577931;Zlatá stezka (Bohemian Forest);15
Q1467414;Old Spanish Trail;14
Q47087250;Old Spanish Trail;9
Q24061905;Mormon Road;9
Q65920436;Trade Pilgrimage Routes of North-Western Ghana;9
Q834476;Via Regia Lusatiae Superioris;7
Q378346;Trade route from the Varangians to the Greeks;7
Q754999;Incense Route;7
Q803738;Baierweg;5
Q5742303;Q5742303;4
Q12059790;Q12059790;4
Q30592581;Steppe Route;3
Q7835644;Trapper's Trail;3
Q626628;Ruta del Modernisme;2
Q10514510;Q10514510;1
Q16072708;Southern Silk Road;1
Q17053283;Via Drine;1
