entity;label;popularity
Q7313;Yuan dynasty;19660
Q12557;Mongol Empire;328
Q79965;Golden Horde;95
Q178084;Ilkhanate;65
Q577668;Khanate of Bukhara;62
Q696241;Khanate of Kokand;58
Q487829;Chagatai Khanate;40
Q494354;Kara-Khanid Khanate;34
Q2090473;Khazar Khaganate;28
Q210198;Erivan Khanate;27
Q1191125;Moghulistan;24
Q1740542;Quba Khanate;23
Q15146034;Turkic Khaganate;21
Q862304;Qara Khitai;20
Q874357;Western Turkic Khaganate;20
Q1634940;Nakhichevan Khanate;20
Q1062546;Later Jin;17
Q1277895;Türgesh;17
Q205466;Göktürks;15
Q965466;Shirvan Khanate;11
Q3196064;Болгарское ханство Дуная;10
Q1188459;Yarkent Khanate;10
Q21843509;Бадахшанское ханство;9
Q4833446;Second Turkic Khaganate;8
Q10921952;Kumul Khanate;8
Q644979;Blue Horde;4
Q16708974;Тюменское владение;4
Q4281031;Maragheh Khanate;3
Q11929756;Q11929756;2
Q12842865;Marand Khanate;1
Q21076457;Q21076457;1
