entity;label;popularity
Q488659;Montgomery County;1009
Q488701;Anne Arundel County;865
Q26807;Prince George's County;593
Q488668;Baltimore County;534
Q501263;Dorchester County;508
Q501345;Frederick County;383
Q511120;St. Mary's County;356
Q494072;Worcester County;353
Q511164;Washington County;349
Q511135;Somerset County;347
Q501284;Harford County;339
Q501236;Garrett County;328
Q501319;Charles County;318
Q156257;Allegany County;303
Q385365;Cecil County;295
Q511084;Talbot County;294
Q511150;Queen Anne's County;284
Q511106;Wicomico County;260
Q398939;Howard County;256
Q494228;Kent County;246
Q501323;Carroll County;240
Q501277;Calvert County;213
Q501242;Caroline County;137
