entity;label;popularity
Q8023087;Wilson Hills;50
Q4812768;Atanasoff Nunatak;13
Q7142554;Passat Nunatak;12
Q4944791;Boreas Nunatak;12
Q5625938;Gårenevkalven Nunatak;12
Q7050897;Nordtoppen Nunatak;12
Q7923441;Vesthaugen Nunatak;12
Q7944884;Vørterkaka Nunatak;12
Q4794637;Arne Nunatak;12
Q3861520;Ejnar Mikkelsen Fjeld;12
Q3647335;Altsek Nunatak;12
Q5748027;Hettene Nunataks;11
Q5649656;Hans-Martin Nunatak;11
Q12344410;Brusilov Nunataks;11
Q7697865;Teltet Nunatak;11
Q5612762;Gråsteinen Nunatak;11
Q13779790;Stein Nunatak;11
Q5712402;Hemmestad Nunataks;11
Q13729255;Isrosene Nunataks;11
Q5588287;Gould Nunataks;11
Q6423114;Knotten Nunatak;11
Q7941894;Vorta Nunatak;11
Q5002943;Butterfly Knoll;11
Q5004937;Båken Nunatak;11
Q5571288;Glopenesranen Nunatak;11
Q5519515;Galyshev Nunatak;11
Q5478055;Framrabben Nunatak;11
Q5464216;Fokknuten Nunatak;11
Q7847133;Trubyatchinskiy Nunatak;11
Q5455606;Fitzgerald Nunataks;11
Q5449217;Filsponen Nunatak;11
Q4891435;Bergan Castle;11
Q5385526;Eremitten Nunatak;11
Q6773980;Marsteinen Nunatak;11
Q6653400;Litvillingane Rocks;11
Q7606775;Stein Nunataks;11
Q7416432;Sandneskalven Nunatak;11
Q7620343;Storsponen Nunatak;11
Q7675227;Taggen Nunatak;11
Q7425854;Såta Nunatak;11
Q4784613;Arbanasi Nunatak;11
Q7459726;Sfinksen Nunatak;11
Q7336418;Ristkalvane Nunataks;11
Q3446014;Vesleskarvet;11
Q6491656;Lars Nunatak;11
Q7544284;Småsponen Nunatak;11
Q7546478;Smørstabben Nunatak;11
Q7572043;Soyuz-18 Rock;10
Q5573692;Gløymdehorten Nunatak;10
Q7536680;Skruvestikka Nunatak;10
Q5456494;Fjomet Nunatak;10
Q5452097;Firlingane Nunataks;10
Q7416267;Sandhøkalvane Nunataks;10
Q7410060;Samoylovich Nunatak;10
Q6428114;Komandnaya Nunatak;10
Q7616448;Stig Nunatak;10
Q7334431;Rimekalvane Nunataks;10
Q7606875;Steinfila Nunatak;10
Q6449662;Kvassknatten Nunatak;10
Q7169133;Perlebandet Nunataks;10
Q5644105;Hamarskaftet Nunataks;10
Q6810593;Meknattane Nunataks;10
Q5878534;Holane Nunataks;10
Q7705239;Tertene Nunataks;10
Q6160305;Jarl Nunataks;10
Q6358228;Kaminuma Crag;10
Q6417302;Kista Nunatak;10
Q6421798;Knattebrauta Nunataks;10
Q7572041;Soyuz-13 Rock;10
Q5309896;Dråpane Nunataks;10
Q7563432;Sørensen Nunataks;10
Q7842028;Trillingane Nunataks;10
Q7923246;Veslestabben Nunatak;10
Q4718627;Alexander Cone;10
Q4754266;Andersson Nunatak;10
Q24832702;Crown Prince Frederick Range;10
Q14949800;Branstetter Rocks;10
Q13728916;Henriksen Nunataks;10
Q13716345;Holmes Hills;10
Q13639712;Thomas Rock;10
Q12270352;Jackson Tooth;10
Q7923481;Vestknatten Nunatak;10
Q4732646;Alligator Eyes;10
Q7843128;Trioen Nunataks;10
Q5304608;Drabanten Nunatak;10
Q5081289;Charles Nunataks;10
Q5277071;Dilten Nunatak;10
Q5211648;Dalten Nunatak;10
Q5073294;Chapman Hump;9
Q7651698;Svarthausen Nunatak;9
Q7687966;Tate Rocks;9
Q4795359;Arnoldy Nunatak;9
Q4793679;Armonini Nunatak;9
Q4787453;Arcondo Nunatak;9
Q6819224;Mericle Rock;9
Q4683029;Adit Nunatak;9
Q4674249;Ackerman Nunatak;9
Q5350592;Ekspress Nunatak;9
Q24833032;Lindbergh Range;9
Q259236;Welcome Nunatak;9
Q4754107;Anderson Knoll;9
Q24840411;Borgtinderne;9
Q7359998;Rokhlin Nunataks;9
Q7269608;Quaver Nunatak;9
Q7575134;Spectator Nunatak;9
Q4796178;Arrowhead Nunatak;9
Q6439302;Krum Rock;9
Q5511730;Førstefjellsrabben;9
Q24830925;Gronau Nunataks;9
Q1547624;Higgins Nunatak;9
Q5511728;Førstefjell;9
Q4881413;Beiszer Nunatak;9
Q4878691;Beckett Nunatak;9
Q4873512;Bauhs Nunatak;9
Q4873177;Battlements Nunatak;9
Q4866663;Baseline Nunataks;9
Q5762218;Hill Nunatak;9
Q7754959;Utsteinen Nunatak;9
Q3289559;Aitken Nunatak;9
Q5883228;Holman Dome;9
Q4860215;Bardsdell Nunatak;9
Q5073300;Chapman Nunatak;9
Q4850579;Baldwin Nunatak;9
Q7542555;Småhausane Nunataks;9
Q7918850;Velchev Rock;9
Q4664042;Abbey Nunatak;9
Q6411953;King Pin;9
Q7574365;Spear Nunatak;8
Q24830781;Fensal;8
Q21486842;Gubben;8
Q7576142;Spencer Nunatak;8
Q7577122;Spiers Nunatak;8
Q31540107;Nacka;8
Q7617404;Stinear Nunataks;8
Q21488698;Ingeniørhamrane;8
Q21488383;Kellja;8
Q21488258;Kjerringa;8
Q21477651;Devoldkalven;8
