entity;label;popularity
Q78879019;Q78879019;23
Q60232296;Smithy, Skansen;21
Q11886832;VR Pasila machine shop;20
Q20890587;Q20890587;15
Q30101663;Q30101663;15
Q33460248;Q33460248;14
Q38141586;Q38141586;14
Q3077284;Forges des Salles;14
Q56647362;Strathbogie Blacksmiths Shop;13
Q30067339;Q30067339;13
Q30035462;Q30035462;13
Q31448506;Q31448506;13
Q33240219;Q33240219;13
Q30063652;Q30063652;13
Q31140449;Q31140449;13
Q22953319;Q22953319;13
Q32270646;Q32270646;13
Q17597697;Q17597697;13
Q8037286;Wortley Top Forge;13
Q41390577;Ehemalige Schmiede- und Hammerwerk und Wohnhaus in Feucht;13
Q3077282;Forges de Syam;13
Q33412964;Q33412964;13
Q33615113;Q33615113;13
Q31810732;Q31810732;13
Q37817872;Q37817872;13
Q31851883;Q31851883;13
Q3077273;Forges de Paimpont;13
Q33143358;Q33143358;12
Q30533323;Q30533323;12
Q22965254;Q22965254;12
Q30064608;Q30064608;12
Q30571840;Q30571840;12
Q30102040;Q30102040;12
Q31119201;Q31119201;12
Q30103457;Q30103457;12
Q33324980;Q33324980;12
Q30103518;Q30103518;12
Q33083855;Q33083855;12
Q33085900;Q33085900;12
Q31208182;Q31208182;12
Q33504547;Q33504547;12
Q30038972;Q30038972;12
Q31746846;Q31746846;12
Q31965034;Q31965034;12
Q17595881;Q17595881;12
Q3077266;Forges de Dampierre-sur-Blévy;12
Q29491774;Llawr-y-glyn Smithy;12
Q3077262;Q3077262;12
Q15616469;Q15616469;12
Q29974568;Q29974568;12
Q2775297;Q2775297;12
Q31798404;Q31798404;12
Q31704353;Q31704353;11
Q11719737;Q11719737;11
Q31866641;Q31866641;11
Q30556548;Q30556548;11
Q31862723;Q31862723;11
Q33401776;Q33401776;11
Q30724467;Q30724467;11
Q33405663;Q33405663;11
Q31731990;Q31731990;11
Q38190859;Q38190859;11
Q30100273;Q30100273;11
Q31855245;Q31855245;11
Q31860491;Q31860491;11
Q33092679;Q33092679;11
Q31735875;Q31735875;11
Q33135477;Q33135477;11
Q30244695;Q30244695;11
Q37421770;Q37421770;11
Q3077245;Q3077245;11
Q37012486;Q37012486;11
Q33420895;Q33420895;11
Q30103704;Q30103704;11
Q31804994;Q31804994;11
Q31787054;Q31787054;11
Q49347540;Q49347540;11
Q33317264;Q33317264;11
Q31107751;Q31107751;11
Q29398188;Q29398188;11
Q30038517;Q30038517;11
Q32137149;Q32137149;11
Q32140942;Q32140942;11
Q32262341;Q32262341;11
Q29965028;Q29965028;11
Q33304739;Q33304739;11
Q55597224;forge in the sniper battalion;11
Q31141295;Q31141295;11
Q31919565;Q31919565;11
Q31915653;Q31915653;11
Q31915256;Q31915256;11
Q33248775;Q33248775;11
Q29398446;Q29398446;11
Q33463603;Q33463603;11
Q30940090;Q30940090;11
Q30868609;Q30868609;11
Q30789055;Q30789055;11
Q33248530;Q33248530;11
Q30069633;Q30069633;11
Q30859286;Q30859286;11
Q30859907;Q30859907;11
Q28464261;Old Forge;11
Q33314902;Kovárna Hajnice;11
Q33250029;Q33250029;10
Q33135363;Q33135363;10
Q33092801;Q33092801;10
Q33235349;Q33235349;10
Q33242844;Q33242844;10
Q33236097;Q33236097;10
Q33245862;Q33245862;10
Q30200614;Q30200614;10
Q33245635;Q33245635;10
Q30953973;Q30953973;10
Q33086734;Q33086734;10
Q33083657;Q33083657;10
Q31740520;Q31740520;10
Q31208258;Q31208258;10
Q31867326;Q31867326;10
Q31871397;Q31871397;10
Q31959586;Q31959586;10
Q32051847;Q32051847;10
Q33008659;Q33008659;10
Q31073700;Q31073700;10
Q30955153;Q30955153;10
Q33251356;forge;10
Q30940057;Q30940057;10
Q30786333;Q30786333;10
Q30779281;Q30779281;10
Q30760362;Q30760362;10
Q30580007;Q30580007;10
Q30560744;Q30560744;10
Q30552615;Q30552615;10
Q30552231;Q30552231;10
Q30550338;Q30550338;10
Q65246396;Q65246396;10
Q30530024;Q30530024;10
Q30513413;Q30513413;10
Q33009436;Q33009436;10
Q33250523;Q33250523;10
Q56606734;Blair Smithy, Blair Estate, Dalry;10
Q33251576;Q33251576;10
Q30102486;Q30102486;10
Q43079258;Glockenschmiede Ruhpolding;10
Q49348733;Q49348733;10
Q25706897;Q25706897;10
Q30079488;Q30079488;10
Q30079310;Q30079310;10
Q30047726;Q30047726;10
Q30046182;Q30046182;10
Q30041647;Q30041647;10
Q22919740;Q22919740;10
Q20971042;Q20971042;10
Q30039373;Q30039373;10
Q30038048;Q30038048;10
Q17628450;Forge du Moulinet;10
Q17461984;Q17461984;10
Q17456032;Q17456032;10
Q13518237;Forges de Grand-Valay;10
Q11921582;Farga Palau;10
Q3077269;Forges de Moisdon-la-Rivière;10
Q3077247;Q3077247;10
Q3077231;Forges de Baignes;10
Q1573819;Q1573819;10
Q30098884;Q30098884;10
Q30083084;Q30083084;10
Q33406201;Q33406201;10
Q30181111;Q30181111;10
Q33411030;Q33411030;10
Q33322429;Q33322429;10
Q33521479;Q33521479;10
Q33524500;Q33524500;10
Q30106795;Q30106795;10
Q33309939;Q33309939;10
Q33525881;Q33525881;10
Q35462435;Krellsche Schmiede;10
Q33255872;Q33255872;10
Q33255457;Q33255457;10
Q32028161;Q32028161;9
Q31139243;Q31139243;9
Q30181867;Q30181867;9
Q2139580;Q2139580;9
Q58067154;Wohnhaus mit Schmiede in Kirchensittenbach;9
Q22940337;Q22940337;9
Q30039535;Q30039535;9
Q33322844;Q33322844;9
Q31795066;Q31795066;9
Q55597225;forge in Kouvola railway station;9
Q31804978;Q31804978;9
Q55597226;forge in Rauma seminar;9
Q29975406;Q29975406;9
Q3077278;Forges de Varigney;9
Q33144070;Q33144070;9
Q31917229;Q31917229;9
Q30104394;Q30104394;9
Q31874886;Q31874886;9
Q16869118;Vigenjc Vice;9
Q30161671;Q30161671;9
Q31866679;Q31866679;9
Q31432529;Q31432529;9
Q26520613;Forge House And Attached Archway Leading To Home Farm Workshops;9
Q33258337;forge;9
Q3077279;Q3077279;9
Q36998644;Q36998644;9
Q30104467;Q30104467;9
Q38139889;Q38139889;9
Q38040794;Q38040794;9
Q67489920;Q67489920;9
Q30576284;Q30576284;9
Q38079415;Q38079415;9
Q41385115;Ehemaliges Schmiede in Hersbruck;9
Q30580218;Q30580218;9
Q67489923;Q67489923;9
Q30095895;Q30095895;9
Q38135799;Q38135799;9
Q30730826;Q30730826;9
Q67489924;Q67489924;9
Q30817793;Q30817793;9
Q30100203;Q30100203;9
Q38229413;Q38229413;9
Q33255407;Q33255407;9
Q33088793;Q33088793;9
Q37812730;Q37812730;9
Q49408506;Alte Schmiede;9
Q30225063;Q30225063;9
Q22975701;Q22975701;9
Q22965564;Q22965564;9
Q38229200;Q38229200;9
Q38149922;Q38149922;9
Q30060584;Q30060584;9
Q31100384;Q31100384;8
Q26537266;Stable, Coach House, Blacksmith's Forge And Adjoining Wall;8
Q26548124;Kirkstall Forge Forge Buildings With Helve Hammers, Slitting Mill Machinery;8
Q30236644;Q30236644;8
Q26402133;The Smithy Including Adjoining Outbuilding To North;8
Q26574319;Forge Cottage  The Old Forge  The Old Post Office;8
