entity;label;popularity
Q1001794;Piha;15
Q153530;Sa Calobra;14
Q3390848;Q3390848;14
Q4806593;Playa El Tarajal;13
Q23979027;Playa de Ugán;13
Q28120991;Melenara;13
Q1026137;Cala Estreta;13
Q1026168;Caló D'Es Cans;13
Q24021747;Platja del Port;12
Q24021744;Platja dels Morts;12
Q24021742;Platja de Portbou;12
Q17607043;Cala Joncols;12
Q3401030;Pozo Izquierdo;11
Q24023323;Platja del Coll Baix;11
Q24021748;Platja de la Farella;11
Q24021743;Cala Rovellada;11
Q28120928;Veneguera;11
Q23984428;Playa de la Madera;11
Q23985856;Platja des Figueral;11
Q6078791;Q6078791;11
Q8255023;Cala Montjoi;11
Q28120995;Tufia beach;10
Q23982571;Playa de las Mujeres;10
Q28121249;L'Arenal;10
Q28121253;Platja de Cristall;10
Q28122364;El Toyo;10
Q24021746;Canyelles;10
Q28122370;Nueva Almería;10
Q28122371;Retamar;10
Q28120252;Estany d'Es Peix;10
Q24004428;Playa de Cura;10
Q24004124;Platja del Cau del Llop;10
Q23979723;Playa del Risco;10
Q28122360;Costacabana;9
Q28119852;Pont de Baix;9
Q28119762;Playa de Punta Larga;9
Q28120647;Q28120647;9
Q28120200;Cala es Murtar;9
Q24024509;Playa de Tarajalillo;9
Q24019002;El Águila;9
Q28119689;La Santa (Pueblo);9
Q8210861;Gorrondatxe;9
Q23987920;Playa del Bobar;9
Q6079256;El Hombre;9
Q28121248;El Torn;9
Q28120461;Es Macar Gran;8
Q28119684;Piedra Mansa;8
Q28120414;Platja Gran;8
Q28120462;Es Macar Petit;8
Q28120395;Cala Tuent;8
Q28120384;Cap des Bou;8
Q28119682;Caleta del Mariscadero;8
Q28120383;Sa Marina d'Alcudia;8
Q28119686;Pico Alto;8
Q28119687;Barranco del Burro;8
Q28119700;La Colorada;8
Q28120308;Cala Caldés;8
Q28120312;Cala Morella Nou;8
Q28119703;El Cohon;8
Q28120292;Caló d'es Macs;8
Q28120272;Agiti;8
