entity;label;popularity
Q3434113;Ljubljana City Municipality;724
Q3435104;Maribor City Municipality;417
Q556203;Koper City Municipality;367
Q398116;City Municipality of Novo Mesto;350
Q3441893;Kranj City Municipality;233
Q3441823;City Municipality of Celje;213
Q3441808;Ptuj City Municipality;198
Q3441817;Slovenj Gradec City Municipality;187
Q3435478;Nova Gorica City Municipality;153
Q3441849;Velenje City Municipality;104
Q9273677;Murska Sobota City Municipality;79
