entity;label;popularity
Q1183;Puerto Rico;8584
Q3551781;District of Columbia;701
Q670002;Arizona Territory;100
Q597711;New Mexico Territory;98
Q1117425;Dakota Territory;72
Q128026;Utah Territory;65
Q1710656;Washington Territory;55
Q2017330;Oklahoma Territory;47
Q547795;Territory of Hawaii;45
Q660384;Mississippi Territory;40
Q672700;Arkansas Territory;40
Q1187087;Florida Territory;36
Q1723905;Kansas Territory;34
Q1111241;Colorado Territory;33
Q1420228;Oregon Territory;32
Q1186251;Wisconsin Territory;29
Q1360064;Michigan Territory;29
Q6042084;Insular Government of the Philippine Islands;25
Q669315;Northwest Territory;22
Q1814493;Alabama Territory;21
Q377304;Wyoming Territory;19
Q1530285;Minnesota Territory;17
Q1515638;Missouri Territory;16
Q1658828;Illinois Territory;15
Q1518439;Territory of Orleans;14
Q777763;Indiana Territory;14
Q769617;Iowa Territory;14
Q1548588;Southwest Territory;12
Q751536;Nebraska Territory;11
Q1580241;Nevada Territory;9
