entity;label;popularity
Q58590147;Kobbholmsvassdraget;19
Q12149854;rivers of Kherson Oblast;13
Q23042269;Brødbølvassdraget;12
Q4993567;Begnavassdraget;11
Q72266382;Tårnelvvassdraget;11
Q11988028;Mangenvassdraget;10
Q12003683;Strømsoddbygdvassdraget;9
Q3608991;Tigris–Euphrates river system;8
Q3746082;tile drainage;7
Q25425189;Sørlivassdraget;7
Q56400743;Mustijoki drainage system;6
Q35698100;Flekke- og Guddalsvassdraget;5
Q772332;The Three Sisters;3
Q4446564;Surma-Meghna River System;3
Q11888764;Q11888764;3
Q62552864;Q62552864;3
