entity;label;popularity
Q267329;Innere Stadt;945
Q267360;Döbling;429
Q636910;Hietzing;267
Q519552;Landstraße;266
Q664835;Neubau;234
Q278900;Liesing;234
Q257780;Alsergrund;227
Q697548;Favoriten;215
Q259120;Leopoldstadt;210
Q256778;Josefstadt;207
Q690335;Penzing;207
Q258333;Donaustadt;201
Q265945;Ottakring;177
Q690417;Währing;167
Q268001;Wieden;161
Q279028;Simmering;156
Q654812;Mariahilf;148
Q264645;Floridsdorf;147
Q262808;Hernals;147
Q653289;Rudolfsheim-Fünfhaus;138
Q697557;Meidling;136
Q252731;Margareten;134
Q265655;Brigittenau;126
