entity;label;popularity
Q153136;Habsburg Monarchy;545
Q154849;Grand Duchy of Tuscany;420
Q42585;Kingdom of Bohemia;268
Q153529;Duchy of Milan;214
Q156199;Electorate of Saxony;152
Q622783;Spanish Netherlands;117
Q2227570;Duchy of Württemberg;96
Q159856;Duchy of Brabant;95
Q706018;Electorate of Brunswick-Lüneburg;88
Q699964;Archduchy of Austria;85
Q148499;Margraviate of Brandenburg;76
Q700283;Austrian Netherlands;72
Q155570;Saxe-Weimar-Eisenach;68
Q168651;Landgraviate of Hesse-Kassel;59
Q22880;Electoral Palatinate;57
Q556263;Duchy of Brunswick-Lüneburg;53
Q762943;County of Holland;53
Q641138;Duchy of Cleves;53
Q256961;Electorate of Bavaria;50
Q693551;Landgraviate of Hesse-Darmstadt;50
Q151095;Duchy of Berg;47
Q164092;Duchy of Saxony;45
Q152420;Guelders;43
Q284667;Electorate of Mainz;43
Q34762;Principality of Bayreuth;42
Q766501;Duchy of Mantua;42
Q158151;Duchy of Saxe-Altenburg;41
Q830084;Principality of Brunswick-Wolfenbüttel;39
Q7904317;Electorate of Cologne;37
Q2719360;Duchy of Luxembourg;37
Q47261;Duchy of Bavaria;36
Q529605;Electorate of Hesse;36
Q704288;Duchy of Holstein;35
Q1794352;Electorate of Trier;34
Q157367;Brandenburg-Prussia;34
Q675363;County of Geneva;33
Q694594;ducat de Bremen;33
Q2670751;Margraviate of Moravia;32
Q2162698;Duchy of Bohemia;31
Q650489;Margraviate of Baden;31
Q170180;Margraviate of Meissen;28
Q19831559;Oldenburg;28
Q650370;Margraviate of Baden-Durlach;28
Q637238;Electorate of Baden;26
Q5177890;County of Luxembourg;25
Q696640;Duchy of Pomerania;25
Q698089;Grand Duchy of Würzburg;22
Q3624335;Duchy of Austria;22
Q696651;Saxe-Eisenach;20
Q1945565;County of Zeeland;20
Q3845763;Margravate of Mantua;20
Q11024667;Duchy of Mecklenburg-Schwerin;19
Q2458532;Terra Mariana;18
Q636389;Archbishopric of Magdeburg;18
Q825489;Пирмонт;16
Q561334;Prince-Bishopric of Bamberg;16
Q885304;Margraviate of Baden-Hachberg;14
Q457468;County of Rietberg;14
Q565812;Principality of Calenberg;14
Q693562;Duchy of Saxe-Wittenberg;13
Q660393;Lower Lorraine;13
Q736029;Nassau-Siegen;12
Q560771;Margraviate of Baden-Baden;11
Q657241;Duchy of Westphalia;11
Q12817455;County of Nassau;11
Q571653;Principality of Göttingen;11
Q283627;Margraviate of Austria;11
Q541169;Saxe-Zeitz;11
Q2172530;Electorate of Württemberg;10
Q1867844;March of Tuscany;9
Q700247;Saxe-Weissenfels;9
Q3802443;Isenburg-Wächtersbach;9
Q319376;Hanau-Münzenberg;9
Q15130492;Stift Corvey;8
Q47443308;Q47443308;7
Q477038;Gemen;7
Q339952;Principality of Orange-Nassau;6
Q21077045;Upper Alsace;6
Q58941796;Upper Alsace;5
Q829700;Saxe-Jena;5
Q14631246;Duchy of Saxony (1180–1296);4
Q640700;Saxe-Coburg-Eisenach;4
Q58942549;Lower Alsace;4
Q19902345;Lordship of Hanau;1
Q26837570;Lordship, later County, of Diepholz;1
Q3833225;Lippe-Alverdissen;1
