entity;label;popularity
Q3623023;Avren Rocks;11
Q24356712;Q24356712;9
Q24358049;Q24358049;9
Q24358192;Q24358192;9
Q24358198;Q24358198;9
Q24358204;Oxharu;9
Q24358232;Q24358232;9
Q24348391;Q24348391;9
Q24358379;Q24358379;9
Q24358386;Q24358386;9
Q24359089;Q24359089;9
Q24359090;Q24359090;9
Q24359095;Q24359095;9
Q24359108;Q24359108;9
Q24359159;Q24359159;9
Q24359171;Q24359171;9
Q24359173;Q24359173;9
Q24359253;Q24359253;9
Q24359267;Q24359267;9
Q24359268;Gudingklobb;9
Q24359271;Klemetsharu;9
Q24359286;Q24359286;9
Q24359298;Q24359298;9
Q4716203;Alepu Rocks;9
Q24356645;Q24356645;9
Q24359325;Q24359325;9
Q24356588;Q24356588;9
Q24348505;Q24348505;9
Q24348507;Briggharuna;9
Q24348565;Q24348565;9
Q24355057;Q24355057;9
Q24355060;Q24355060;9
Q24355065;Q24355065;9
Q24355069;Q24355069;9
Q24355078;Q24355078;9
Q24355081;Q24355081;9
Q24355083;Q24355083;9
Q24355089;Q24355089;9
Q24355118;Q24355118;9
Q24355132;Q24355132;9
Q24355138;Q24355138;9
Q24355166;Q24355166;9
Q24355168;Q24355168;9
Q24355170;Q24355170;9
Q24355177;Lingrundet;9
Q24356304;Q24356304;9
Q24356308;Gluparna;9
Q24356362;Q24356362;9
Q24359300;Q24359300;9
Q24348455;Q24348455;9
Q24359329;Q24359329;9
Q24359347;Q24359347;9
Q24359355;Q24359355;9
Q24360619;Q24360619;9
Q24359327;Q24359327;9
Q24360590;Q24360590;9
Q24362359;Q24362359;9
Q24360719;Q24360719;9
Q24360555;Q24360555;9
Q24360539;Q24360539;9
Q24359301;Holmkobbarna;8
Q24356285;Q24356285;8
Q24356142;Q24356142;8
Q24356282;Q24356282;8
Q24356159;Q24356159;8
Q24356329;Q24356329;8
Q24356134;Mellanbalken;8
Q24356117;Q24356117;8
Q24360617;Q24360617;8
Q24356414;Q24356414;8
Q24360609;Q24360609;8
Q24356402;Q24356402;8
Q24355179;Q24355179;8
Q24356434;Sottungarna;8
Q24356436;Solbrandskobbarna;8
Q24356454;Q24356454;8
Q24356498;Q24356498;8
Q24356503;Q24356503;8
Q24356527;Q24356527;8
Q24356542;Q24356542;8
Q24356561;Hjortronharuna;8
Q24356572;Q24356572;8
Q24356602;Stenharuna;8
Q24356113;Penngrundet;8
Q24360638;Q24360638;8
Q24360633;Q24360633;8
Q24360634;Q24360634;8
Q29100804;Góðmansskoradrangur;8
Q24524111;Q24524111;8
Q24348523;Q24348523;8
Q24348527;Q24348527;8
Q24348528;Skrivargrunden;8
Q24348543;Q24348543;8
Q24348557;Q24348557;8
Q24362761;Q24362761;8
Q24353526;Q24353526;8
Q24362728;Q24362728;8
Q24362565;Q24362565;8
Q24362486;Flatgrunden;8
Q24362396;Q24362396;8
Q24355071;Q24355071;8
Q24355074;Q24355074;8
Q24355075;Q24355075;8
Q24362385;Q24362385;8
Q24362368;Q24362368;8
Q24355115;Q24355115;8
Q24360704;Q24360704;8
Q24360680;Q24360680;8
Q24360648;Moringgrundet;8
Q24355165;Metgrunden;8
Q24360645;Kolmen;8
Q24356622;Q24356622;8
Q24356604;Q24356604;8
Q24356678;Q24356678;8
Q24356625;Q24356625;8
Q24358326;Grangrunden;8
Q24360532;Q24360532;8
Q24360531;Q24360531;8
Q24358392;Q24358392;8
Q24358429;Q24358429;8
Q24358431;Q24358431;8
Q24359051;Q24359051;8
Q24360528;Q24360528;8
Q24360520;Q24360520;8
Q24360253;Q24360253;8
Q24360236;Q24360236;8
Q24359129;Q24359129;8
Q24359152;Q24359152;8
Q24360152;Q24360152;8
Q24359532;Q24359532;8
Q24359511;Q24359511;8
Q24359192;Q24359192;8
Q24359215;Q24359215;8
Q24359228;Gudinggrund;8
Q24359235;Q24359235;8
Q24359236;Q24359236;8
Q24359241;Q24359241;8
Q24359478;Q24359478;8
Q24359262;Q24359262;8
Q24359439;Q24359439;8
Q24359373;Q24359373;8
Q24358335;Q24358335;8
Q24358316;Q24358316;8
Q24356628;Q24356628;8
Q24358270;Q24358270;8
Q24360587;Halmgaddarna;8
Q24356691;Q24356691;8
Q24360583;Q24360583;8
Q24356727;Q24356727;8
Q24356745;Q24356745;8
Q24357985;Flyorna;8
Q24357987;Q24357987;8
Q24358020;Q24358020;8
Q24358021;Q24358021;8
Q24360579;Q24360579;8
Q24358042;Q24358042;8
Q24360577;Q24360577;8
Q24358132;Q24358132;8
Q24358176;Q24358176;8
Q24358190;Q24358190;8
Q24360570;Ljusharu;8
Q24360569;Q24360569;8
Q24358218;Q24358218;8
Q24358226;Hamnkobbarna;8
Q24358245;Q24358245;8
Q24358253;Q24358253;8
Q24358254;Q24358254;8
Q24358260;Vedagrunden;8
Q24360535;Krummarna;8
Q24358266;Q24358266;8
Q24358262;Q24358262;8
Q24358028;Q24358028;8
Q24345931;Q24345931;8
Q5526958;Gatbawi;8
Q24346923;Q24346923;8
Q24346906;Q24346906;8
Q24346899;Q24346899;8
Q24346874;Q24346874;8
Q24346873;Q24346873;8
Q24346802;Gudungsklackarna;8
Q24344250;Edesholmarna;8
Q24344265;Q24344265;8
Q16303810;Q16303810;8
Q7595985;Stackpole Rocks;8
Q24347159;Q24347159;8
Q7082473;Okol Rocks;8
Q6021492;Indian Rocks;8
Q24346930;Sundharukobbarna;8
Q24345893;Q24345893;8
Q24345914;Lilla Majholmen;8
Q24345876;Q24345876;8
Q24331332;Q24331332;8
Q24345846;Lattarna;8
Q24345794;Inre Sattmark;8
Q4982712;Buchino Rocks;8
Q24345827;Q24345827;8
Q24340453;Q24340453;7
Q24358080;Q24358080;7
Q24358102;Hjortronharu Gaddarna;7
Q24358032;Q24358032;7
Q24342502;Q24342502;7
Q31804506;Tukoh Bondan;7
Q31483718;Masungit Rock;7
Q24358269;Q24358269;7
Q24358111;Q24358111;7
Q24358126;Norrharuna;7
Q24340206;Q24340206;7
Q24358131;Q24358131;7
Q24342501;Q24342501;7
Q24342498;Q24342498;7
Q24340535;Q24340535;7
Q24340527;Estgrunden;7
Q24340520;Makiloharun;7
Q24343320;Q24343320;7
Q24340493;Q24340493;7
Q24358263;Trutkloppen;7
Q24358207;Q24358207;7
Q24340487;Ormholmarna;7
Q24358238;Q24358238;7
Q24340207;Q24340207;7
Q24340304;Q24340304;7
Q31844744;Q31844744;7
Q24360211;Q24360211;7
Q24358012;Klockarsten;7
Q24345588;Kinttaanluodot;7
Q24356191;Q24356191;7
Q31491768;Rock A;7
Q24345739;Q24345739;7
Q24345731;Q24345731;7
Q24345698;Laattaskari;7
Q24345674;Q24345674;7
Q24345653;Huhtkari;7
Q24345652;Q24345652;7
Q31490792;Batobato Rocks;7
Q24345611;Q24345611;7
Q24345607;Q24345607;7
Q24356548;Q24356548;7
Q24358007;Q24358007;7
Q24345549;Q24345549;7
Q24345510;Q24345510;7
Q24345401;Q24345401;7
Q24344628;Engrunden;7
Q24344571;Gjutholmarna;7
Q24344487;Q24344487;7
Q24344278;Q24344278;7
Q24344276;Q24344276;7
Q24357974;Gunnkobbarna;7
Q24358275;Q24358275;7
Q24344232;Q24344232;7
Q24340202;Q24340202;7
Q24312643;Q24312643;7
Q24340193;Q24340193;7
Q7406318;Saluta Rocks;7
Q7278779;Rabisha Rocks;7
Q24360678;Q24360678;7
Q24360677;Q24360677;7
Q24360674;Q24360674;7
Q24360673;Q24360673;7
Q24360665;Q24360665;7
Q24360640;Q24360640;7
Q24362343;Bertelstenarna;7
Q7857338;Tvarditsa Rocks;7
Q24360627;Q24360627;7
Q24360626;Karskobbarna;7
Q16625757;Seal Rocks;7
Q24360608;Q24360608;7
Q24360605;Q24360605;7
Q7242540;Priboy Rocks;7
Q7104185;Orsoya Rocks;7
Q24333297;Q24333297;7
Q24362680;Blekorna;7
Q24365329;Kallioriutta;7
Q24365277;Kokkarit;7
Q24365274;Q24365274;7
Q24365236;Q24365236;7
Q24365232;Korkiakloppi;7
Q24365229;Q24365229;7
Q5189976;Cruiser Rocks;7
Q24362367;Q24362367;7
Q24362526;Q24362526;7
Q24362498;Q24362498;7
Q5375408;Enchantress Rocks;7
Q24362485;Q24362485;7
Q24362399;Kraakut;7
Q24362392;Q24362392;7
Q4759106;Andrews Rocks;7
Q29100905;Dunnesdrangar;7
Q24360558;Q24360558;7
Q24359178;Ljuskobbarna;7
Q31573378;Gubnacusha;7
Q24359237;Q24359237;7
Q23795476;Peñas de Hicacos;7
Q24359227;Q24359227;7
Q24359180;Q24359180;7
Q24359179;Q24359179;7
Q23885588;Rocas Bainbridge;7
Q20925970;Q20925970;7
Q31573593;Carricklea;7
Q31573754;Even Pelet;7
Q31573963;Mūlki Rocks;7
Q31574205;Bore Rocks;7
Q24345884;Q24345884;7
Q24358333;Q24358333;7
Q23644545;Rocas Frank;7
Q23643659;Rocas Hazeltine;7
Q31476519;Sail Rocks;7
Q23306756;Farallones Los Lobos;7
Q31475961;Sopao Rocks;7
Q24359404;Linnholmarna;7
Q23306480;Rocas Low;7
Q24359451;Pemargrundet;7
Q24359453;Q24359453;7
Q31470529;Pinnacle Rocks;7
Q24359542;Q24359542;7
Q24347250;Kobborna;7
Q31470066;Twin Rocks;7
Q24360346;Q24360346;7
Q24360432;Pertunletto;7
Q24360458;Sasinklopit;7
Q24360468;Mustakluppi;7
Q24356150;Q24356150;7
Q24344579;Q24344579;7
Q31535246;Kien Stein;7
Q31512683;Gili Rantung;7
Q24349296;Q24349296;7
Q24353385;Vahterholmarna;7
Q24347100;Q24347100;7
Q24347109;Q24347109;7
Q24353414;Mossaholmsgummorna;7
Q24353438;Q24353438;7
Q24353449;Bergratan;7
Q24353454;Q24353454;7
Q24353460;Q24353460;7
Q24353461;Q24353461;7
Q24353490;Stora Djupberget;7
Q24353505;Q24353505;7
Q24347181;Q24347181;7
Q31540367;Hirschhörner;7
Q24347099;Q24347099;7
Q31535229;Kien-Stein;7
Q24347200;Q24347200;7
Q31572555;Cloghanaffrin;7
Q24353649;Q24353649;7
Q24353650;Klovholmarna;7
Q24347214;Starrstenarna;7
Q31512797;Tukoh Batumee;7
Q24347225;Gubbgrynnorna;7
Q24349318;Q24349318;7
Q24353365;Q24353365;7
Q24349349;Skracklet;7
Q24349487;Q24349487;7
Q31570548;Periwinkle Rocks;7
Q24351164;Q24351164;7
Q24351172;Q24351172;7
Q31571413;Gull Rocks;7
Q31569981;Cathedral Rocks;7
Q31569887;Duffur Rocks;7
Q24349538;Liniholmen;7
Q24349531;Q24349531;7
Q24349500;Q24349500;7
Q24356127;Q24356127;7
Q24349484;Q24349484;7
Q24349373;Q24349373;7
Q24349405;Q24349405;7
Q24349382;Q24349382;7
Q24349379;Q24349379;7
Q24349378;Q24349378;7
Q31569669;Stags of Bofin;7
Q31569653;Stags of Broad Haven;7
Q24353339;Hellinkarit;7
Q24349376;Q24349376;7
Q24353356;Q24353356;7
Q24353363;Q24353363;7
Q31512716;Batu Adin;7
Q31570239;Roaninish;7
Q24347085;Q24347085;7
Q31500342;Butulan Rocks;7
Q31511619;Karang Kalapacondong;7
Q24348236;Q24348236;7
Q31509076;Nawatak Rocks;7
Q31572891;Brennan's Rocks;7
Q31573055;Carrickarone;7
Q31573102;Carrickabullog Rocks;7
Q24347063;Q24347063;7
Q24347278;Q24347278;7
Q31511987;Batuina;7
Q31496353;Colocoto Rocks;7
Q24347265;Q24347265;7
Q24347262;Q24347262;7
Q31495008;Dapi Rocks;7
Q31494394;Ditobay Rocks;7
Q24347253;Q24347253;7
Q24356093;Q24356093;7
Q31511828;Batu Kakaer;7
Q24347346;Blyhagsgrynnorna;7
Q31512001;Batuana;7
Q24346871;Borshorngrunden;7
Q24347036;Q24347036;7
Q31512605;Gili Luah;7
Q24346998;Q24346998;7
Q24346970;Q24346970;7
Q31512546;Gili Selak;7
Q24346953;Q24346953;7
Q24348307;Q24348307;7
Q24346936;Q24346936;7
Q24346931;Myggeknallarna;7
Q24348362;Q24348362;7
Q24346811;Q24346811;7
Q24348260;Q24348260;7
Q24571139;Alacrity Rocks;6
Q29101026;Q29101026;6
Q25311928;Q25311928;6
Q31466442;Pepitas Rocks;6
Q31466470;Anegada Rocks;6
Q31468423;Aregita Rocks;6
Q24571153;Belcher Rocks;6
Q31469160;Wyllie Rocks;6
Q31469768;Uray Vanoa Rocks;6
Q31571578;Barrel Rocks;6
Q24608411;Roches de la Surprise;6
Q31470048;Twin Rocks;6
Q24570958;Gangway Rocks;6
Q24570808;Q24570808;6
Q31571171;Alderman's Rocks;6
Q31570703;Toorane Rocks;6
Q24570602;Matameke Rocks;6
Q25081618;Q25081618;6
Q31570515;Skerd Rocks;6
Q31470029;Twin Rocks;6
Q29100747;Q29100747;6
Q31572698;Portanagh;6
Q31572036;Rossnabartan;6
Q31573071;Carrickrana Rocks;6
Q31571478;Edye Rocks;6
Q24692554;Le Tas de Roches;6
Q31470087;Twin Rocks;6
Q25312125;Hrid Sustjepan;6
Q31572619;Carrickfadda;6
Q31573199;Doonty Eighter;6
Q24659133;Altars of Linay;6
Q24638486;Screen Rocks;6
Q29100698;Q29100698;6
Q25311927;Q25311927;6
Q26222742;Q26222742;6
Q26222779;Q26222779;6
Q25311906;Pisani Kamen;6
Q31571956;Culley Rocks;6
Q24693785;Roche Charlotte;6
Q26224090;Kukinka;6
Q29100588;Q29100588;6
Q31492322;Guinapac Rocks;6
Q31569810;Leamslug;6
Q31570207;Coningmore Rocks;6
Q42826007;Q42826007;6
Q31487135;Los Cochinos;6
Q24570209;Husiatiu;6
Q31509284;Dangle Rocks;6
Q31511685;Pasi Kaya;6
Q31511890;Batu Bonggor;6
Q31484253;Maputic Rocks;6
Q31512096;Pasir Harawiti;6
Q31846561;Q31846561;6
Q31554738;Winston Steine;6
Q31512782;Tukoh Mapengka;6
Q31512834;Tokonggurun;6
Q31516558;Varnowsteine;6
Q31844742;Q31844742;6
Q31844738;Q31844738;6
Q31587269;Nancowry Rocks;6
Q31554706;Usedomer Steintrendel;6
Q31487179;Barobaloto Rocks;6
Q31508914;Dimalarong Rocks;6
Q31487757;Lijatlijat Rocks;6
Q31508534;Luyang Rock;6
Q31492498;Griffin Rocks;6
Q31492539;Gosong Rocks;6
Q31492628;Bayi Rocks;6
Q31493255;Beacon Rocks;6
Q31493909;Dulangdulang Rocks;6
Q31491534;Horadaba Rocks;6
Q31494797;Destacado Rocks;6
Q31495050;Dapdap Rocks;6
Q31495534;Dagat Rocks;6
Q31496415;Coccoc Rocks;6
Q31496817;Cazcarro Rocks;6
Q31498358;Cambidsos Rocks;6
Q31498379;Cambarugan Rocks;6
Q31500470;Boso Dohonan Rocks;6
Q31488383;Lane Rocks;6
