entity;label
Q597;Лиссабон
Q25444;Фуншал
Q36433;Порту
Q45412;Коимбра
Q73046;Вила-да-Прая-да-Витория
Q76017;Сейя
Q81139;Торриш-Новаш
Q83247;Брага
Q117591;Ламегу
Q117676;Визеу
Q126681;Сакавен
Q159457;Фару
Q170903;Гимарайнш
Q173699;Сетубал
Q179948;Эвора
Q188050;Марку-ди-Канавезиш
Q189166;Амадора
Q191133;Фатима
Q191135;Вила-Нова-ди-Гая
Q193677;Ангра-ду-Эроишму
Q200414;Сан-Мамеди-ди-Инфешта
Q200459;Повуа-ди-Варзин
Q206933;Лейрия
Q208149;Понта-Делгада
Q208158;Виана-ду-Каштелу
Q213242;Барселуш
Q213251;Бежа
Q217394;Баррейру
Q243849;Элваш
Q249906;Агеда
Q273877;Сантарен
Q275689;Калдаш-да-Раинья
Q289852;Маринья-Гранди
Q291745;Ильяву
Q328015;Алмада
Q331191;Абрантиш
Q372840;Тавира
Q372922;Синиш
Q373475;Миранда-ду-Дору
Q373720;Каштелу-Бранку
Q373813;Албуфейра
Q381337;Эштаррежа
Q381340;Меальяда
Q395919;Анадия
Q395953;Вали-ди-Камбра
Q397900;Агуалва-Касен
Q404261;Овар
Q405241;Оливейра-ду-Байру
Q405252;Оливейра-ди-Аземейш
Q426945;Кантаньеди
Q428459;Фигейра-да-Фош
Q431690;Алверка-ду-Рибатежу
Q454875;Амаранти
Q474039;Амора (Сейшал)
Q485225;Лиша
Q485581;Авейру
Q492475;Валенса
Q503856;Вила-Реал
Q504580;Шавиш
Q537471;Вила-Нова-ди-Фош-Коа
Q538407;Монтемор-у-Нову
Q543542;Портиман
Q550963;Серпа
Q551080;Фафи
Q551502;Мирандела
Q551658;Вила-Нова-ди-Фамаликан
Q551662;Мора
Q551693;Маседу-ди-Кавалейруш
Q551955;Визела
Q552011;Эшпозенди
Q564759;Лагоа
Q564813;Санта-Мария-да-Фейра
Q565287;Сан-Жуан-да-Мадейра
Q565312;Рибейра-Гранде
Q586722;Лоле
Q597789;Мангуалди
Q598662;Кошта-да-Капарика
Q599317;Говея
Q604262;Валонгу
Q622817;Томар
Q622819;Порталегри
Q623736;Камара-ди-Лобуш
Q625157;Эштремош
Q631788;Паредиш
Q651997;Алкобаса
Q658823;Санта-Круш
Q686868;Транкозу
Q693243;Машику
Q732548;Лагуш
Q740845;Ольян
Q749180;Силвиш
Q750578;Вила-Реал-ди-Санту-Антониу
Q750594;Гуарда
Q752123;Сантана
Q757856;Валпасуш
Q757858;Пезу-да-Регуа
Q768261;Браганса
Q769265;Санту-Андре
Q771546;Оурен
Q796656;Тондела
Q826511;Монтижу
Q841235;Алмейрин
Q841299;Матозиньюш
Q841304;Карташу
Q849026;Ковильян
Q850697;Алкасер-ду-Сал
Q850837;Одивелаш
Q857346;Канису
Q861208;Санта-Комба-Дан
Q273877;Сантарен
Q893339;Борба
Q917313;Вила-ду-Конди
Q917319;Торриш-Ведраш
Q917326;Вила-Франка-ди-Шира
Q917335;Пиньел
Q917535;Лореш
Q936904;Фелгейраш
Q941958;Риу-Майор
Q941967;Пениши
Q946398;Пасуш-ди-Феррейра
Q966825;Помбал
Q983483;Гондомар
Q984656;Пенафиел
Q564759;Лагоа
Q987964;Трофа
Q990335;Меда
Q990356;Вила-Балейра
Q990365;Понти-ди-Сор
Q990381;Оливейра-ду-Ошпитал
Q990385;Орта
Q990403;Мая
Q990418;Вендаш-Новаш
Q990422;Энтронкаменту
Q990433;Сантьягу-ду-Касен
Q990439;Регенгуш-ди-Монсараш
Q990448;Сейшал
Q990460;Тарока
Q992645;Сабугал
Q993906;Валбон
Q1003060;Келуш
Q1020811;Эрмезинде
Q1020815;Эшмориш
Q1020821;Гафанья-да-Назарэ
Q1020826;Куартейра
Q1020833;Фреамунде
Q1020836;Риу-Тинту
Q1020842;Повуа-де-Санта-Ирия
Q1020848;Гандра
Q1023518;Ребордоза
Q1024927;Фундан
Q1027140;Сан-Салвадор-ди-Лорделу
Q1257752;Фиайнш
Q1407642;Самора-Коррейя
Q1870321;Албергария-а-Велья
Q1872343;Лороза (Санта-Мария-да-Фейра)
Q1971893;Алфена
Q2117134;Сеньора-да-Ора
Q492475;Валенса
Q83247;Брага
Q179948;Эвора
Q13225053;Эшпинью
