entity;label
Q1025883;Дятлово
Q1076109;Свислочь
Q2630517;Круглое
Q2630527;Белыничи
Q19313;Борисов
Q181632;Вилейка
Q200797;Полоцк
Q200833;Березино
Q200876;Воложин
Q200891;Дзержинск
Q200917;Заславль
Q200937;Клецк
Q200950;Копыль
Q200960;Крупки
Q200968;Логойск
Q200991;Любань
Q201173;Марьина Горка
Q201203;Молодечно
Q201218;Мядель
Q201230;Несвиж
Q201243;Слуцк
Q201265;Смолевичи
Q201393;Солигорск
Q201403;Старые Дороги
Q201421;Столбцы
Q201429;Узда
Q201439;Фаниполь
Q201458;Червень
Q208609;Орша
Q241475;Лида
Q261024;Островец
Q265670;Туров
Q266841;Миоры
Q278743;Новогрудок
Q286964;Барань
Q386487;Мозырь
Q431779;Щучин
Q518559;Ветка
Q520162;Жабинка
Q539012;Поставы
Q587173;Ивацевичи
Q603249;Климовичи
Q614294;Славгород
Q628623;Браслав
Q651555;Дисна
Q656579;Малорита
Q722836;Ошмяны
Q730175;Шклов
Q738777;Ивье
Q739491;Волковыск
Q742161;Осиповичи
Q744167;Мстиславль
Q799939;Берёзовка
Q837765;Жлобин
Q863576;Слоним
Q867722;Чечерск
Q879406;Берёза
Q909612;Речица
Q937344;Калинковичи
Q954114;Глубокое
Q954132;Лепель
Q954178;Новолукомль
Q954265;Городок
Q954343;Толочин
Q954421;Чашники
Q954505;Дубровно
Q954519;Сенно
Q954610;Верхнедвинск
Q954618;Докшицы
Q954812;Горки
Q954914;Кричев
Q954948;Быхов
Q955013;Костюковичи
Q955113;Чаусы
Q955115;Кировск
Q955126;Чериков
Q955153;Кличев
Q955359;Светлогорск
Q955468;Рогачёв
Q955474;Добруш
Q955564;Житковичи
Q955588;Хойники
Q955717;Петриков
Q955726;Ельск
Q955729;Буда-Кошелёво
Q955736;Наровля
Q955740;Василевичи
Q955992;Кобрин
Q956132;Лунинец
Q956159;Пружаны
Q956207;Иваново
Q956460;Белоозёрск
Q956464;Микашевичи
Q956470;Ганцевичи
Q956471;Дрогичин
Q956565;Столин
Q956607;Ляховичи
Q956614;Каменец
Q956621;Давид-Городок
Q956627;Высокое
Q956635;Коссово
Q958617;Сморгонь
Q958685;Мосты
Q958847;Скидель
