entity;label
Q650239;Филиппвиль
Q650274;Уффализ
Q651811;Тилт
Q665761;Комин-Варнетон
Q666238;Ангьен
Q667790;Лессин
Q667862;Лёз-ан-Эно
Q668630;Перювельз
Q668861;Ле-Рёлс
Q668950;Сен-Гислен
Q669186;Тюэн
Q670500;Жодуань
Q675960;Арлон
Q683141;Анню
Q688781;Мортсел
Q696585;Херк-де-Стад
Q711474;Варем
Q713170;Шини
Q713300;Флоранвиль
Q713740;Сент-Юбер
Q720478;Фос-ла-Виль
Q724638;Хогстратен
Q736085;Пер
Q737077;Месен
Q743236;Дист
Q815948;Жистел
Q932020;Шерпенхойвель-Зихен
Q943502;Ланден
Q239;Брюссель
Q3992;Льеж
Q12440;Экло
Q12460;Лир
Q12892;Антверпен
Q12910;Локерен
Q12992;Ауденарде
Q12994;Брюгге
Q12995;Кортрейк
Q12996;Остенде
Q13121;Алст
Q13122;Дендермонде
Q13127;Синт-Никлас
Q34021;Бастонь
Q37792;Синт-Трёйден
Q39865;Спа
Q49743;Визе
Q58780;Хасселт
Q81046;Шарлеруа
Q83407;Монс
Q95011;Антуэн
Q95096;Ат
Q95100;Бомон
Q95121;Бенш
Q95129;Брен-ле-Конт
Q95144;Шатле
Q95318;Шьевр
Q95380;Шиме
Q102728;Ипр
Q108247;Динан
Q110989;Маасейк
Q118958;Лёвен
Q134121;Намюр
Q151831;Эйпен
Q152748;Сен-Вит
Q159838;Мальмеди
Q159974;Ла Рош-ан-Арден
Q162022;Мехелен
Q173219;Турне
Q181314;Вавр
Q189692;Генк
Q190113;Тонгерен
Q194037;Серен
Q194366;Ломмел
Q202954;Вервье
Q204547;Варегем
Q207095;Юи
Q210003;Халле
Q211037;Руселаре
Q211572;Ла-Лувьер
Q213224;Менен
Q215244;Диксмёйде
Q217216;Буйон
Q220145;Мускрон
Q223927;Жамблу
Q226941;Зоттегем
Q241898;Билзен
Q242407;Беринген
Q268219;Ронсе
Q269908;Марш-ан-Фамен
Q270633;Тору
Q271783;Тюрнхаут
Q273442;Арсхот
Q275863;Бре
Q314922;Флёрюс
Q318418;Вилворде
Q318532;Вервик
Q319463;Нивель
Q323408;Дамме
Q326771;Кувен
Q328104;Бланкенберге
Q329621;Борен
Q329642;Оттиньи-Лувен-ла-Нёв
Q333466;Анденн
Q383723;Херенталс
Q385026;Нинове
Q392337;Изегем
Q456490;Сине
Q456495;Виртон
Q456550;Тинен
Q461436;Хален
Q462985;Суаньи
Q464454;Гел
Q468920;Ставло
Q478797;Харелбеке
Q497565;Валькур
Q497697;Дюрбюи
Q497764;Рошфор
Q499313;Дейнзе
Q499532;Герардсберген
Q499588;Поперинге
Q499599;Хамонт-Ахел
Q499609;Борглон
Q506707;Вёрне
Q506739;Лимбур
Q517899;Женап
Q623310;Ньивпорт
Q650135;Нёфшато
