entity;label;popularity
Q49152;Cape Cod;83
Q4092;Cape of Good Hope;55
Q4078;Cape Horn;51
Q2909317;Beth Shean Valley;44
Q5639456;Hains Point;43
Q193401;Cape Canaveral;39
Q4069;North Cape;39
Q4103;Cape St. Vincent;33
Q1136637;Sounion;31
Q1136198;Cape Finisterre;31
Q650495;Cape Dezhnev;30
Q216551;Actium;30
Q978032;Cape Hatteras;30
Q2199985;Artemisium;29
Q764664;Fell's Point;27
Q4085;Cape Agulhas;26
Q4110;Cape Arkona;26
Q849911;Cape Matapan;26
Q531030;Cap Gris Nez;26
Q1648563;Kaliakra;25
Q169532;Land's End;25
Q203950;Cape Trafalgar;25
Q588198;Antirrio;24
Q856866;Cabo Girão;24
Q169175;Cabo da Roca;23
Q812895;Beachy Head;22
Q1343019;Point Barrow;22
Q1067355;Cap Diamant;21
Q1034489;Cape Palmas;21
Q838457;Cape Otway;21
Q1536418;Cape Leeuwin;21
Q1034143;Cap Blanc Nez;20
Q1034267;Cape Ann;20
Q1145030;Cape Guardafui;19
Q1034494;Cape Reinga / Te Rerenga Wairua;19
Q837325;Cape Chelyuskin;19
Q989356;Cape Emine;18
Q2937149;Cap la Houssaye;18
Q857326;Cape Denison;18
Q849879;Cap Bon;18
Q1500472;Pointe du Raz;18
Q3237966;Ras Hafun;18
Q2220749;Sandhammaren;17
Q63378394;Cabo Raso;17
Q175676;Cap Fréhel;17
Q216889;Cap-Vert;17
Q1798855;La Hague;17
Q621794;Cape Spear;17
Q5035025;Cape Sabine;17
Q2601964;Cape Blanco;17
Q2639368;Aya;17
Q4058666;Ай-Тодор;17
Q2937145;Cap de la Hève;17
Q917353;Cape Morris Jesup;17
Q921014;Cape Carbonara;16
Q619297;Cape Adare;16
Q128097;Cape Farewell;16
Q2937164;Cape Three Forks;16
Q1034144;Cap de Formentor;16
Q431595;Cape Sata;16
Q1034149;Cap Ferret;16
Q1034193;Cape of Creus;16
Q1728309;Cape Hallett;16
Q1253855;King Edward VII Land;16
Q929659;Cape Miseno;15
Q3150080;Indian Head;15
Q1728299;Cap Fagnet;15
Q1368996;Punta de Estaca de Chorizo;15
Q1808092;Lizard Point;15
Q7899209;Kazantyp;15
Q1990087;Cape Colbeck;15
Q1034750;Capo Passero;15
Q2136958;Capo Spartivento;15
Q2131791;Ras al-Jinz;15
Q496590;Cape Kidnappers / Te Kauwae-a-Māui;15
Q18662734;Varjakka;15
Q169141;Cape Froward;15
Q185222;Cape Bojador;15
Q2915909;Ra's Sudr;14
Q2401144;Piton Grande Anse;14
Q5035081;Cape Thompson;14
Q2508107;Cape Lookout;14
Q420376;Cap Sizun;14
Q1034748;Capo Testa;14
Q1034522;Cape Wrath;14
Q4442877;Cape Stolbchaty;14
Q2308353;Pointe Saint-Mathieu;14
Q3393664;Espiguette;14
Q1034424;Cape Flattery;14
Q1034275;Cape Alava;14
Q2937130;Cape Wolstenholme;14
Q3393546;Punta Dúngeness;14
Q2932431;Cape Gata;14
Q2937071;Kapp Linné;14
Q772975;Cape Spartel;14
Q4272956;Capo di Milazzo;14
Q9058129;Punta de la Banya;14
Q369193;Cape Prince of Wales;14
Q1728332;Cape Royds;14
Q1247633;Sarayburnu;14
Q858102;Cap Corse;13
Q169998;Cape Nordkinn;13
Q1024914;Cap de la Nau;13
Q1867044;Lobber Ort;13
Q2937135;Cap d'Ambre;13
Q1817583;Cape Rozewie;13
Q3127925;Gamova;13
Q1569925;Ka Lae;13
Q11419196;Cape Kiyan;13
Q827931;Cape Norvegia;13
Q6484999;Lands End;13
Q1728312;Cape Helles;13
Q1627929;Cape of Rodon;13
Q3196540;Alki Point;13
Q674377;Mizen Head;13
Q2464613;Cape Zhelaniya;13
Q8254541;Cabo de las Huertas;13
Q24643218;Point of Fethaland;13
Q723302;Cape Farewell;13
Q780339;Cape Mendocino;13
Q2937063;Cape Inubō;13
Q2937028;Cape Disappointment;13
Q2639403;Cape Crillon;13
Q2903487;Cape Henlopen;13
Q1057904;Cape Nosappu;13
Q20878109;Cemaes Head;12
Q3393734;Pointe du Toulinguet;12
Q378109;Cape Point;12
Q527902;Cape Baba;12
Q1672526;Cape Greco;12
Q1419057;Cape Alexander, Greenland;12
Q2394403;Cape Fiolent;12
Q15621836;Cape Ara;12
Q1931179;Fair Head;12
Q2300182;Ventė Cape;12
Q9064759;punta Falconera;12
Q125363;Point of Ayre;12
Q2492899;Sarych;12
Q1728321;Cape Krusenstern;12
Q18379492;Whitefish Point;12
Q1419802;Ingólfshöfði;12
Q65622012;Ponta do Humaitá;12
Q372065;Avitohol Point;12
Q946721;Cape Comorin;12
Q2369965;Cape Povorotny;12
Q1637084;Cape Apostolos Andreas;12
Q123271;Tanjung Piai;12
Q1024910;Cabo de la Vela;12
Q5314679;Duncans Point;12
Q5738435;Cap de Salou;12
Q2937122;Cap Trinité;12
Q448875;Cap de la Chèvre;12
Q16533503;Aleut;12
Q5034745;Cape D'Aguilar;12
Q11636890;Cape Ashizuri;12
Q389239;Cape Sōya;12
Q1636266;Cape York;12
Q2535130;Cape São Roque;12
Q7077878;Odness;12
Q17182815;Cape Yakataga, Alaska;11
Q2753013;Berry Head;11
Q303076;Malin Head;11
Q1329208;Ras al Hadd;11
Q1419680;Cape Meares;11
Q49888205;Dana Point;11
Q12265011;Q12265011;11
Q11389046;Cape Nyūdō;11
Q1034158;Cap Norfeu;11
Q1462700;Ponta do Seixas;11
Q835328;Cape Fligely;11
Q1471621;Cape Maleas;11
Q1728345;Cape York;11
Q909325;La Manga;11
Q1495331;Punta Pariñas;11
Q22463543;Ferryland Head;11
Q2605102;Cape Goodenough;11
Q24305833;Virpiniemi;11
Q857241;Cape Ann;11
Q2606363;Cape Poinsett;11
Q1034413;Cape Fear;11
Q914119;Cape Palliser;11
Q1728311;Cape Columbia;11
Q285854;Cape Higer;11
Q1083875;Cape Aniva;11
Q16507132;Q16507132;11
Q3393714;Q3393714;11
Q2288405;Cape Vankarem;11
Q5134766;Cloch;11
Q5034894;Cape Langeron;11
Q4309465;Cape Astafyeva;11
Q2499032;Pointe de Corsen;11
Q3140329;Hook Point;11
Q48454;Punta Gallinas;11
Q10430114;Biskopsudden;11
Q4309469;Cape Hudson;11
Q5875307;Garcon Point;11
Q5035036;cape San Román;11
Q38055382;Point Lobos;11
Q41548184;Point Sur;11
Q3393545;Guichenault Point;11
Q5101248;Chinook Point;11
Q5399223;Espíritu Santo Cape;11
Q5034880;Cape Jackson;11
Q5275582;Digby Neck;11
Q3490282;Brockton Point;11
Q24330731;Isoniemi;11
Q24315578;Ruisniemi;11
Q1999953;Steep Point;11
Q707459;Aytos Point;11
Q707445;Aleko Rock;11
Q706127;Nedelya Point;11
Q686248;Knivskjellodden;11
Q5034768;Cape Erimo;11
Q3626456;Chiprovtsi Point;11
Q43587923;Point Bonita;11
Q2228608;Cape Darnley;11
Q3495219;Carnsore Point;11
Q2256770;Capo Caccia;11
Q4452225;Tarkhankut Cape;10
Q3393709;Q3393709;10
Q2702410;Cape Race;10
Q3393696;Q3393696;10
Q4464986;Тузла (мыс);10
Q4411587;Cape Svyatoy Nos;10
Q17300901;Cap del Pinar;10
Q1848129;Cape Chidley;10
Q2604939;Cape Washington;10
Q4392556;Cape Ray;10
Q4309489;Tigrovyy;10
Q34655002;Danskammer Point;10
Q4309473;Mys Goldobina;10
Q16901239;Tarbat Ness;10
