entity;label;popularity
Q201149;Fife;7296
Q78967;Peloponnese;1067
Q7835;Crimean Peninsula;587
Q23522;Balkans;327
Q1458;Calabria;311
Q301415;Marken;256
Q51614;Anatolia;198
Q12837;Iberian Peninsula;194
Q130978;Yucatán Peninsula;183
Q31945;Arabian Peninsula;174
Q6453423;Isle of Lewis;174
Q1325856;Rinns of Islay;164
Q130321;Mount Athos;150
Q204728;Chalkidiki;123
Q5312656;Duirinish;115
Q36755;Sinai Peninsula;109
Q192860;Gallipoli;109
Q25389;Jutland;95
Q375754;Bygdøy;83
Q49152;Cape Cod;83
Q1851445;Paraguaná Peninsula;82
Q2066913;Sleat;80
Q628201;Coney Island;76
Q993;Kamchatka Peninsula;74
Q43467;Indochina;70
Q629238;Shiretoko Peninsula;63
Q639912;Istria;62
Q12824780;Asia Minor;60
Q145694;Italian Peninsula;60
Q40556;Horn of Africa;53
Q483134;Korean Peninsula;53
Q1191558;Wirral Peninsula;51
Q375070;Palos Verdes Peninsula;51
Q242083;Kintyre;51
Q1325866;The Oa;49
Q745295;Mani Peninsula;49
Q738237;Walcheren;44
Q124295;Isle of Dogs;43
Q18758;Malay Peninsula;43
Q372144;Musandam Governorate;40
Q165608;Kola;39
Q780293;Olympic Peninsula;39
Q15058181;Nordstrand;38
Q646296;Cowal;38
Q1122196;Harris;36
Q1338;Upper Peninsula;36
Q60064;Alaska Peninsula;36
Q37056;Taymyr Peninsula;35
Q178543;Baja California Peninsula;35
Q1141148;Gower Peninsula;34
Q336969;Absheron peninsula;34
Q1888208;Blasieholmen;34
Q62569;Rockaway;34
Q621538;Applecross;33
Q10725637;Älgö;32
Q185605;Antarctic Peninsula;31
Q73169;Scandinavian Peninsula;31
Q151559;Gaspé Peninsula;31
Q790092;Avalon Peninsula;30
Q228614;Zuid-Beveland;30
Q463529;Cotentin Peninsula;30
Q3432282;Gustav V Land;30
Q1936166;Wilsons Promontory;29
Q3411789;Fildes Peninsula;29
Q60010;Kenai Peninsula;29
Q326917;Liaodong Peninsula;28
Q216664;Taman Peninsula;27
Q213237;Valdes Peninsula;27
Q735628;Salento;27
Q1385889;Eyre Peninsula;27
Q1022115;Bōsō Peninsula;27
Q1541249;Llŷn Peninsula;26
Q20741;Eiderstedt;26
Q702188;Fischland-Darss-Zingst;26
Q763064;Coromandel Peninsula;26
Q763332;Gargano;26
Q517081;Westerplatte;26
Q639680;Ardnamurchan;25
Q1634832;Sõrve Peninsula;25
Q1422995;Yorke Peninsula;25
Q2084527;Kerch Peninsula;25
Q506043;Angeln;25
Q3596;Lower Peninsula of Michigan;25
Q12430;Keweenaw Peninsula;24
Q488266;Yamal Peninsula;24
Q1056122;Guajira Peninsula;24
Q316623;Mönchgut;24
Q84170;Labrador Peninsula;24
Q2604319;Brevikshalvön;24
Q292099;Île Longue;23
Q1129199;Isle of Grain;23
Q806836;Banks Peninsula;23
Q1353372;Fleurieu Peninsula;23
Q1129992;Le Morne Brabant;23
Q75013;Österskär;23
Q1002;Chukchi Peninsula;23
Q906866;Djursland;23
Q1044515;Delmarva Peninsula;23
Q233770;Cape York Peninsula;22
Q1127558;Dingle Peninsula;22
Q2625955;Kassandra  Peninsula;22
Q1296587;Ponta de São Lourenço;22
Q691151;Noto Peninsula;21
Q2038835;Trinity Peninsula;21
Q748494;Cape Peninsula;21
Q117357;Helgenæs;21
Q2741496;Minahassa Peninsula;20
Q10527190;Tagamõisa Peninsula;20
Q12711085;Tanjung Benoa, Kuta Selatan, Badung;20
Q822822;Izu Peninsula;20
Q1668558;Paria Peninsula;20
Q2750709;Knoydart;20
Q1350254;Huon Peninsula;20
Q814028;Beecroft Peninsula;20
Q10614863;Pakri Peninsula;20
Q1028611;Sandy Hook;20
Q2333457;Osa Peninsula;20
Q1063180;Stad;19
Q593025;Snæfellsnes;19
Q880324;Black Isle;19
Q5606;Hel Peninsula;19
Q1104735;Cobourg Peninsula;19
Q731334;Holderness;19
Q971586;Seward Peninsula;19
Q543662;Wittow;19
Q893152;Boothia Peninsula;19
Q15700318;Waldemarsudde;19
Q1417350;Tasman Peninsula;19
Q1408929;Kathiawar;19
Q460219;Jasmund;19
Q2648317;Byers Peninsula;18
Q526776;Gazelle Peninsula;18
Q514259;Isle of Purbeck;18
Q922342;Sithonia;18
Q1415043;Nicoya Peninsula;18
Q1103486;Albert I Land;18
Q14435517;Himmerland;18
Q1533232;Gnitz;18
Q2735703;Paracas Peninsula;18
Q43849;Otago Peninsula;18
Q926214;Greenwich Peninsula;18
Q1413210;Mornington Peninsula;18
Q725896;Pelješac;18
Q1474188;Mangyshlak Peninsula;18
Q1575641;Hanko Peninsula;18
Q1372609;Hut Point Peninsula;18
Q1485337;Wustrow;18
Q329676;Sambia Peninsula;18
Q3142013;Point Reyes;17
Q1435049;Médoc;17
Q1518860;Juminda Peninsula;17
Q911240;Varanger Peninsula;17
Q1210158;Dickson Land;17
Q3735681;Sevan Island;17
Q5035025;Cape Sabine;17
Q621794;Cape Spear;17
Q681471;Door Peninsula;17
Q5601;Vistula Spit;17
Q374269;Reykjanes;17
Q2031843;Södertörn;17
Q216889;Cap-Vert;17
Q2111200;Priwall;17
Q84127;Ungava Peninsula;17
Q2647367;Revsudden;16
Q848153;Stevns Peninsula;16
Q31914624;Bislicher Insel;16
Q495838;Farewell Spit;16
Q547012;Cape Crozier;16
Q5250977;Deerness;16
Q1020908;Bünsow Land;16
Q1923969;Miquelon Island;16
Q973752;Rybachy Peninsula;16
Q16897139;Scaniahalvøya;16
Q646290;Bird's Head Peninsula;16
Q2646673;Bear Peninsula;16
Q6514952;Nes;16
Q3298088;Gove Peninsula;16
Q370209;Furness;16
Q24654510;Burness Peninsula;16
Q1514907;Hicacos Peninsula;16
Q1728309;Cape Hallett;16
Q5072570;Chanonry Point;16
Q522605;Shimabara Peninsula;16
Q10493859;Falsterbo peninsula;16
Q1370712;Oshima Peninsula;16
Q3047590;Kitsap Peninsula;15
Q838712;Mahia Peninsula;15
Q4518318;Motobu Peninsula;15
Q1117949;Snarøya;15
Q1226893;Prasonisi;15
Q1321564;Shimokita Peninsula;15
Q5659591;Harmony Point;15
Q536757;Miura Peninsula;15
Q2802543;Sørkapp Land;15
Q10512602;Gö;15
Q1053290;Kii Peninsula;15
Q11896719;Viimsi Peninsula;15
Q62091558;Juliusplate;15
Q1474150;Porkkala;15
Q1599165;Guanahacabibes Peninsula;15
Q24990548;Chersonisos Rodopou;15
Q1520946;Ras Nouadhibou;15
Q1634141;Cape Evans;15
Q10667344;Sickla udde;15
Q1665289;Q1665289;15
Q495435;presqu'île de Crozon;15
Q1016312;Burin Peninsula;15
Q1100268;Cape Alexander;15
Q3739170;Doles sala;14
Q601056;Gydan Peninsula;14
Q1231423;Granville Island;14
Q1475521;Iveragh Peninsula;14
Q1504828;Suurlaid;14
Q794263;Azuero Peninsula;14
Q13568089;Laponiahalvøya;14
Q1260729;Dunnet Head;14
Q1158899;Dampier Peninsula;14
Q2604954;Potter Peninsula;14
Q715179;Muravyov-Amursky Peninsula;14
Q81316138;Punta Ventana;14
Q1334373;Macau Peninsula;14
Q5472334;Fort William Point;14
Q2604787;Marble Point;14
Q777099;Loop Head;14
Q1432599;Inishowen;14
Q819967;Kanin Peninsula;14
Q1504837;Võilaid;14
Q2646717;Coppermine Peninsula;14
Q6516428;Onsøy;14
Q2511074;Puhtu;14
Q1064604;Nordkinnhalvøya;14
Q9058108;Itapagipe Peninsula;14
Q889367;Bodanrück;14
Q12368053;Kõpu Peninsula;14
Q1827082;San Francisco Peninsula;14
Q1789113;Marjan;14
Q886640;Zingst;14
Q3298251;Roseland Peninsula;14
Q317625;Kegnæs;14
Q10682213;Strömparterren;14
Q2680571;Beethoven Peninsula;14
Q6081522;Isla de Cabras;14
Q1132109;Oga Peninsula;14
Q1034748;Capo Testa;14
Q5034565;Cape Anguille;13
Q1043915;Sadamisaki Peninsula;13
Q2680699;Bermel Peninsula;13
Q2681523;Arctowski Peninsula;13
Q1467973;Oshika Peninsula;13
Q1074888;Chita Peninsula;13
Q2680850;Courbet Peninsula;13
Q386078;Ōsumi Peninsula;13
Q740491;Siccar Point;13
Q2605077;Point Wild;13
Q1440216;Foxe Peninsula;13
Q2680807;Coughtrey Peninsula;13
Q2348561;Rhins of Galloway;13
Q2680757;Jason Peninsula;13
Q2681634;Riiser-Larsen Peninsula;13
Q2867477;Quiberon Peninsula;13
Q2749822;Agrakhan Peninsula;13
Q2937135;Cap d'Ambre;13
Q2332770;Rossini Point;13
Q1147919;Niagara Peninsula;13
Q3353544;Nuussuaq Peninsula;13
Q1140292;Peron Peninsula;13
Q2553952;Wedel Jarlsberg Land;13
Q3778254;Bellarine Peninsula;13
Q2624788;Bjäre;13
Q20650897;Dilek Peninsula-Büyük Menderes Delta National Park;13
Q2850543;Cheleken;13
Q4408217;Sarı Yarımadası;13
Q4456908;Porsanger Peninsula;13
Q204645;Giens Peninsula;13
Q926044;Reddevitz Höft;13
Q2936963;Cape St. George, Newfoundland and Labrador;13
Q354663;Au peninsula;13
Q804272;Bakassi;13
Q3307455;The Fylde;13
Q10843404;Valløy;13
Q1773244;Nordnes;13
Q1818816;Morvern;13
Q1627929;Cape of Rodon;13
Q1740273;Princes' Island;13
Q7193299;Pigeon Island;13
Q8254541;Cabo de las Huertas;13
Q2000895;North West Cape;13
Q639956;Schwansen;13
Q1798529;Álftanes;13
Q659704;Mols;13
Q23751080;Agernæs;13
Q1772349;Monterey Peninsula;13
Q3344205;Northerly Island;12
Q3411814;Port au Port Peninsula;12
Q6150223;Torre Nueva;12
Q6146133;Jameson Land;12
Q1145392;Tholen;12
Q5738435;Cap de Salou;12
Q421226;Akrotiri, Crete;12
Q1210635;Kowloon Peninsula;12
Q3646403;Araya Peninsula;12
Q858306;Shandong Peninsula;12
Q4070143;Артаниш;12
Q1314309;Ny-Friesland;12
Q24365327;Klupinniemi;12
Q1320968;Tihany Peninsula;12
Q1337520;Forestier Peninsula;12
Q2332277;Berlioz Point;12
Q1702791;Cape Gloucester;12
Q4371024;полуостров Янковского;12
Q19706434;Q19706434;12
Q873613;Faddeyevsky Peninsula;12
Q303967;Mettnau;12
Q21857387;Hochstetter Forland;12
Q32246339;Gålö;12
Q10661238;Hietaniemi;12
Q2011047;Sint Philipsland;12
Q2680457;Adare Peninsula;12
Q10432075;Bogesund land;12
Q26209127;Bang Kachao peninsula;12
Q9064759;punta Falconera;12
Q1970602;Salling;12
Q83533;Brøggerhalvøya;12
Q7432118;Schoodic Peninsula;12
Q2564261;Cape Armitage;12
Q1002192;Bug;12
Q2647028;Ioannes Paulus II Peninsula;12
Q991438;Bruce Peninsula;12
Q155933;Ards Peninsula;12
Q1100922;Cape Sterneck;12
Q2835371;Langlade Island;12
Q2140149;Reiherwerder;12
Q2895034;Fan Lau;12
Q187026;Karaburun Peninsula, Albania;12
Q21779372;Q21779372;12
Q1887480;Olav V Land;12
Q2986329;Kurgalsky Peninsula;12
Q649354;Martin Peninsula;12
Q602760;The Lizard;12
Q23985017;La Isleta;12
Q5034835;Cape George, Nova Scotia;12
Q389916;Rhuys Peninsula;12
Q2563632;Cape Sedov;12
Q16898594;Point Lowly;12
Q384316;Skallingen;12
Q2227705;Bicol Peninsula;12
Q43751445;Macanao Peninsula;12
Q1484427;Peary Land;12
Q18285760;Borneo Isle;12
Q5034744;Cape Dauphin;12
Q692184;Harilaid;12
Q1443781;Andrée Land;12
Q24308895;Taslot;12
Q1520101;Getterön;12
Q794732;Cape Smyth;12
Q27617163;Mainland Southeast Asia;12
Q12373013;Pärispea Peninsula;11
Q26248709;The Naze;11
Q23979682;Andarax river mouth;11
Q5275582;Digby Neck;11
Q2333194;Cape Brown;11
Q1100978;Cape Fairweather;11
Q32063984;Karthauser Grav-Insel;11
Q1919714;Melrakkaslétta;11
Q297017;Ölgangsinsel;11
Q179131;Tsugaru Peninsula;11
Q24359517;Portnäset;11
Q911798;Kaikoura Peninsula;11
Q6722598;Macaroni Point;11
Q2563543;Cape Bernacchi;11
Q2753647;Gamova;11
Q2937252;Cape Wolfe;11
Q21827663;Nathorst Land;11
Q883146;Neyt Point;11
Q2937032;Cape Enrage;11
Q24302680;Murhaniemi;11
Q1453927;Ninety Mile Beach;11
Q2495624;Jaffna Peninsula;11
Q5034880;Cape Jackson;11
Q10658683;Rådmansö;11
Q2038481;Lokhaniemi;11
Q2680509;Churchill Peninsula;11
Q2680506;Daniell Peninsula;11
Q1099540;Red Rock Ridge;11
Q1497780;Graswarder;11
Q2680422;Tabarin Peninsula;11
Q415084;Acadian Peninsula;11
Q2680413;Arrowsmith Peninsula;11
Q26248704;The Naze;11
Q1521286;Taitao Peninsula;11
Q30027;Jutland Peninsula;11
Q983054;Seal Point;11
Q2605054;Cape Lookout;11
Q2563561;Cape Akarui;11
Q1966834;Nathorst Land;11
Q28759284;Q28759284;11
Q21490417;Misiones;11
Q23747545;Fønsskov;11
Q7419468;Santa Elena;11
Q513509;Tinganes;11
Q1100862;Cape Bellue;11
Q994149;Brunswick Peninsula;11
Q5922177;Isla de San Carlos;11
Q1580994;Sværholt Peninsula;11
Q4746033;Amherst Point;11
Q1099717;Bachstrom Point;11
Q2227102;Cape Burks;11
Q4220726;Kinburn peninsula;11
Q3737074;Røsnæs;11
Q1352266;Melville Peninsula;11
Q3624474;Ivan Asen Point;11
Q12378486;Vergi Peninsula;11
Q5034989;Cape Pembroke;11
Q856916;Cape Menzel;11
Q3776191;Eye Peninsula;11
