entity;label;popularity
Q679527;Museum Boijmans Van Beuningen;20858
Q1853779;Lyndon Baines Johnson Library and Museum;12179
Q1432360;Ronald Reagan Presidential Library;6587
Q2362660;M-Museum Leuven;6285
Q371803;Museu Paulista;6160
Q1820897;Amsterdam Museum;6003
Q754507;Ateneum;5576
Q17153751;National Museum of World Cultures;4674
Q18448716;Swedish Museum of Performing Arts;4427
Q2051997;National Galleries of Scotland;4337
Q260913;Centraal Museum;4218
Q848313;Fries Museum;4009
Q7374509;Royal Museums Greenwich;3808
Q386481;Jimmy Carter Library and Museum;3720
Q1633361;Kiasma;3531
Q2301926;Clinton Presidential Center;3467
Q273593;École nationale supérieure des Beaux-Arts;3141
Q16517556;Central Slovakian Gallery;3140
Q1507065;George Bush Presidential Library;3048
Q1954426;Museum Catharijneconvent;3031
Q7341;Auschwitz concentration camps;2931
Q2007919;John F. Kennedy Presidential Library and Museum;2647
Q2874177;Dordrechts Museum;2645
Q2098586;Museum De Lakenhal;2476
Q595802;Museum Plantin-Moretus;2279
Q12013217;Noordbrabants Museum;2254
Q3813695;Letterenhuis;2031
Q2130225;Museum Rotterdam;1704
Q1954840;Museumslandschaft Hessen Kassel;1398
Q4894452;Terrassa Museum;1213
Q945059;Royal Museums of Art and History;1183
Q2042754;Wereldmuseum Rotterdam;1149
Q11938061;Pau Casals Museum;1143
Q59389219;Keramis Centre De La Céramique;1138
Q1393952;Sinebrychoff Art Museum;1110
Q10333744;Museu de Arqueologia de Itaipu;1057
Q1322403;Real Academia de Bellas Artes de San Fernando;982
Q59915558;Artotheque Mons;964
Q5734521;Herbert Hoover Presidential Library and Museum;944
Q474563;Teylers Museum;940
Q1809071;Design Museum Gent;938
Q6373;British Museum;938
Q1754354;Richard Nixon Presidential Library and Museum;898
Q1889944;Scottish National Gallery of Modern Art;842
Q12373034;Pärnu Museum;808
Q1573755;M HKA;772
Q12499637;Dewantara Kirti Griya;765
Q2064821;Estonian History Museum;716
Q15735772;Museu del Modernisme Català;692
Q12370872;Narva Museum;688
Q50320660;Kunstfonds;618
Q3329624;Musée d'art et d'histoire de Saint-Brieuc;593
Q3329787;Museum of the History of France;572
Q510993;National Historical Museum;559
Q3359412;Amsab-Instituut voor Sociale Geschiedenis;550
Q213322;Victoria and Albert Museum;543
Q6877320;Oslo Museum;534
Q10601378;Nivaagaard Museum;503
Q10333638;Museu Victor Meirelles;503
Q190260;Zentralbibliothek Zürich;492
Q3915539;MAC's;481
Q2349177;Stiftung Stadtmuseum Berlin;473
Q61942636;Bisschoppelijk Museum Haarlem;472
Q62378;Tower of London;468
Q45002;Mane-Katz Museum;465
Q43655709;Aartsbisschoppelijk Museum;457
Q758657;Auckland War Memorial Museum;424
Q194626;Kunstmuseum Basel;419
Q3826150;Arenys de Mar Museum;381
Q337224;Academia Brasileira de Letras;358
Q2902750;Janco Dada Museum;342
