entity;label;popularity
Q28952348;Sima de los Huesos;72
Q56678621;Lapa do Santo;52
Q133575;Cave of Altamira;45
Q608090;Caves of Aggtelek Karst and Slovak Karst;39
Q5884310;Gran Dolina;39
Q43286;Mogao Caves;35
Q1029322;Denisova Cave;33
Q374096;Chauvet Cave;33
Q500376;Škocjan Caves;31
Q189616;Ellora Caves;29
Q223385;Cave of the Hand;25
Q1643788;Kapova Cave;25
Q1311736;Barabar Caves;24
Q1476862;Sterkfontein;24
Q1322486;Sibudu Cave;23
Q20100446;Q20100446;23
Q673317;Macocha Gorge;23
Q24252;Qesem Cave;22
Q1547654;Lummelunda cave;22
Q1323820;Sidrón Cave;22
Q4838907;Bacho Kiro cave;22
Q2666855;Mammoth Cave;22
Q1332930;Toirano Caves;21
Q2169018;Caves of Nerja;21
Q1884722;Magura Cave;21
Q688861;Crotto;21
Q649384;Elephanta Caves;20
Q1984562;Niah National Park;20
Q642002;Arene Candide;20
Q1275277;Lurgrotte;20
Q18533909;Divje babe;20
Q687629;Batu Caves;19
Q522170;Santa Cueva de Covadonga;19
Q747992;Cosquer Cave;19
Q489820;Seokguram;19
Q921197;Korallgrottan;19
Q331409;Cro-Magnon site;19
Q5245984;Gruta das Torres;18
Q1643777;Arago cave;18
Q4073271;Akhshtyrskaya Cave;18
Q1441331;Franchthi Cave;18
Q742598;Għar Dalam;18
Q1143252;Cuevas de la Araña en Bicorp;17
Q1229511;Distlergrotte;17
Q1404282;Kondoa Rock Art Sites;17
Q14544537;Alfelder Windloch;17
Q3746246;Fiumelatte;17
Q1281044;Q1281044;17
Q2599455;Пьер-Сен-Мартен;17
Q28199244;Baradla Domica cave system;17
Q2295825;Snezhanka;17
Q943675;Kamares, Crete;17
Q1011733;Gombasek Cave;17
Q1643807;Psychro Cave;17
Q935991;Cave of Zeus;16
Q909799;Shanidar Cave;16
Q1498134;Hohlenstein-Stadel;16
Q863800;Bing Cave;16
Q1243187;Artificial caves of Alapraia;16
Q7398333;Saeva dupka;16
Q1536412;Ofnethöhlen bei Holheim;16
Q770589;Q770589;16
Q1368178;Esperhöhle;16
Q750837;Romito Cave;16
Q466081;Wildkirchli;16
Q477329;Tabon Caves;16
Q11326;Dechen Cave;16
Q4724513;Ali-Sadr Cave;16
Q34003;Mezmaiskaya cave;16
Q768949;Fontéchevade;15
Q10843447;Wyandotte Caves;15
Q2455477;Diros cave;15
Q2297701;Važecká Cave;15
Q3034599;domain of the caves of Han;15
Q620907;Appenloch;15
Q1163298;Ros De Saint-Crod;15
Q12884409;Siraggion;15
Q25385892;Khao Luang cave;15
Q1739831;Kesslerloch;15
Q23906033;Riserva naturale regionale Grotte di Luppa;15
Q1517071;Ledenika;15
Q387771;Lechuguilla Cave;15
Q25452144;Castle Cave of Buda;15
Q1007510;Areni-1 cave complex;15
Q12050097;Q12050097;15
Q1075804;Ochtinská Aragonite Cave;15
Q2152399;Riesenburg (Höhle);15
Q1637448;Angono Petroglyphs;15
Q117004;Býčí skála Cave;15
Q908287;Domica;15
Q2475430;Uhlovitsa;15
Q41805883;Venetsa;15
Q4863757;Potok Cave;15
Q5637120;Q5637120;15
Q946978;Peștera cu Oase;15
Q39656;La Ferrassie;15
Q2002193;Azykh Cave;15
Q2672127;Grotte de Spy;15
Q1232844;Пещера Мас-д’Азиль;15
Q12296153;Temnata dupka;14
Q12032376;Kůlna Cave;14
Q4230832;Konispol cave;14
Q54824303;Vogelherdgrotte;14
Q1549070;Großer Wasserstein;14
Q959305;Cueva de los Murciélagos;14
Q24258444;Cave of surprises;14
Q4362277;Fort Rock Cave;14
Q1137953;Cova Fosca;14
Q736006;Trois Frères;14
Q27971281;Höhlenruine von Hunas;14
Q815098;Belianska Cave;14
Q11699077;Sa Cova de ses Lletres;14
Q56867617;Höhlenstation in Pommelsbrunn;14
Q3777130;Q3777130;14
Q52195549;Vodnata peshtera;14
Q622798;Мозров;14
Q1295952;Szemlő-hegy Cave;14
Q1307962;Unicorn Cave;14
Q15062161;Zoolithen Cave;14
Q2756370;Devetashka cave;14
Q12909548;Slatinski Izvor;14
Q9018453;La Cova Negra;14
Q5610796;Grotte du Renne;14
Q579585;Cueva de los Casares;14
Q1788445;Petershöhle bei Hartenstein;14
Q5794193;Q5794193;14
Q19754919;Q19754919;13
Q517748;Jungfern Cave;13
Q5054954;Cave of Niño;13
Q16190018;Q16190018;13
Q337424;Grottes de Remouchamps;13
Q2110676;Prinzenhöhle;13
Q10292207;Artificial caves of Casal do Pardo;13
Q10292060;Gruta da Nascente do Almonda;13
Q3936922;Riserva naturale speciale delle Grotte di Pietrasecca;13
Q5794257;Cueva del Hundidero;13
Q14540861;Kühloch bei Königstein;13
Q14544288;Geisloch bei Münzinghof;13
Q3307211;Serra do Ramalho;13
Q66813541;Gruta de Dine;13
Q2985049;Naj Tunich;13
Q3117244;Пещера Сокровищ;13
Q726336;Basarabi Cave Complex;13
Q14752104;Tham Luang;13
Q3859480;Duino Mithraeum;13
Q2592939;Wombeyan Caves;13
Q3117248;Schmerling Caves;13
Q1335119;Fellner-Doline;13
Q21037223;Grubschwart;13
Q263710;Gutmanis Cave;13
Q574177;Ghar-e-Roodafshan;13
Q221742;Chýnovská jeskyně;13
Q998313;Q998313;13
Q1285154;Mount Etna Caves National Park;13
Q1999693;Q1999693;13
Q501538;Andreaskirche bei Rupprechtstegen;13
Q17606781;Q17606781;13
Q3117089;Grotte-chapelle de Remonot;13
Q1259107;Driny;13
Q1559860;Hohler Fels;13
Q54824931;Großes Rohenloch;13
Q1643818;Cave of Tuc d'Audoubert;13
Q1547643;Grotte du Lazaret;13
Q26944017;Uparkot Caves;13
Q1062421;Karain Cave;13
Q5267232;Devil's Throat Cave;13
Q974552;Juxtlahuaca;13
Q36581104;Alexander-von-Humboldt-Höhle;13
Q23292;Dragon's Lair at Mixnitz;13
Q7818622;Tomb of Lazarus;13
Q30060043;Grotta di Moncodeno;13
Q59215034;Dolomitfelsgruppe Kirchengrotten SW von Engelhardsberg;13
Q1509783;Jeskyně Na Pomezí;13
Q689423;Hölloch Cave;12
Q22940108;Q22940108;12
Q55131624;Försterhöhle;12
Q919184;Krubera Cave;12
Q3110294;Wild Lake;12
Q2037533;Kozarnika;12
Q15114812;Hexenküche im Kaufertsberg;12
Q133949;Demänovská Cave of Liberty;12
Q28220446;Cave Gardens;12
Q2943281;Mussard cave;12
Q2036523;Oswaldhöhle;12
Q56103764;Complesso del Grignone;12
Q1918916;Massabielle Grotto;12
Q6418547;Q6418547;12
Q5943673;Wezmeh;12
Q17642895;Caves at Drury Hill;12
Q1274976;Riesending cave;12
Q3777120;Castelcivita Caves;12
Q835378;Kents Cavern;12
Q40697;Coves dels Hams;12
Q5612355;Moinhos Velhos Cave;12
Q1965453;Narusawa Ice Cave;12
Q17113866;Sanghao Cave;12
Q2943292;Caverne des Lataniers;12
Q3813753;Cave of Maltravieso;12
Q538162;Angerlloch;12
Q18110322;Bava Pyara caves;12
Q17115140;Babirátka;12
Q15847970;Sonnenuhr;12
Q15792950;Breitensteiner Bäuerin;12
Q60746853;Khapra Kodiya Caves;12
Q66814933;Gruta de Avecasta;12
Q56582848;Nasenlöcher;12
Q28722893;Cave of Templomhegyi kőfejtő;12
Q66195454;Q66195454;12
Q287341;es-Skhul Cave;12
Q372696;Spirit Cave, Thailand;12
Q12299303;Sharenka;12
Q19690474;Moncks Cave;12
Q7918880;Lukina jama;12
Q1719117;Teufelshöhle bei Altdorf;12
Q19968291;Teufelskeller;12
Q21002208;Q21002208;12
Q1547645;Q1547645;12
Q27578363;Bower Cave;12
Q10788439;Amatérská Cave;12
Q1413298;Ignateva Cave;12
Q1688170;Klausenhöhle;12
Q3541000;Cueva de la Marta;12
Q16562060;Corbeddu Cave;12
Q1679526;Teshik-Tash;12
Q1643779;Höhle von Cotencher;12
Q1554172;Guitarrero Cave;12
Q4125821;Воронцовская пещера;12
Q12039294;Māras kambari;12
Q631356;Baradla cave;12
Q47015780;Turje kelder;12
Q7836588;Treak Cliff Cavern;12
Q18563185;Huda luknja;12
Q1643794;Milatos cave;11
Q7272782;Qumran Caves;11
Q1641035;Optymistychna Cave;11
Q3657889;Prohodna;11
Q10577207;Maria från Magdalas grotta;11
Q1241947;Pál-völgy Cave;11
Q12057201;Sudslavická jeskyně;11
Q37319174;Balzerův tábor;11
Q3117151;Монтеспан (пещера);11
Q26831104;Halver Hülloch;11
Q37005513;Q37005513;11
Q1650102;Windloch;11
Q2906739;Tabun Cave;11
Q3117088;Q3117088;11
Q17466912;Q17466912;11
Q54868072;Fischerhöhle;11
Q1652370;Hünenpforte;11
Q2377720;Q2377720;11
Q2101566;Lake Shasta Caverns;11
Q5794250;Q5794250;11
Q2452386;Q2452386;11
Q66814516;Lapa dos Gaivões;11
Q1337300;Olgahöhle;11
Q1888394;Mammuthöhle Buchenhüll;11
Q15067212;Apidima Cave;11
Q8464929;Cova del Parpalló;11
Q6732862;Mahakali Caves;11
Q1379640;Hranice Abyss;11
Q6750353;Manjanggul;11
Q1312293;Kluterthöhle;11
Q2595032;Wundershöhle;11
Q14538443;Marderloch;11
Q14531836;Höhle ohne Namen;11
Q1260651;Drovers Cave National Park;11
Q13424609;Theopetra cave;11
Q4175654;Енисейская (пещера);11
Q13130488;Ogof Arian Cave;11
Q3117117;Q3117117;11
Q16062150;Slovačka jama;11
Q10292208;Grutas de Lapas (Almonda);11
Q66361788;Grotta del Sasso Colato;11
Q10292211;Três Grutas;11
Q8352480;Q8352480;11
Q12363757;Q12363757;11
Q2315818;St Ninian's Cave;11
Q12289333;Orlova Chuka;11
Q26839949;Cueva de los Siete Palacios;11
Q66815000;Gruta do Caldeirão;11
Q19964863;Q19964863;11
Q59873961;Чёртовы Ворота;11
Q22692968;Mauerner Höhlen;11
Q21040865;Hohlloch;11
Q283739;Q283739;11
Q837970;Paisley Caves;11
Q285306;Krásnohorská Cave;11
Q305277;Abaliget Cave;11
Q344570;Actun Tunichil Muknal;11
Q76145340;Q76145340;11
Q20170977;Q20170977;11
Q555143;Balzi Rossi;11
Q56234884;Q56234884;11
Q798648;Cave of El Soplao;11
Q640870;Silická ľadnica;11
Q18006855;Deravá skala;11
Q80004886;Aspri Petra;11
Q18028697;Wasserfall zum Toten Weib;11
Q4088007;Blanche Cave;11
Q58010978;Q58010978;11
Q3565311;Davelis Cave;11
Q24075211;Rat's Nest Cave;11
Q1002285;Erawan cave;11
Q1138119;Пещеры Арты;11
Q24261867;Lóczy Cave;11
Q167862;Taforalt Cave;11
Q73785706;Vijasan cave;11
Q3509735;Q3509735;11
Q54868090;Osterloch in Hegendorf;11
Q55362517;Tham Chom Thong;11
Q22069133;Gruta da Imprensa;11
Q19730761;Phraya Nakhon Cave;11
Q57539902;Q57539902;11
Q19899736;Cave of Enebralejos;11
Q11920666;Espluga d'en Ponça;10
Q58574740;Bilina dupka;10
Q25367535;Q25367535;10
Q58574686;Brezhanka;10
Q65499203;cave of Las Mulas de Molino;10
Q57827781;Velinska yama;10
Q12639647;Golubnjača;10
Q57827782;Boklucharnika;10
Q11915988;Coves de Son Verí de Baix;10
Q57980926;Q57980926;10
Q3442384;Vela Spila;10
Q3411269;French pyramids;10
Q7123188;Padah-Lin Caves;10
Q1018658;Bystrianska Cave;10
Q3120596;Guilá Naquitz Cave;10
Q1499062;Q1499062;10
Q1578441;Klauskirche;10
Q57827770;Baiovi dupki 29;10
Q12272975;Barki 14;10
Q1112276;Witzenhöhle;10
Q57827710;Boninska dupka;10
Q57827709;Borova dupka;10
Q57702410;Gipshöhle Höllern;10
Q3405335;Vanguard Cave;10
Q58574776;Babite;10
Q12275567;Vodnata peshtera;10
Q12272037;Andaka;10
Q1507927;Kakus cave;10
Q25436395;Q25436395;10
Q57827714;Bezdanniqya pchelin;10
Q57827716;Botura;10
Q12244393;Caves of Hercules, Tanger;10
Q1102835;József-hegyi Cave;10
Q57827737;Bilernika;10
Q7536414;Skotino cave;10
Q899513;Cueva de los Verdes;10
Q58576015;Vodnata peshtera;10
Q38135491;Q38135491;10
Q1000427;Ferenc-hegyi Cave;10
Q2121357;Qafzeh cave;10
Q3117199;Q3117199;10
Q20970789;Q20970789;10
Q5054965;Cave of the Winds;10
Q21221828;Lilla Cave;10
Q3117183;Q3117183;10
Q4809419;Hell Cave;10
Q4517106;Чокурча (пещера);10
Q2480874;Canelobre Caves;10
Q43119651;Q43119651;10
Q43087459;Q43087459;10
Q2957249;Q2957249;10
Q27240000;Q27240000;10
Q2559060;Wendelsteinhöhle;10
Q42758502;Q42758502;10
Q44889;Son Doong Cave;10
Q2663452;Gouffre Berger;10
Q2666120;Diepkloof Rock Shelter;10
Q42181029;Kazana;10
Q23282;Dachstein Mammoth Cave;10
Q2943280;Q2943280;10
Q23270;Alland Cave;10
Q22924206;Q22924206;10
Q4535302;Юрьевская пещера;10
Q1837168;Cave Saint-Marcel-d'Ardèche;10
Q16508203;Q16508203;10
Q38148291;Q38148291;10
Q3117121;Bruniquel Cave;10
Q11915918;Q11915918;10
Q8352512;Cova del Toll;10
Q49319840;Tham Phra;10
Q1788663;Surtshellir;10
Q49319158;Q49319158;10
Q3117251;Q3117251;10
Q9096740;Grutas Xoxafi;10
Q22939846;Q22939846;10
Q568661;Toquepala Caves;10
Q5794275;Q5794275;10
Q9252252;El-Wad;10
Q59194299;Kaltenbachquelle S von Dillberg;10
Q22968587;Q22968587;10
Q20861023;Pružinská Dúpna jaskyňa;10
Q3117208;La Grotte des Fées;10
Q20902932;Javorinka;10
Q84573708;Couto Cave;10
Q12798159;Otok Cave;10
Q2943285;Trou de l’Abîme;10
Q66814910;Gruta da Marmota;10
Q66814217;Gruta do Poço Velho;10
Q874850;Lamprechtsofen;10
Q29905437;Gcwihaba caves;10
Q18563183;Špehovka;10
Q1268332;Rosenmüller Cave;10
Q1178652;Molnár János Cave;10
Q66942042;Gruta dos Alqueves;10
Q61046068;Q61046068;10
Q18563184;Pilanca;10
Q60216672;Bockstein cave;10
Q1394311;Falkensteiner Cave;10
Q18545389;Q18545389;10
Q18199152;Cueva-prisión de Medrano;10
Q5869293;Q5869293;10
Q6430667;Koonalda Cave;10
Q16924755;Junagadh Buddhist Cave Groups;10
Q1186716;Demänovská Ice Cave;10
Q14699654;Lokvarka Cave;10
Q15303220;Predjama;10
Q14704294;Graham Cave;10
Q3817016;Coves del Salnitre;10
Q18591889;Pečinka;10
Q853981;Béke Cave;10
Q28498787;Hausener Bröller;10
Q66814489;Gruta da Raínha;10
Q60339804;Q60339804;10
Q966241;Grjótagjá;10
Q15950310;Q15950310;10
Q19323329;Lomas Rishi Cave;10
Q5191154;Crystal Cave;10
Q54859664;Wirrlesloch;10
Q647757;Cave of Swimmers;10
Q54868130;Lichtengrabenhöhle;10
Q3777021;Grotta del Colle;10
Q5167942;Coopers Cave;10
Q53844346;Dobrostanski biser;10
Q5192639;Cueva de Montesinos;10
Q1404113;Cueva Fell;10
Q19323340;Sudama Cave;10
Q54859514;Hirschberghöhle;10
Q54825135;Raumgrotte;10
Q55286531;Chomphon cave;10
Q3813714;Q3813714;10
Q54824506;Geissloch bei Krottensee;10
Q23941414;Wiburd's Lake Cave;10
Q3520683;Undavalli caves;10
Q18813800;Q18813800;10
Q54547978;Heidenloch bei Weißenbrunn;9
Q4666827;Abercrombie Caves;9
Q22924099;Grotte de Prinvaux (Boigneville);9
Q3111597;Q3111597;9
Q2100387;Lombrives;9
Q38283224;Cave of Pitson;9
Q2103335;Pommerlesloch;9
Q16925054;Talaja Caves;9
Q4116382;Sannur Cave;9
Q2088062;Phillipp's Cave;9
Q5157981;Con Moong Cave;9
Q22924288;Q22924288;9
Q5794112;Reserva Natural Parcial de Cueva Rosa;9
Q26765632;B'nai B'rith cave;9
Q27477312;Patkov gušt;9
Q17986536;Cliefden Caves;9
Q3117247;Grotte du Vallonnet;9
Q3117242;Q3117242;9
Q3117229;Q3117229;9
Q22986267;Q22986267;9
Q5794138;Cueva de Conde;9
Q519782;Gargantua;9
Q22938262;Q22938262;9
Q20669769;Q20669769;9
Q3117093;Q3117093;9
Q17644673;Q17644673;9
Q5599714;Great Onyx Cave;9
Q66814953;Gruta em Nossa Senhora da Luz;9
Q41771177;Singkhon cave;9
Q1254270;Drachenhauchloch;9
Q66815093;Estação arqueológica da Lapa do Fumo;9
Q26791797;Q26791797;9
Q10505309;Švédův stůl Cave;9
Q10955341;Caves of Zugarramurdi;9
Q2426730;Grottes de Bétharram;9
