entity;label
Q1112216;Uruk Sulcus
Q2434399;Samarkand Sulci
Q2654434;Harran Sulci
Q2923033;Boynne Sulci
Q2946707;Labtayt Sulci
Q3486664;Slidr Sulci
Q3510419;Lycus Sulci
Q4402073;Al-Yaman Sulci
Q4402074;Cashmere Sulci
Q4402075;Damascus Sulcus
Q4402076;Makran Sulci
Q4402078;Al-Medinah Sulci
Q4402079;Alexandria Sulcus
Q4402080;Andalús Sulci
Q4402081;Baghdad Sulcus
Q4402082;Cairo Sulcus
Q4402083;Láhej Sulci
Q4402084;Misr Sulci
Q4402085;Sind Sulci
Q4402086;Hamah Sulci
Q5560251;Gigas Sulci
Q7636074;Sulci Gordii
Q9293165;Ho Sulci
Q9383385;Yasu Sulci
Q11762294;Lo Sulci
Q16693328;Bulak Sulcus
Q16693330;Camphor Sulcus
Q16693332;Shiraz Sulcus
Q16693336;Mosul Sulci
Q18632191;Ur Sulcus
Q24066420;Amazonis Sulci
Q24066421;Apollinaris Sulci
Q24066422;Arsia Sulci
Q24066423;Ascraeus Sulci
Q24066424;Australe Sulci
Q24066425;Candor Sulci
Q24066426;Cyane Sulci
Q24066429;Medusae Sulci
Q24066430;Memnonia Sulci
Q24066431;Pavonis Sulci
Q24066432;Sacra Sulci
Q25622490;Syracusa Sulcus
Q25909190;Nar Sulcus
Q25909191;Akitu Sulcus
Q25909192;Anshar Sulcus
Q25909193;Apsu Sulci
Q25909194;Aquarius Sulcus
Q25909195;Arbela Sulcus
Q25909196;Babylon Sulci
Q25909197;Borsippa Sulcus
Q25909198;Bubastis Sulci
Q25909199;Byblus Sulcus
Q25909200;Dardanus Sulcus
Q25909201;Dukug Sulcus
Q25909202;Elam Sulci
Q25909203;Erech Sulcus
Q25909204;Harpagia Sulcus
Q25909205;Hursag Sulcus
Q25909206;Kishar Sulcus
Q25909207;Lagash Sulcus
Q25909208;Larsa Sulci
Q25909209;Mashu Sulcus
Q25909210;Mummu Sulci
Q25909211;Mysia Sulci
Q25909212;Nineveh Sulcus
Q25909213;Nippur Sulcus
Q25909214;Nun Sulci
Q25909215;Philae Sulcus
Q25909216;Philus Sulcus
Q25909217;Phrygia Sulcus
Q25909218;Shuruppak Sulcus
Q25909219;Sicyon Sulcus
Q25909220;Sippar Sulcus
Q25909221;Tiamat Sulcus
Q25909222;Umma Sulcus
Q25909223;Xibalba Sulcus
Q25909224;Naples Sulcus
Q25909226;Bia Sulci
Q25909228;Kormet Sulci
Q25909229;Leipter Sulci
Q25909230;Ob Sulci
Q25909231;Ormet Sulci
Q25909232;Tano Sulci
Q25909233;Vimur Sulci
