entity;label
Q285;Cognac
Q288;Tours
Q342;Quimper
Q343;La Flèche
Q456;Lyon
Q457;Poissy
Q478;Derval
Q582;Villeurbanne
Q621;Versailles
Q647;Rennes
Q648;Lille
Q1289;Grenoble
Q1291;Bron
Q1476;Le Mans
Q1479;Bordeaux
Q1504;Cublize
Q1534;Saint-Just-d'Avray
Q1539;Ronno
Q1548;Valsonne
Q1549;Amplepuis
Q1813;Saint-Tropez
Q1961;Lozanne
Q1964;Monsols
Q1966;Dième
Q1967;Chamelet
Q1969;Ternand
Q1970;Saint-Clément-sur-Valsonne
Q1975;Grandris
Q1976;Givors
Q1977;Rivolet
Q1981;Chénas
Q1982;Odenas
Q1983;Oingt
Q2026;Chambost-Allières
Q3327;Lourdes
Q3506;Saint-Brice
Q3566;Bussières
Q3581;Roanne
Q3595;Chazelles
Q4043;Fougères
Q4054;Francheville, Rhône
Q4945;Aunay-en-Bazois
Q4946;Asnan
Q4947;Authiou
Q4952;Vougeot
Q4953;Voudenay
Q4954;Vosne-Romanée
Q4955;Arleuf
Q4956;Armes
Q4965;Villars-et-Villenotte
Q4966;Vonges
Q4967;Alligny-Cosne
Q4968;Villaines-les-Prévôtes
Q5489;Troyes
Q6381;Sarlat-la-Canéda
Q6393;Brive-la-Gaillarde
Q6441;Montpellier
Q6544;Libourne
Q6548;Orléans
Q6555;Narbonne
Q6582;Carcassonne
Q6588;Périgueux
Q6593;Vannes
Q6602;Strasbourg
Q6603;Steenvoorde
Q6625;Agen
Q6627;Reynès
Q6643;Céret
Q6660;Coustouges
Q6667;Cerbère
Q6684;Le Perthus
Q6730;Perpignan
Q6753;Banyuls-sur-Mer
Q6864;Ruminghem
Q6960;Pagny-le-Château
Q6980;Franxault
Q7003;Dijon
Q7112;Aigues-Juntes
Q7117;Aigues-Vives
Q7134;L'Île-d'Yeu
Q7148;Challans
Q7152;Amélie-les-Bains-Palalda
Q7154;Corsavy
Q7157;Taillet
Q7158;Oms
Q7160;Montferrer
Q7179;L'Aiguillon
Q7180;Albiès
Q7182;Aleu
Q7185;Alliat
Q7189;Allières
Q7190;Alos
Q7880;Toulouse
Q7897;Arles-sur-Tech
Q7963;Calmeilles
Q7972;Maureillas-las-Illas
Q8358;Oullins
Q8365;Dardilly
Q8657;Saint-Jean-Pla-de-Corts
Q8672;Le Boulou
Q8848;Valence
Q8862;Montbolo
Q8895;Laroque-des-Albères
Q8970;Cabestany
Q8997;Montesquieu-des-Albères
Q9155;Lagny-sur-Marne
Q10235;Beynost
Q10290;Ambutrix
