entity;label
Q33237;Ordo Templi Orientis
Q219973;Zonta International
Q389648;Danite
Q1297494;Eggenburger Bruderschaft
Q1345321;Orange Order
Q1557337;International Organisation of Good Templars
Q1728686;Kappa Kappa Gamma
Q1781637;Universal Negro Improvement Association and African Communities League
Q2195349;Illustrious Brotherhood of Our Blessed Lady
Q2346190;Order of the Temple of the Rosy Cross
Q2472966;Q2472966
Q2572921;Sea Org
Q2642320;Noble brotherhood of the Holy Blood
Q2732407;DeMolay International
Q2739646;Order of the Eastern Star
Q3071977;Job's Daughters International
Q3355694;Order of Free Gardeners
Q3685032;Compagnie della Calza
Q4752900;Coast Guard Aviation Association
Q4785710;Archconfraternity of the Holy Family
Q4897282;Beta Theta Pi
Q5095062;Chi Gamma Epsilon
Q5131072;Clef Club
Q5158258;Concatenated Order of Hoo-Hoo
Q5254592;Delta Chi
Q5415813;Evangelische Michaelsbruderschaft
Q5493805;Fraternal Order Orioles
Q5493810;Fraternal Order of Eagles
Q5895311;Q5895311
Q7100531;Order of Our Lady of the Good Death
Q7148121;Police Benevolent Association of the City of New York
Q7440321;Seafair Pirates
Q7541845;Slovenian Women's Union of America
Q7607248;Stellenbosch University halls of residence
Q7753183;The National Grange of the Order of Patrons of Husbandry
Q10940651;Elks of Canada
Q14848884;Q14848884
Q14848885;Q14848885
Q15120990;Brotherhood of Former Legionary Knights
Q15823947;Knights of Marshall
Q16148582;American Slovenian Catholic Union
Q16238138;Order of Owls
Q16238430;Tailhook Association
Q16238448;Theta Delta Sigma
Q16238464;Travelers Protective Association of America
Q16501895;Q16501895
Q19974040;Q19974040
Q20968455;Q20968455
Q21017125;Zeta Phi Beta
Q21018652;Phi Eta Mu
Q21293234;Brotherhood of St. Gummarus
Q24047276;Q24047276
Q24067265;Q24067265
Q24082382;Q24082382
Q24256197;Q24256197
Q26234149;Q26234149
Q26234152;Q26234152
Q26799649;Q26799649
Q26928890;Q26928890
Q27349581;Q27349581
Q30525536;National Brotherhood of the Blue Division
Q42328342;Q42328342
Q44181409;Genootschap van de Gedurige Eredienst van de H. Jozef
Q44282003;Priesterfraterniteit Jesus Caritas
Q47111752;Broederschap van het Heilig Sacrament in de Sint-Christoffelparochie te Pollare
Q47111828;Broederschap van de Gelovige Zielen in de Sint-Baafsparochie te Vinderhoute
Q47111903;Broederschap van de Gedurige Aanbidding in de Sint-Baafsparochie te Gijzenzele
Q47113302;Broederschap van de Heilige Barbara in de Heilig-Kerstparochie te Gent
Q47113604;Broederschap van de Gedurige Aanbidding van het Allerheiligste Sacrament in de Sint-Pietersparochie te Bachte
Q47113687;Confrerie Sint-Cecilia te Geraardsbergen
Q47163401;Minderbroeders-Franciscanen - Provincie Sint-Jozef
Q47486208;Broeders van de Christelijke Scholen - District Belgique-Sud
Q49952960;Broederschap van de H. Goede Engel Bewaarder (Gent)
Q49969267;Broederschap van de Heilige Drievuldigheid van de Sint-Walburgakerk, Oudenaarde
Q52224314;Confrerie Curtricke
Q52224437;Broeders van de Christelijke Scholen, Brussel
Q63197968;Independent Order of Oddfellows Manchester Unity
Q65561906;Frohsinn Singing Society
Q66810115;Q66810115
