entity;label
Q1585466;Harle
Q1864922;Listerdyb
Q2857385;Sibutu Passage
Q2890364;Canal Grappler
Q3367830;Abegweit Passage
Q3655079;Canale di Procida
Q5730927;Q5730927
Q5746516;Canal Adalberto
Q5746535;Canal Andreoni
Q5746570;Paso Castro
Q5746588;Canal Covadonga
Q5746598;Q5746598
Q5746605;Canal Escape
Q5746631;Canal Icy
Q5746633;Canal Ignacio
Q5746643;Canal Kirke
Q5746660;Canal Machado
Q5746673;Q5746673
Q5746676;Murray Strait
Q5746700;Canal Oeste
Q5746705;Canal Picton
Q5746732;Q5746732
Q5746759;Canal Trinidad
Q5746779;Canal Vidal Gormaz
Q5746785;Canal White
Q5746845;Canal Tenglo
Q5746908;Canal del Laberinto
Q5855046;Picton Passage
Q5959463;Hypocrite Channel
Q6473130;Lahaina Roads
Q6487540;Lantau Channel
Q6735955;Main Channel
Q10546974;Kogrundsrännan
Q21712486;Moraine Cay Channel
Q21712515;North Bar Channel
Q21712558;Nurse Channel
Q21712658;Pudding Cut
Q21712664;Q21712664
Q21712668;Racoon Cut
Q21712942;Thunder Channel
Q21712967;Upper Cut
Q21712981;Walker Cay Channel
Q21713007;Wax Cay Cut
Q21713034;Whale Cay Channel
Q21713467;Jewfish Cut
Q21713469;Green Turtle Cut
Q21713487;Q21713487
Q21713488;Douglas Passage
Q21713537;Pear Cay Pass
Q21713629;Barracouta Rocks Channel
Q21713642;Bethel Channel
Q21713668;Big Rock Cut
Q21713694;Blossom Channel
Q21713950;Fat Turtle Sound
Q21714093;Highbourn Cut
Q21714131;Jack Fish Channel
Q21714171;Lark Channel
Q21714290;Q21714290
Q21732732;Khawr as Sa‘dīyāt
Q21732889;South Yāsāt Channel
Q21732946;Khawr Thumayrīyah
Q21735126;Barashī
Q21735134;Khawr Bashūbar
Q21735146;Khawr al Bazm
Q21735195;Bishūm
Q21735220;Bū Ḩayl
Q21735328;Khawr Farīdah
Q21735336;Khawr al Fīyay
Q21735419;Khawr al Ḩalj
Q21735870;Khawr Qanţūr
Q21737996;Khawr al Murshidīyah
Q21738083;Al Khabaq
Q21745645;Kutubdia Channel
Q21745724;Q21745724
Q21745839;Q21745839
Q21745896;Q21745896
Q21745915;Q21745915
Q21747578;Q21747578
Q21747866;Q21747866
Q21760257;Westdiep
Q21764756;Schooneveld
Q21790362;Q21790362
Q21790395;Q21790395
Q21790424;Bremen Cut
Q21790492;Q21790492
Q21790497;Great Scaur
Q21790503;Head of the Lane
Q21790524;Little Scaur
Q21790616;Q21790616
Q21792616;Brunei Channel
Q21867023;Q21867023
Q21867081;Long Bogue
Q21867189;Q21867189
Q21867201;Nicholas Cut
Q21867214;Northern Bogue
Q21867282;Porto Stuck
Q21867307;Queen Cay Entrance
Q21867317;Ranguana Entrance
Q21867406;Sapodilla Cut
Q21867474;South Cut
Q21867476;Southern Grennels Channel
Q21867481;South Water Cut
Q21867506;Q21867506
