entity;label
Q163444;Barrett Nunataks
Q259236;Welcome Nunatak
Q1547624;Higgins Nunatak
Q3289559;Aitken Nunatak
Q3446014;Vesleskarvet
Q3647335;Altsek Nunatak
Q3861520;Ejnar Mikkelsen Fjeld
Q4664042;Abbey Nunatak
Q4666606;Abel Nunatak
Q4669549;Abrit Nunatak
Q4674249;Ackerman Nunatak
Q4683029;Adit Nunatak
Q4683745;Admirals Nunatak
Q4718627;Alexander Cone
Q4719767;Alexander Nunataks
Q4732646;Alligator Eyes
Q4753084;Anckorn Nunataks
Q4754107;Anderson Knoll
Q4754138;Anderson Nunataks
Q4754266;Andersson Nunatak
Q4755718;Andreev Nunatak
Q4764219;Angus Nunatak
Q4770172;Anoritooq
Q4780820;Appalachia Nunataks
Q4784613;Arbanasi Nunatak
Q4787453;Arcondo Nunatak
Q4793679;Armonini Nunatak
Q4794637;Arne Nunatak
Q4795359;Arnoldy Nunatak
Q4796178;Arrowhead Nunatak
Q4811176;Astraea Nunatak
Q4812768;Atanasoff Nunatak
Q4817187;Atoll Nunataks
Q4822376;Auriga Nunataks
Q4828739;Aviator Nunatak
Q4838716;Bacharach Nunatak
Q4848381;Bailey Nunatak
Q4848911;Bajo Nunatak
Q4849190;Baker Nunatak
Q4850579;Baldwin Nunatak
Q4850738;Baley Nunatak
Q4860215;Bardsdell Nunatak
Q4860958;Barker Nunatak
Q4863419;Barrett Buttress
Q4866663;Baseline Nunataks
Q4873177;Battlements Nunatak
Q4873512;Bauhs Nunatak
Q4878691;Beckett Nunatak
Q4881413;Beiszer Nunatak
Q4881646;Bekker Nunataks
Q4883051;Belknap Nunatak
Q4889565;Benkovski Nunatak
Q4889722;Bennett Nunataks
Q4891435;Bergan Castle
Q4891531;Bergen Nunataks
Q4891830;Bering Nunatak
Q4944791;Boreas Nunatak
Q5002943;Butterfly Knoll
Q5004937;Båken Nunatak
Q5025858;Camel Nunataks
Q5032425;Caninus Nunatak
Q5073294;Chapman Hump
Q5073300;Chapman Nunatak
Q5081289;Charles Nunataks
Q5101593;Chipev Nunatak
Q5103511;Chochoveni Nunatak
Q5116653;Church Nunataks
Q5211648;Dalten Nunatak
Q5277071;Dilten Nunatak
