entity;label
Q24297108;Agrona Linea
Q24297117;Antiope Linea
Q24297119;Badb Linea
Q24297121;Breksta Linea
Q24297122;Discordia Linea
Q24297123;Guor Linea
Q24297124;Hippolyta Linea
Q24297125;Jokwa Linea
Q24297126;Kalaipahoa Linea
Q24297127;Kara Linea
Q24297128;Lampedo Linea
Q24297129;Molpadia Linea
Q24297130;Morrigan Linea
Q24297131;Ningal Lineae
Q24297132;Penardun Linea
Q24297133;Sarykyz Linea
Q24297134;Sui-ur Linea
Q24297135;Szél-anya Lineae
Q24297136;Tezan Lineae
Q24297137;Thaukhud Linea
Q24297138;Veleda Linea
Q24297140;Virtus Linea
Q25908880;Adonis Linea
Q25908881;Agave Linea
Q25908882;Agenor Linea
Q25908883;Alphesiboea Linea
Q25908884;Androgeos Linea
Q25908885;Argiope Linea
Q25908886;Asterius Linea
Q25908887;Astypalaea Linea
Q25908888;Autonoë Linea
Q25908889;Belus Linea
Q25908890;Butterdon Linea
Q25908891;Cadmus Linea
Q25908892;Chthonius Linea
Q25908893;Corick Linea
Q25908894;Drizzlecomb Linea
Q25908895;Drumskinny Linea
Q25908896;Echion Linea
Q25908897;Euphemus Linea
Q25908898;Glaukos Linea
Q25908899;Harmonia Linea
Q25908900;Hyperenor Linea
Q25908901;Ino Linea
Q25908902;Katreus Linea
Q25908903;Kennet Linea
Q25908904;Libya Linea
Q25908905;Mehen Linea
Q25908906;Merrivale Linea
Q25908907;Minos Linea
Q25908908;Onga Linea
Q25908909;Pelagon Linea
Q25908910;Pelorus Linea
Q25908911;Phineus Linea
Q25908912;Phoenix Linea
Q25908913;Rhadamanthys Linea
Q25908914;Sarpedon Linea
Q25908915;Sharpitor Linea
Q25908916;Sparti Linea
Q25908917;Staldon Linea
Q25908918;Tectamus Linea
Q25908919;Telephassa Linea
Q25908920;Thasus Linea
Q25908921;Thynia Linea
Q25908922;Tormsdale Linea
Q25908923;Udaeus Linea
Q25908924;Yelland Linea
Q25908925;Kirinyaga Linea
Q25908926;Kunlun Linea
