entity;label
Q794509;Aßbütteler Moor
Q897333;Teufelsmoor
Q1496002;Großes Moor
Q1615234;Königsmoor
Q2168966;Rottalmoos
Q2381073;Südlohner Moor
Q2406619;Tetenhusener Moor
Q4698644;Airds Moss
Q4891626;Bergermoen
Q4950956;Bowes Moor
Q20826022;Wentorfer Lohe
Q21858064;Edlacher Moor
Q21861614;Mittermoos
Q21861619;Veitsmoos
Q21861620;Breites Moos
Q21861622;Waldteichmoos
Q21861624;Hammermoos
Q21861626;Kleines Hirschenmoos
Q21861627;Schwarzes Moos
Q21861628;Hasenmoos
Q21861629;Bummermoos
Q21876505;Bärenmoos
Q21876603;Moos
Q21876620;Kropbergmoos
Q21876678;Lohmoos
Q21879411;Hintermoos
Q21879413;Vordermoos
Q23748270;Felding Mose
Q24303083;Isonniemenkangas
Q24303087;Q24303087
Q24303089;Haapasuonkangas
Q24303098;Kellonkangas
Q24303100;Jokisuo
Q24303101;Kiviharju
Q24303102;Kalliosuo
Q24303110;Metelinharju
Q24303111;Honkikangas
Q24303121;Koulusuo
Q24303124;Vehkakangas
Q24303126;Q24303126
Q24303135;Joutsenkangas
Q24303143;Navettakangas
Q24303144;Q24303144
Q24303158;Q24303158
Q24303181;Q24303181
Q24303185;Q24303185
Q24303187;Juusinkangas
Q24303228;Q24303228
Q24303234;Etupuolisuo
Q24315442;Ristikangas
Q24316510;Pohjankangas
Q24319523;Palotollokangas
Q24322445;Mustavaarankangas
Q24326464;Koomankangas
Q24326482;Q24326482
Q24326653;Kourinkankaat
Q24331235;Hirsikangas
Q24331395;Hulkiankangas
Q24331722;Q24331722
Q24332162;Hiidenkangas
Q24343418;Q24343418
Q24343436;Kotkanpellot
Q24364958;Kipaknummi
Q24637541;Spaunton Moor
Q24638264;Rooley Moor
Q24639284;Sheriff Muir
Q24640156;Knockfin Heights
Q24640507;Lee Moor
Q24643582;Fylingdales Moor
Q24645849;Egton High Moor
Q24649180;Culloden Muir
Q24649240;Davidstow Moor
Q24649394;Drummossie Muir
Q24654519;Burn Moor
Q24656860;Blackshaw Moor
Q26717154;The Long Moor
Q26756972;Padangan Tami
Q27486290;Q27486290
Q27486329;The Great Ķemeri bog
Q31868307;Abdecker Filze
Q31868479;Abgebrannte Filze
Q31870022;Adelstettener Moos
Q31872280;Ahemoor
Q31873162;Aisinger Filze
Q31873497;Aksmoor
Q31875778;Allmannshausner Filz
Q31878074;Altes Moor
Q31878119;Altharener Moor
Q31883999;Armstorfer Moor
Q31888208;Austermoor
Q31899185;Bahrenbruchsmoor
Q31901217;Balderhaarmoor
Q31902871;Bannauer Moor
Q31902908;Bannetzer Moor
