entity;label
Q2303088;Q2303088
Q2397368;Tausendfüßler
Q3565396;Minhocão
Q4123860;Волоколамская эстакада
Q4214463;Карачаровский путепровод
Q4240423;Крестовский мост
Q4394528;Рижская эстакада
Q5189669;Croydon Flyover
Q9255050;Q9255050
Q9255051;Q9255051
Q21030025;Волоколамская эстакада
Q21030478;Крымская эстакада
Q48940686;Rusakovskaya overpass bridge
