entity;label
Q25172061;Loch Dochard
Q54869807;Loch Achilty
Q65040320;Loch of Drumellie
Q68776706;Loch of Girlsta
Q70987576;Monk Myre
Q430478;Loch Shin
Q684231;Loch Lochy
Q943839;Loch Rannoch
Q944707;Loch Duich
Q952227;Loch Ard
Q1030654;Campbeltown Loch
Q1096259;Clatteringshaws Loch
Q1246011;Dornoch Firth
Q1377930;Loch Indaal
Q1444234;Loch Torridon
Q1444742;Firth of Lorn
Q1625344;Holy Loch
Q1630900;Loch Gruinart
Q1867253;Loch Fyne
Q1867288;Loch of Harray
Q1867298;Loch Shiel
Q1908082;Loch Etive
Q1967626;Loch Morlich
Q2138660;Loch Achtriochtan
Q2329039;Loch Inver
Q2369538;Carlingford Lough
Q2373664;Loch Tollaidh
Q2500126;Loch Bracadale
Q2682750;Loch Carron
Q2750704;Loch Goil
Q2770104;Loch Nedd
Q3257691;Q3257691
Q3257703;Loch Hourn
Q3257708;Loch Nevis
Q3257715;Loch an Sgoltaire
Q3676049;Loch Lubnaig
Q3777117;Portmore Lough
Q3835988;Loch Ryan
Q3850249;Loch of Strathbeg
Q4909030;Loch Glendhu
Q5328854;East Loch of Skaw
Q6664980;Loch Mullardoch
Q6665019;Loch Sween
Q6665023;Loch Treig
Q6665030;Loch of Huxter
Q15242588;Loch of Craiglush
Q15242593;Loch of Swannay
Q18737000;Loch Ardinning
Q21003931;Mochrum Loch
Q24196571;Glenbeg Lough
Q24196679;Errit Lough
Q24643998;Greenan Loch
