entity;label
Q83210;Golan Heights
Q169966;Deccan Plateau
Q187245;Q187245
Q190708;Центральное плато (плоскогорье)
Q219818;Zominthos
Q223019;Seven Communities
Q237660;Iranian plateau
Q254077;Causses
Q260459;Überetsch
Q268651;Barnim Plateau
Q293730;Loess Plateau
Q316883;Teltow
Q370807;Rockefeller Plateau
Q378245;Q378245
Q401815;Columbia Plateau
Q426977;Piedmont
Q444851;Bijela Gora
Q446148;Belfort Gap
Q560198;Mongolian Plateau
Q584338;Q584338
Q604329;Yunnan-Guizhou Plateau
Q620627;Appalachian Plateau
Q653732;Lubusz Land
Q687615;Vôge Plateau
Q691030;Arnavatnsheiði
Q715781;Várhegy
Q723173;Plateau of Margraten
Q758500;Aubrac
Q760996;Q760996
Q761003;Meseta Norte
Q786792;Azov Upland
Q789218;Balaton Uplands
Q837306;Ishtar Terra
Q843444;Pokljuka
Q857639;Bienitz
Q874816;Khorat Plateau
Q874988;Mieming Plateau
Q896729;Hexentanzplatz
Q907041;Q907041
Q913329;Ustyurt Plateau
Q917239;Brilon Plateau
Q923063;Golte
Q925906;Colorado Plateau
Q990226;Transylvanian Plateau
Q1046643;Anatolian plateau
Q1051626;Causse Noir
Q1051635;Causse Méjean
Q1062139;Changtang
Q1062996;Amur–Zeya Plain
Q1108926;Katanga Plateau
Q1110607;Igman
Q1123223;Altopiano delle Rocche
Q1136590;Coteau des Prairies
Q1143656;Cumberland Plateau
Q1155880;Banjšice Plateau
Q1157651;Dais
Q1182669;Defiance Plateau
Q1257400;Dreiborn Plateau
Q1294308;Edwards Plateau
Q1368135;Plateau du Coiron
Q1398454;Schönfeld Upland
Q1408184;Ferschweiler Plateau
Q1413786;Oymyakonskoye Nagor’ye
Q1548700;Großer Heuberg
Q1549241;Plateau de Lannemezan
Q1621943;Hautes Plaines
Q1666113;Interior Plateau
Q1666468;Jelovica
Q1721481;Kaiparowits Plateau
Q1780115;Plateau de Millevaches
Q1790919;Home Plate
Q1804898;Q1804898
Q1806607;Oropedio Lasithiou
Q1850264;Centraal Plateau
Q1877395;Lunda Plateau
Q1879354;Almaș-Agrij
Q1888123;Mamaku Ranges
Q1987371;Nida Plateau
Q2012364;Aquarius Plateau
Q2045017;Kroppefjäll
Q2050617;Papenteich
Q2098306;Q2098306
Q2099904;Plätzwiese
Q2112765;Promethei Planum
Q2147385;Rham-Plateau
Q2161005;Q2161005
Q2237377;Modoc Plateau
Q2279328;Shire Highlands
Q2303867;Sprengisandur
Q2347336;Plateau of Vijlen
Q2354090;Foloi oak forest
Q2375409;plateau of Eben-Emael
Q2428614;Thompson Plateau
Q2437132;Kempens Plateau
Q2487634;Kaibab Plateau
Q2574947;Kwahu Plateau
Q2578516;Plateau of Ubachsberg
Q2634276;Moldavian Plateau
Q2670700;Lena plateau
Q2683505;Plateau of Crapoel
Q2778547;Marcahuasi
Q2888630;Central Moldavian Plateau
Q2918624;Ngong Ping
Q2935247;Canjuers
Q2936537;Cansiglio
Q2970604;Plateau of Bocholtz
Q2983435;colline de Québec
Q3049494;Plateau de Bonsacre
Q3074740;Foc-Foc
Q3075321;Fond de la Rivière de l'Est
Q3112317;Velika Planina
Q3215919;Lada Terra
Q3223115;Q3223115
Q3301970;Mawson Plateau
Q3308611;Michaille
Q3351809;Q3351809
Q3362189;Altiplano Cundiboyacense
Q3377369;Petite Plaine
Q3389660;Pla Guillem
Q3390952;Q3390952
Q3390990;Q3390990
Q3390992;Q3390992
Q3390994;Plaine des Cafres
Q3390996;Q3390996
Q3390997;Q3390997
Q3390998;Q3390998
Q3391000;Q3391000
Q3391001;Plaine des Sables
Q3391003;Q3391003
Q3391865;Spatsizi Plateau
Q3391870;Montagne d'Albion
Q3391872;Plateau d'Assy
Q3391877;Улаганское плато
Q3391880;Q3391880
Q3391886;Q3391886
Q3391891;Q3391891
Q3391892;plateau de Gravelle
Q3391895;Q3391895
Q3391896;Q3391896
Q3391897;Q3391897
Q3391899;Mitchell Plateau
Q3391906;Q3391906
Q3391913;Paunsaugunt Plateau
Q3391918;Q3391918
Q3391921;Q3391921
Q3391923;Q3391923
Q3391925;Q3391925
Q3391926;Q3391926
Q3391929;Q3391929
Q3391935;Plateau des Tailles
Q3391943;Q3391943
Q3391944;Q3391944
Q3391945;Q3391945
Q3391956;Q3391956
Q3460722;Plateau of Wijnendale
Q3503824;Long Mynd
Q3513709;Tademaït
Q3612940;Alpe Veglia
Q3613328;Q3613328
Q3613332;Q3613332
Q3613338;Plateau of Navelli
Q3613340;Q3613340
Q3654603;Campo Felice
Q3654722;Q3654722
Q3736223;Dobrogea Plateau
Q3748277;Q3748277
Q3792135;Arnhem Plateau
Q3901959;Piani di Pezza
Q3906192;Q3906192
Q3921197;Kops Plateau
Q4036439;Caestert plateau
Q4152173;Гуниб (плато)
Q4155126;Дарфур (плато)
Q4191834;Zilairskoye Plato
Q4232786;Kordofan
Q4234304;Korsakovskoye Plato
Q4252386;Plateau Lago-Naki
Q4293921;Armenohandrades plateau
Q4302277;More plains
Q4364597;Shillong Plateau
Q4503057;Tsalka Plateau
Q4561854;Taşeli
Q4587191;Kvamskogen
Q4587972;Ekeberg
Q4691997;Agency Plains
Q4716194;Aleppo plateau
Q4755341;Andreaea Plateau
Q4787522;Arctic Lake Plateau
Q4803322;Asagiri Plateau
Q4855521;Bangombe Plateau
Q4860923;Barkell Platform
Q4865794;Bartrum Plateau
Q4887861;Benham Plateau
Q4889726;Bennett Platform
Q4906161;Big Raven Plateau
Q4924463;Blake Plateau
Q4939992;Bolor-Tagh
Q4941170;Bonaparte Plateau
Q4951162;Bowling Green Plateau
Q4959398;Breakbones Plateau
Q4971982;Broad Top
Q4978145;Bruce Plateau
Q5020752;California Plateau
Q5039482;Cariboo Plateau
Q5050061;Castle Down
Q5099684;China Flat
Q5120650;Shimōsa Plateau
Q5139816;Coconino Plateau
Q5175722;Cotton Plateau
Q5247096;Death Canyon Shelf
Q5265982;Detroit Plateau
Q5276596;Dil-Dil Plateau
Q5285431;Dleskovec Plateau
Q5445850;Festive Plateau
Q5566114;Glaciated Allegheny Plateau
Q5599740;Great Papuan Plateau
Q5881339;Hollick-Kenyon Plateau
Q5963169;Q5963169
Q6011378;Meseta del Lago Buenos Aires
Q6020441;Q6020441
Q6028913;Taşeli Platosu
Q6089315;Karabağlar
Q6165846;Javornik Hills
Q6178343;Vinson Plateau
Q6368136;Karakoram-WestTibetan Plateau alpine steppe
Q6386246;Kelly Plateau
Q6391861;Kent Plateau
Q6418362;Kitsu Plateau
Q6419778;Klastline Plateau
Q6426025;Kohl Plateau
Q6474081;Laird Plateau
Q6600099;Ramat Matred
Q6671876;Alxa Gaoyuan
Q6673900;Longhurst Plateau
Q6724497;Mackin Table
Q6729805;Magda Plateau
Q6801462;McGregor Plateau
Q6842749;Midnight Plateau
Q6884793;Mizuho Plateau
Q6921105;Mount Hazor
Q6959292;Nahlin Plateau
Q6966301;Narrow Neck Plateau
Q7022030;Ngaoundere Plateau
Q7041167;Nisutlin Plateau
Q7081788;Okanagan Highland
Q7110221;Ouatchi Plateau
Q7203920;Pleasant Plateau
Q7240557;Prentice Plateau
Q7273887;Bloke Plateau
Q7307068;Reeves Plateau
Q7339746;Roan Plateau
Q7419908;Santa Rosa Plateau
Q7498025;Shipley Plateau
Q7498300;Shirasu-Daichi
Q7509630;Kjölur
Q7513215;Sigur Plateau
Q7566490;South Cameroon Plateau
Q7616924;Stikine Plateau
Q7632751;Suceava Plateau
Q7678535;Taku Plateau
Q7684196;Tanzilla Plateau
Q7694507;Teepookana Plateau, Tasmania
Q7705532;Teslin Plateau
Q7882885;Uncompahgre Plateau
Q7969163;Wardija Ridge
Q7989907;Westwood Plateau
Q8044165;Xiangkhoang Plateau
Q8072985;Zlatiya
Q8073720;Zomba Massif
Q8241476;Bílá louka
Q9060424;Q9060424
Q9141118;Nechako Plateau
Q9380962;Wyżyna Wieluńska
Q9393887;Labská louka
Q10350210;Q10350210
Q10350212;Q10350212
Q10350215;Q10350215
Q10350218;Q10350218
Q10350220;Q10350220
Q10350221;Q10350221
Q10350226;Q10350226
Q10353891;Q10353891
Q10369452;Q10369452
Q10380476;Q10380476
Q10968168;Q10968168
Q11013328;Grahovsko polje
Q11345053;Yatta Plateau
Q11353713;Q11353713
Q11372615;Goshikigahara
Q11436259;Onejime Plateau
Q11487481;Midagahara
Q12189479;Эс-Сумман
Q12271068;Avren Plateau
Q12277777;Q12277777
Q12299418;Q12299418
Q12726158;Moldavian Plain
Q12787642;Q12787642
Q12799176;Polževo
Q12804368;Q12804368
Q12807149;Šentviška planota
Q12981690;Q12981690
Q13053695;Q13053695
Q13053834;Q13053834
Q13443112;Brabants Plateau
Q13657788;Haspengouws Plateau
Q13724366;Henegouws Plateau
Q14113760;Plateau of Doenrade
Q14113772;Plateau of Graetheide
Q14113783;Plateau of Kerkrade
Q14113793;Plateau of Lorraine
Q14113806;Plateau of Nieuwenhagen
Q14113818;Plateau of Spekholzerheide
Q14374483;Northern Plateau of Zambia
Q14426322;Dniester Hills
Q14467478;Altiplano
Q14874723;Nicoamen Plateau
Q15067112;Q15067112
Q15223503;Heirtzler Ice Piedmont
Q15234037;Kas plateau
Q15262348;Nils Plain
Q15873489;Q15873489
Q16370466;Iori Plateau
Q16382512;Лорийское плато
Q16386699;Котайкское плато
Q16395960;Q16395960
Q16396084;Q16396084
Q16606556;Kimberley Plateau
Q16670404;Plateau de Malzéville
Q16670408;Q16670408
Q16867189;Sostra Heights
Q16876297;Kirk Range
Q16895070;Mid Severn Sandstone Plateau
Q18020516;Q18020516
Q18086607;Q18086607
Q18176459;Altiplano, Peru
Q18398351;Meseta Marocaine
Q18539628;Q18539628
Q18541794;Q18541794
Q18545498;Q18545498
Q18545499;Q18545499
Q18545500;Q18545500
Q18545501;Q18545501
Q18545503;Covurlui Plateau
Q18545504;Q18545504
Q18545505;Q18545505
Q18920175;Q18920175
Q18953423;Q18953423
Q19398459;Q19398459
Q19707927;Q19707927
Q19838268;Geilenkirchener Lehmplatte
Q19937001;Q19937001
Q19937763;Vrše
Q20161732;Heligoland Oberland
Q20190411;Q20190411
Q20497276;Q20497276
Q20497880;Q20497880
Q20498011;Q20498011
Q20498111;Q20498111
Q20498202;Q20498202
Q20498592;Q20498592
Q20498596;Madarski Skali
Q20499242;Q20499242
Q20500034;Q20500034
Q20500088;Q20500088
Q20500224;Franga Plateau
Q20500583;Q20500583
Q20500774;Q20500774
Q20500962;Q20500962
Q20515432;Q20515432
Q20516151;Q20516151
Q20521401;Menina Pasture Plateau
Q20568528;Rudoka
Q20679734;Loriu Plateau
Q20714740;Gavilan Plateau
Q20726163;Manguéni Plateau
Q20745892;Q20745892
Q20908998;Q20908998
Q20913963;Q20913963
Q21076336;Q21076336
Q21105263;Valle della Luna
Q21209644;Q21209644
Q21209765;Q21209765
Q21211415;Q21211415
Q21211616;Тарнист
Q21236737;Q21236737
Q21332458;Q21332458
Q21471503;Prince Andrew Plateau
Q21473733;Terrace
Q21645172;Хотютау
Q21657793;Q21657793
Q21694998;Q21694998
Q21695247;Q21695247
Q21695288;Q21695288
Q21696506;Q21696506
Q21766254;Pōdāgōsht
Q21767808;Plateau de Herve
Q21772337;Plateau du Tagouara
Q21778112;Q21778112
Q21778139;Q21778139
Q21778424;Q21778424
Q21779405;Q21779405
Q21779461;Q21779461
Q21779538;Q21779538
Q21779807;Band-e Shēr Bāz
Q21779940;Mīān Dasht
Q21780264;Ludogorsko Plato
