entity;label
Q20135;Grand Duchy of Hesse
Q153015;Kingdom of Saxony
Q153943;Kingdom of Westphalia
Q154195;Kingdom of Bavaria
Q155570;Saxe-Weimar-Eisenach
Q157013;Hohenzollern-Sigmaringen
Q157710;Duchy of Saxe-Meiningen
Q165763;Waldeck
Q186320;Grand Duchy of Baden
Q249428;Grand Duchy of Berg
Q264970;Anhalt-Köthen
Q281005;Saxe-Hildburghausen
Q310650;Schaumburg-Lippe
Q315667;Saxe-Weimar
Q509478;Reuss-Lobenstein
Q530428;Principality of Leyen
Q531783;Principality of Reuss-Greiz
Q543090;Reuss-Ebersdorf
Q551530;Arenberg
Q630163;Schwarzburg-Sondershausen
Q639100;Principality of Reuss-Gera
Q673865;Hohenzollern-Hechingen
Q675085;Saxe-Gotha-Altenburg
Q686965;Anhalt-Bernburg
Q695316;Schwarzburg-Rudolstadt
Q696651;Saxe-Eisenach
Q697084;Duchy of Oldenburg
Q698048;County of Isenburg
Q698089;Grand Duchy of Würzburg
Q700663;Saxe-Coburg-Saalfeld
Q701969;Principality of Regensburg
Q836680;Duchy of Nassau
Q2751106;Duchy of Mecklenburg-Strelitz
Q11024667;Duchy of Mecklenburg-Schwerin
Q14551680;Principality of Lippe
Q19837669;Principality of Salm
