entity;label
Q32195;Urvische Peklo
Q284649;Pointe du Hoc
Q314716;Rotes Kliff
Q341868;Ackertklippe
Q510772;Troll Wall
Q543254;Scarborough Bluffs
Q575976;Jurassic Coast
Q585416;Cape Enniberg
Q589087;Hahnenklee Crags
Q615861;Trango Towers
Q706150;Salisbury Bluff
Q707141;Rame Bluff
Q813950;Bedruthan Steps
Q856966;Horn Bluff
Q893241;Bopparder Hamm
Q924900;Q924900
Q949701;Obsidian Cliff
Q1100168;Tindal Bluff
Q1138442;Craddock Crags
Q1226428;Dingli Cliffs
Q1271207;Dörenther Klippen
Q1275011;Surville Cliffs
Q1490786;Gad Cliff
Q1501290;Q1501290
Q1505696;Rhodes Bluff
Q1517331;Møns Klint
Q1571925;Hallshuk
Q1614152;Stevns Klint
Q1615886;Q1615886
Q1664770;Register Cliff
Q1809211;Minna Bluff
Q1948477;Morris Cliff
Q1948646;Morsum-Kliff
Q2056763;Paternosterklippe
Q2065828;Peak Hill
Q2233803;Scherstorklippen
Q2373444;Swyre Head, Lulworth
Q2432984;Tiguidit
Q2821582;Abert Rim
Q2936993;Cap Anglais
Q2937074;Q2937074
Q3006362;Q3006362
Q3064717;Q3064717
Q3115156;Q3115156
Q3338968;The Palisades
Q3388744;Pink Cliffs
Q3424597;Q3424597
Q3424598;Rempart de Bellecombe
Q3424600;Q3424600
Q3424602;Q3424602
Q3424603;Rempart du Tremblet
Q3497760;Q3497760
Q3555922;Vermilion Cliffs
Q3566674;Waterfall Bluff
Q3736474;Panga Cliff
Q3967152;Kilt Rock
Q4479059;Stepan Razin Cliff
Q4680298;Adams Bluff
Q4734994;Alpha Bluff
Q4754178;Anderson Scarp
Q4769555;Anniversary Bluff
Q4772129;Anthony Bluff
Q4789075;Ares Cliff
Q4800821;Arthurson Bluff
Q4808249;Asquith Bluff
Q4811497;Astro Cliffs
Q4815912;Atkinson Cliffs
Q4819089;Aubrey Cliffs
Q4825806;Austvollen Bluff
Q4850528;Baldwin Bluff
Q4854482;Banded Bluff
Q4860333;Bareface Bluff
Q4861513;Barnes Bluff
Q4863357;Barren Bluff
Q4865168;Barter Bluff
Q4883124;Bell Bluff
Q4894736;Berrnabbane Crags
Q4905344;Big Brother Bluff
Q4911809;Billey Bluff
Q4915837;Bird Bluff
Q4916134;Birdsend Bluff
Q4917051;Birthday Bluffs
Q4926321;Blessing Bluff
Q4928506;Blow-me-down Bluff
Q4930821;Blustery Cliffs
Q4952443;Boyer Bluff
Q4956652;Brandenberger Bluff
Q4968203;Brindle Cliffs
Q4997745;Bunker Bluff
Q4997943;Buntley Bluff
Q4999507;Burn Cliffs
Q5000057;Burns Bluff
Q5001482;Bushell Bluff
Q5001990;Buskirk Bluffs
Q5022800;Callisto Cliffs
Q5024676;Calypso Cliffs
Q5025280;Cambrian Bluff
Q5028021;Campbell Cliffs
Q5032823;Cannonball Cliffs
Q5033435;Canopy Cliffs
Q5046757;Carruthers Cliff
Q5048099;Cascade Bluff
Q5048756;Cashman Crags
Q5059001;Centaur Bluff
Q5069617;Chamberlin Rampart
Q5084245;Charlesworth Cliffs
Q5091173;Cheney Bluff
Q5094363;Chevreul Cliffs
Q5111318;Christmas Cliffs
Q5127460;Clarke Bluff
Q5127633;Clarkson Cliffs
Q5130319;Clayton Ramparts
Q5133099;Cliffs of Magho
Q5133879;Clinker Bluff
Q5134919;Clogwyn Du'r Arddu
Q5138028;Coalsack Bluff
Q5138030;Coalseam Cliffs
Q5141374;Cohn Bluff
Q5149125;Colosseum Cliff
Q5167024;Cooke Bluff
Q5167748;Cooper Bluffs
Q5171603;Corner Cliffs
Q5172049;Cornwell Corner
Q5175577;Cotter Cliffs
Q5176146;Couloir Cliffs
Q5179874;Cox Bluff (Antarctica)
Q5180310;Crack Bluff
Q5183851;Creehan Cliff
Q5194234;Cuneiform Cliffs
Q5194954;Curran Bluff
Q5203065;D'Angelo Bluff
Q5211635;Dalsnatten Crag
Q5243867;DeBusk Scarp
Q5243903;DeGoes Cliff
Q5244149;DeVries Bluff
Q5254578;Delta Bluff
Q5255089;Demas Bluff
Q5272234;Dibble Bluff
Q5275212;Dietz Bluff
Q5282342;Dismal Buttress
Q5296513;Donnachie Cliff
Q5297038;Doolittle Bluff
Q5299379;Dot Cliff
Q5301384;Douglas Crag
Q5303273;Downshire Cliffs
Q5326602;Early Bluff
Q5332929;Eckman Bluff
Q5348827;Eidsgavlen Cliff
Q5353930;Elder Bluff
Q5354166;Eldridge Bluff
Q5365849;Ellis Bluff
Q5377454;Engberg Bluff
Q5388202;Erickson Bluffs
Q5399601;Esser Bluff
Q5403241;Ethelbald Bluff
Q5412038;Europa Cliffs
Q5428763;Factory Bluffs
Q5432184;Falla Bluff
Q5438145;Fault Bluff
Q5452983;First Facet
Q5455235;Fission Wall
Q5455524;FitzGerald Bluffs
Q5458848;Flett Buttress
Q5458849;Flett Crags
Q5463736;Flårjuven Bluff
Q5465104;Fontaine Bluff
Q5470664;Forsythe Bluff
Q5506154;Frost Cliff
Q5506430;Fruitcake Bluff
Q5509580;Furman Bluffs
Q5511713;Förster Cliffs
Q5518627;Galileo Cliffs
Q5522359;Garden Wall
Q5529659;Geddes Crag
Q5548008;Georgian Cliff
Q5549925;Gerard Bluffs
Q5560811;Gilbert Bluff
Q5566128;Glacier Bluff
Q5580478;Golesh Bluff
Q5586629;Gorman Crags
Q5597421;Grass Bluff
Q5598501;Grazyna Bluff
Q5606821;Gregory Bluffs
Q5614826;Guenter Bluff
Q5637779;Hades Terrace
Q5641875;Halfmoon Bluff
Q5642562;Hall Bluff
Q5642572;Hall Cliff
Q7178244;Peterson Bluff
Q7201317;Plankington Bluff
Q7228300;Ponting Cliff
Q7230384;Porro Bluff
Q7242566;Price Bluff
Q7245404;Prior Cliff
Q7253266;Pryor Cliff
Q7259060;Pujato Bluff
Q7271451;Quest Cliffs
Q7288437;Ram Bow Bluff
Q7290208;Ramsey Cliff
Q7304035;Red Dike Bluff
Q7306110;Redmond Bluff
Q7307057;Reeves Bluffs
Q7309941;Reid Bluff
Q7330324;Richardson Bluff
Q7339850;Roaring Cliffs
Q7351993;Roberts Cliff
Q7352988;Robinson Bluff
Q7355215;Rockfall Cliff
Q7375926;Rubeli Bluff
Q7381370;Russell Bluff
Q7382394;Rust Bluff
Q7383417;Ruthven Bluff
Q7405494;Salmon Cliff
Q7416207;Sandford Cliffs
Q7427446;Saunders Bluff
Q7430229;Scarab Bluff
Q7430972;Scharon Bluff
Q7446954;Seismic Bluff
Q7487176;Shaler Cliffs
Q7493667;Shell House
Q7494876;Sheridan Bluff
