entity;label
Q55296;Q55296
Q55297;Bas, Goiáns, Carballo
Q55440;lougares
Q589059;Q589059
Q648644;Q648644
Q690986;Q690986
Q740694;Q740694
Q1029619;Q1029619
Q1117841;Q1117841
Q1268124;O Milladoiro, Biduído, Ames
Q1349810;Q1349810
Q1630418;Q1630418
Q1700331;Q1700331
Q1789576;Q1789576
Q2103712;Q2103712
Q2131577;Q2131577
Q2148503;Q2148503
Q2383773;Q2383773
Q2524659;Q2524659
Q2735639;Portonovo
Q2783356;As Cancelas
Q2783592;Q2783592
Q2819654;Q2819654
Q2819657;Q2819657
Q2819667;Q2819667
Q2819668;Q2819668
Q2819670;Q2819670
Q2819803;Q2819803
Q2819850;Q2819850
Q2819851;Q2819851
Q2819854;Q2819854
Q2819855;A Peroxa, Boente
Q2819863;Q2819863
Q2819865;Q2819865
Q2828723;Q2828723
Q2866225;Q2866225
Q2866242;Q2866242
Q2873466;Q2873466
Q2877425;Q2877425
Q2880287;Ans de Tellado
Q2940803;Q2940803
Q2998120;Cortiñas
Q2998129;Q2998129
Q3029724;San Cibrao
Q3140961;Q3140961
Q3219772;Lavandeira
Q3283218;Q3283218
Q3284194;Q3284194
Q3284565;Q3284565
Q3285309;Q3285309
Q3287462;Q3287462
Q3306261;Q3306261
Q3315862;Q3315862
Q3319223;Q3319223
Q3323944;Fruxil
Q3326449;Q3326449
Q3327175;Teixeiro
Q3331656;Q3331656
Q3347772;Q3347772
Q3347796;Q3347796
Q3347800;Q3347800
Q3356887;Q3356887
Q3356891;Q3356891
Q3363063;Q3363063
Q3373989;Q3373989
Q3393658;Q3393658
Q3395102;Canelas
Q3395945;Monteporreiro
Q3399351;Q3399351
Q3399366;Q3399366
Q3401560;Q3401560
Q3497795;Q3497795
Q3535973;Q3535973
Q3555559;Q3555559
Q3771053;Q3771053
Q3771155;Q3771155
Q3802075;Q3802075
Q3802325;Q3802325
Q3802344;O Vilar, As Varelas, Melide
Q3851168;Q3851168
Q3966647;Q3966647
Q3968190;Q3968190
Q3968251;Q3968251
Q3968541;Q3968541
Q4295021;Q4295021
Q4435129;Q4435129
Q5402073;Q5402073
Q5475976;Q5475976
Q5487136;Q5487136
Q5662321;Q5662321
Q5672447;Q5672447
Q5674481;Q5674481
Q5756332;Q5756332
Q5757979;Q5757979
Q5799612;Q5799612
Q5861439;Q5861439
Q5940630;Q5940630
Q6063840;Q6063840
Q6103326;Q6103326
Q6119760;Q6119760
Q6125058;Q6125058
Q6341844;Q6341844
Q6343364;Q6343364
Q6343883;Q6343883
Q6344000;Q6344000
Q6732983;Q6732983
Q6733259;Q6733259
Q6734754;Q6734754
Q6735079;Q6735079
Q6804334;Meaus
Q7069337;Q7069337
Q7069353;Cerval
Q7069377;Q7069377
Q7399605;Q7399605
Q7399886;Q7399886
Q7400519;Q7400519
Q7400552;Q7400552
Q7420386;Santiago de Rubiás
Q7636019;Q7636019
Q7637553;Q7637553
Q7637937;Q7637937
Q7639193;Q7639193
Q7639849;Q7639849
Q7643014;Q7643014
Q7643708;Q7643708
Q7644214;Q7644214
Q8123097;Q8123097
Q8123238;Q8123238
Q8123887;Q8123887
Q8124102;Q8124102
Q8124246;Q8124246
Q8124501;Q8124501
Q8183944;Q8183944
Q8196823;Q8196823
Q8197272;Ameneiro
Q8197710;Q8197710
Q8203907;Q8203907
Q8204696;Q8204696
Q8204728;Q8204728
Q8243569;Basille
Q8247049;Q8247049
Q8772690;Q8772690
Q8775463;Q8775463
Q8778679;Q8778679
Q8949725;Q8949725
Q9018367;Q9018367
Q9018445;Q9018445
Q9024113;Q9024113
Q9028536;Q9028536
Q9033815;Q9033815
Q9034265;Q9034265
Q9057198;Q9057198
Q9062036;Q9062036
Q9068318;Q9068318
Q9073759;San Vicente do Mar, San Vicente do Grove, O Grove
Q9074012;Q9074012
Q9078852;Q9078852
Q9093692;Q9093692
Q9094026;Q9094026
Q9096593;Q9096593
Q9097495;Q9097495
Q9312696;Q9312696
Q10858062;Q10858062
Q10858073;Q10858073
Q10858076;Q10858076
Q10858183;Q10858183
Q11012784;Q11012784
Q11012823;Q11012823
Q11162465;Q11162465
Q11225426;Q11225426
Q11232439;Q11232439
Q11232456;A Peneda
Q11263324;Q11263324
Q11481724;Q11481724
Q11691871;Q11691871
Q11695662;Q11695662
Q11697546;Panchés, San Mamede de Carnota, Carnota
Q11702218;Q11702218
Q11703344;Q11703344
Q11703554;Q11703554
Q11704960;Q11704960
Q11914933;Q11914933
Q12229459;Q12229459
Q12230023;Q12230023
Q12231452;Q12231452
Q12252702;Q12252702
Q12379796;Q12379796
Q12379799;Q12379799
Q12379801;Q12379801
Q12379803;Q12379803
Q12379804;Q12379804
Q12379805;Q12379805
Q12379806;Q12379806
Q12379807;Q12379807
Q12379810;Q12379810
Q12379811;Q12379811
Q12379813;Q12379813
Q12379814;Q12379814
Q12379815;Q12379815
Q12379816;Q12379816
Q12379817;Q12379817
Q12379819;Q12379819
Q12379820;Q12379820
Q12379821;Q12379821
Q12379822;Q12379822
Q12379823;Q12379823
Q12379824;Q12379824
Q12379825;Q12379825
Q12379827;Q12379827
Q12379828;Q12379828
Q12379830;Q12379830
Q12379831;Q12379831
Q12379832;Q12379832
Q12379836;Q12379836
Q12379837;Q12379837
Q12379838;Q12379838
Q12379839;Q12379839
Q12379840;Q12379840
Q12379842;Q12379842
Q12379843;Q12379843
Q12379846;Q12379846
Q12379847;Q12379847
Q12379848;Q12379848
Q12379850;Q12379850
Q12379851;Q12379851
Q12379854;Q12379854
Q12379855;Q12379855
Q12379856;Q12379856
Q12379857;Q12379857
Q12379863;Q12379863
Q12379864;Q12379864
Q12379865;Q12379865
Q12379866;Q12379866
Q12379867;Q12379867
Q12379868;Q12379868
Q12379869;Q12379869
Q12379870;Q12379870
Q12379871;Q12379871
Q12379872;Q12379872
Q12379873;Q12379873
Q12379874;Q12379874
Q12379875;Q12379875
Q12379876;Q12379876
Q12379877;Q12379877
Q12379878;A Aldea de Arriba
Q12379879;Q12379879
Q12379880;Q12379880
Q12379881;Q12379881
Q12379882;Q12379882
Q12379883;Q12379883
Q12379884;Q12379884
Q12379885;Q12379885
Q12379887;Q12379887
Q12379890;Q12379890
Q12379891;Q12379891
Q12379892;Q12379892
Q12379893;Q12379893
Q12379895;Q12379895
Q12379897;Q12379897
Q12379898;Q12379898
Q12379900;Q12379900
Q12379902;Q12379902
Q12379903;Q12379903
Q12379904;Q12379904
Q12379905;Q12379905
Q12379906;Q12379906
Q12379907;Q12379907
Q12379909;Q12379909
Q12379910;Q12379910
Q12379912;Q12379912
Q12379913;Q12379913
Q12379914;Q12379914
Q12379915;Q12379915
Q12379916;Q12379916
Q12379917;Q12379917
Q12379920;Q12379920
Q12379921;Q12379921
Q12379922;Q12379922
Q12379923;Q12379923
Q12379924;Q12379924
Q12379925;Q12379925
Q12379926;Q12379926
Q12379927;Q12379927
Q12379929;Q12379929
Q12379930;Q12379930
Q12379933;Q12379933
Q12379934;Q12379934
Q12379935;Q12379935
Q12379937;Q12379937
Q12379938;Q12379938
Q12379942;Q12379942
Q12379944;Q12379944
Q12379945;Q12379945
Q12379949;Q12379949
Q12379953;Q12379953
Q12379954;Q12379954
Q12379955;Q12379955
Q12379956;Q12379956
Q12379957;Q12379957
Q12379958;Q12379958
Q12379959;A Azoreira
Q12379961;Q12379961
Q12379962;Q12379962
Q12379963;Q12379963
Q12379967;Q12379967
Q12379968;Q12379968
Q12379969;Q12379969
Q12379971;Q12379971
Q12379973;Q12379973
Q12379975;Q12379975
Q12379976;Q12379976
Q12379981;Q12379981
Q12379982;Q12379982
Q12379983;Q12379983
Q12379984;Q12379984
Q12379987;Q12379987
Q12379988;Q12379988
Q12379989;Q12379989
Q12379992;Q12379992
Q12379993;Q12379993
Q12379994;Q12379994
Q12379996;Q12379996
Q12379999;Q12379999
Q12380000;Q12380000
Q12380001;A Barquiña, Barro, Noia
Q12380002;Q12380002
Q12380004;Q12380004
Q12380006;Q12380006
Q12380008;Q12380008
Q12380010;Q12380010
Q12380011;Q12380011
Q12380012;Q12380012
Q12380016;Q12380016
Q12380018;A Barrela
Q12380019;Q12380019
Q12380021;Q12380021
Q12380023;Q12380023
Q12380025;Q12380025
Q12380026;Q12380026
Q12380028;Q12380028
Q12380029;Q12380029
Q12380032;Q12380032
Q12380034;Q12380034
Q12380035;Q12380035
Q12380036;Q12380036
Q12380038;Q12380038
Q12380039;Q12380039
Q12380040;Q12380040
Q12380043;A Besura
Q12380047;Q12380047
Q12380048;Q12380048
Q12380049;Q12380049
Q12380051;Q12380051
Q12380053;Q12380053
Q12380054;Q12380054
Q12380056;Q12380056
Q12380057;Q12380057
Q12380058;Q12380058
Q12380059;Q12380059
Q12380060;Q12380060
Q12380061;Q12380061
Q12380062;Q12380062
Q12380063;Q12380063
Q12380065;Q12380065
Q12380067;Q12380067
Q12380069;Q12380069
Q12380070;Q12380070
Q12380072;Q12380072
Q12380073;Q12380073
Q12380074;Q12380074
Q12380076;Q12380076
Q12380079;Q12380079
Q12380081;Q12380081
Q12380082;Q12380082
Q12380083;Q12380083
Q12380084;Q12380084
Q12380085;Q12380085
Q12380086;Q12380086
Q12380087;Q12380087
Q12380088;Q12380088
Q12380090;Q12380090
Q12380092;Q12380092
Q12380094;A Braña
Q12380095;Q12380095
Q12380097;Q12380097
Q12380098;Q12380098
Q12380100;Q12380100
Q12380101;Q12380101
Q12380104;Q12380104
Q12380105;Q12380105
Q12380107;Q12380107
Q12380108;Q12380108
Q12380109;Q12380109
Q12380112;Q12380112
Q12380114;Q12380114
Q12380116;Q12380116
Q12380118;Q12380118
Q12380119;Q12380119
Q12380120;Q12380120
Q12380122;Q12380122
Q12380123;Q12380123
Q12380124;Q12380124
Q12380126;Q12380126
Q12380127;Q12380127
Q12380128;Q12380128
Q12380129;Q12380129
Q12380130;A Cabana
Q12380132;Q12380132
Q12380134;Q12380134
Q12380137;Q12380137
Q12380140;Q12380140
Q12380141;Q12380141
Q12380142;Q12380142
Q12380145;Q12380145
Q12380146;Q12380146
Q12380149;Q12380149
Q12380153;Q12380153
Q12380155;Q12380155
Q12380156;Q12380156
