entity;label
Q1004288;Bullenkuhle
Q1346547;Maujahn
Q1457438;Q1457438
Q2257550;Q2257550
Q2592578;Q2592578
Q2726001;Henkeput
Q3862719;Q3862719
Q3909761;Pozzo del Merro
Q4572573;Osterdorfer Löcher
Q6083857;Q6083857
Q10839872;Q10839872
Q12364164;Q12364164
Q12365732;Q12365732
Q12366585;Q12366585
Q12367027;Q12367027
Q12367819;Q12367819
Q12368110;Q12368110
Q12370919;Q12370919
Q12371249;Q12371249
Q12373000;Q12373000
Q12377365;Q12377365
Q12379052;Q12379052
Q14321712;Bayou Corne sinkhole
Q14706112;The Inkpot
Q15298165;2010 Guatemala City sinkhole
Q16320420;Q16320420
Q16409028;Q16409028
Q16409375;Q16409375
Q16409928;Q16409928
Q16410288;Q16410288
Q16410529;Q16410529
Q16410537;Q16410537
Q16411802;Q16411802
Q16412115;Q16412115
Q16412738;Q16412738
Q16823018;2007 Guatemala City sinkhole
Q16824544;Akhayat sinkhole
Q16898216;Petersham Hole
Q18286868;Eulengrube
Q18625560;Q18625560
Q18626520;Q18626520
Q18626676;Q18626676
Q18626699;Q18626699
Q20190533;Bimmah Sinkhole
Q20473015;Kızören Sinkhole
Q20748030;Q20748030
Q20922739;Il-Maqluba
Q20937047;Q20937047
Q20937068;Q20937068
Q20937205;Q20937205
Q20937208;Q20937208
Q20937219;Q20937219
Q20937224;Q20937224
Q20937225;Q20937225
Q20937226;Q20937226
Q20937233;Q20937233
Q20937234;Q20937234
Q20937236;Q20937236
Q20937254;Q20937254
Q20937272;Q20937272
Q20942941;Q20942941
Q20942948;Q20942948
Q20942959;Q20942959
Q20943038;Q20943038
Q20943071;Q20943071
Q20943072;Q20943072
Q20943096;Q20943096
Q20943560;Q20943560
Q20949196;Q20949196
Q20949201;Q20949201
Q20949208;Q20949208
Q21162411;Eisinger Loch (Sinkhole Field)
Q21197503;Devils Well
Q21717919;Q21717919
Q21718013;Ponorci
Q21718479;Q21718479
Q21719533;Q21719533
Q21720238;Q21720238
Q21720585;Q21720585
Q21721063;Zveka
Q21722178;Dvostruka Jama
Q21726144;Soldatska Jama
Q21728182;Q21728182
Q21728252;Mali Ubrusac
Q21728307;Q21728307
Q21728368;Q21728368
Q21728437;Stanina
Q21728439;Q21728439
Q21728442;Q21728442
Q21728544;Q21728544
Q21728691;Q21728691
Q21729127;Q21729127
Q21729279;Q21729279
Q21729493;Q21729493
Q21729498;Q21729498
Q21729499;Golubnjača
Q21729501;Q21729501
Q21729893;Q21729893
Q21729990;Gajova Jama
Q21730139;Q21730139
Q21730249;Dvoguba Jama
Q21730253;Benekova Jama
