entity;label
Q79023802;part of Baldernock civil parish in Strathkelvin district
Q79023804;part of Blantyre civil parish in East Kilbride district
Q79023807;part of Blantyre civil parish in Hamilton district
Q79023809;part of Croy and Dalcross civil parish in Inverness district
Q79023812;part of Croy and Dalcross civil parish in Nairn district
Q79023814;part of Glenelg civil parish in Lochaber district
Q79023816;part of Glenelg civil parish in Skye and Lochalsh district
Q79023819;part of Largo civil parish in Kirkcaldy district
Q79023822;part of Largo civil parish in North East Fife district
Q79023825;part of Scoonie civil parish in Kirkcaldy district
Q79023828;part of Scoonie civil parish in North East Fife district
Q79023830;part of Stonehouse civil parish in East Kilbride district
Q79023834;part of Stonehouse civil parish in Hamilton district
Q79023837;part of Urray civil parish in Inverness district
Q79023838;part of Urray civil parish in Ross and Cromarty district
Q79031019;part of Abercorn civil parish in West Lothian district
Q79031020;part of Bothwell civil parish in Monklands district
Q79031022;part of Bothwell civil parish in Motherwell district
Q79031024;part of Cadder civil parish in Monklands district
Q79031026;part of Cadder civil parish in Strathkelvin district
Q79031028;part of Cambuslang civil parish in East Kilbride district
Q79031030;part of Cambuslang civil parish in Glasgow City district
Q79031031;part of Carmunnock civil parish in East Kilbride district
Q79031034;part of Carmunnock civil parish in Glasgow City district
Q79031035;part of Cathcart civil parish in Eastwood district
Q79031037;part of Cathcart civil parish in Glasgow City district
Q79031038;part of East Kilbride civil parish in East Kilbride district
Q79031039;part of East Kilbride civil parish in Hamilton district
Q79031042;part of Edinburgh civil parish in Edinburgh City district
Q79031043;part of Edinburgh civil parish in Midlothian district
Q79031045;part of Glasgow civil parish in Strathkelvin district
Q79031047;part of Govan civil parish in Glasgow City district
Q79031049;part of New Monkland civil parish in Cumbernauld and Kilsyth district
Q79031051;part of New Monkland civil parish in Monklands district
Q79031053;part of Old Kilpatrick civil parish in Clydebank district
Q79031055;part of Old Kilpatrick civil parish in Dumbarton district
Q79031057;part of Old Monkland civil parish in Glasgow City district
Q79031059;part of Old Monkland civil parish in Monklands district
Q79031061;part of Old Monkland civil parish in Strathkelvin district
Q79031062;part of Paisley civil parish in Renfrew district
Q79031064;part of Portmoak civil parish in North-East Fife district
Q79031065;part of Portmoak civil parish in Kirkcaldy district
Q79031067;part of Shotts civil parish in Monklands district
Q79031069;part of Shotts civil parish in Motherwell district
Q79031071;part of Strathblane civil parish in Bearsden and Milngavie district
Q79031074;part of Strathblane civil parish in Strathkelvin district
Q78372274;part of Bothwell civil parish in South Lanarkshire council area
Q78372283;part of Cadder civil parish in Glasgow City council area
Q78372320;part of Comrie civil parish in Perth and Kinross council area
Q78372324;part of Comrie civil parish in Stirling council area
