entity;label
Q355533;Q355533
Q628686;Stegastein
Q779683;Ausoniusstein
Q816266;Belvedér
Q1014144;Q1014144
Q1102142;Cloef
Q1123702;Q1123702
Q1144172;Dante's View
Q1416045;Malá Pravčická brána
Q1542550;Grand Canyon Skywalk
Q1696136;Mirador del Estrecho
Q1747090;Q1747090
Q1772213;Vilemínina stěna
Q1777526;Knottnkino
Q1946088;Q1946088
Q2043150;Wilhelmsblick
Q2110692;Q2110692
Q2433474;Tunnel View
Q2470303;Echo Point
Q2559648;Ladies View
Q2744066;Q2744066
Q3108318;Glacier Point
Q3362397;Q3362397
Q3367142;Pas de Bellecombe-Jacob
Q4801234;Artist Point
Q5260679;Depoe Bay Whale Watching Center
Q6394618;Kerry Park
Q6813351;Q6813351
Q6837314;Q6837314
Q6881352;Mitchell Point
Q7088437;Olmsted Point
Q7241956;Preston Overlook
Q7617299;Stillwater Overlook
Q7675044;Taft Point
Q7985098;West End Overlook
Q9348451;Q9348451
Q10330488;Q10330488
Q10330516;Miradouro da Ponta da Madrugada
Q10330520;Miradouro da Ponta do Escalvado
Q10330530;Miradouro da Serra da Barrosa
Q10330539;Q10330539
Q10330542;Q10330542
Q10330555;Miradouro do Caminho Novo
Q10330559;Miradouro da Ponta do Cintrão
Q10330561;Q10330561
Q10330569;Q10330569
Q10330570;Q10330570
Q10330577;Q10330577
Q10330579;Q10330579
Q10330584;Q10330584
Q10330586;Miradouro dos Aflitos
Q10409512;Q10409512
Q10513289;Lok Ma Chau Garden
Q10816880;Q10816880
Q10937604;Q10937604
Q11175585;Devil's Table
Q11571767;Q11571767
Q11712801;Inspiration Point
Q11723163;Q11723163
Q11774781;Q11774781
Q11774794;Q11774794
Q11774795;Q11774795
Q11862891;Q11862891
Q11876965;Q11876965
Q11944728;Q11944728
Q11944749;Q11944749
Q11944780;Q11944780
Q11944838;Q11944838
Q11966105;Dronningens utsikt
Q11982229;Kronprinsens utsikt
Q12008678;Q12008678
Q12019703;Q12019703
Q12023510;Q12023510
Q12031308;Q12031308
Q12035561;Q12035561
Q12035985;Masaryk lookout, Třebíč
Q12050629;Q12050629
Q12409441;Arthur Rubinstein lookout
Q13218659;Q13218659
Q13218662;Q13218662
Q14620060;Gračina Viewpoint
Q14683443;Muir Beach Overlook
Q14859368;Panorama Viewpoint
Q14929166;Q14929166
Q15290757;Q15290757
Q16133278;Q16133278
